sym,rank,price_usd,price_btc,h24_volume_usd,market_cap_usd,avail_sup,tot_sup,per_change_1h,per_change_24h,per_change_7d,last_updated,price_euro,vol_euro_24h,market_cap_euro
WAVES,20,3.57984,0.00143151,2722970.0,3.57984E8,1.0E8,1.0E8,-0.7,-1.91,-9.95,1499084349,3.1471518989,2393850.06204,3.1471519E8
BCC,21,52.1804,0.020866,2874120.0,3.56088291E8,6824177.0,6824177.0,0.53,3.39,2.47,1499084354,45.8734594128,2526730.86384,3.13048612E8
ICN,22,3.29277,0.00131672,2216160.0,2.8647099E8,8.7E7,1.0E8,-2.06,-0.57,-12.49,1499084353,2.8947794756,1948297.17312,2.51845814E8
REP,23,25.895,0.0103549,1724020.0,2.84845E8,1.1E7,1.1E7,0.29,4.86,1.2,1499084347,22.76512314,1515641.15064,2.50416355E8
DOGE,24,0.00246888,9.9E-7,6999100.0,2.71731845E8,1.10062799905E11,1.10062799905E11,-1.62,4.51,-11.97,1499084341,0.0021704714,6153132.7812,2.38888161E8
LSK,25,2.43725,9.7461E-4,4276910.0,2.65908776E8,1.0910197E8,1.0910197E8,0.27,4.58,-13.74,1499084349,2.142664467,3759968.44212,2.33768914E8
XLM,26,0.0250618,1.002E-5,7243020.0,2.60068018E8,1.037706862E10,1.03038637279E11,0.86,4.68,-21.21,1499084345,0.0220326304,6367570.65864,2.28634117E8
VERI,27,131.751,0.052685,697826.0,2.59193043E8,1967295.0,1.0E8,25.61,58.23,64.98,1499084357,115.826520132,613481.167032,2.27864898E8
USDT,28,1.00919,4.0356E-4,7.07398E7,2.22002213E8,2.19980591E8,2.4495151E8,-0.46,-0.87,-1.24,1499084345,0.8872112231,6.21896218536E7,1.95169249E8
GBYTE,29,825.205,0.329985,762426.0,2.10833209E8,255492.0,1000000.0,-0.72,-2.45,6.11,1499084353,725.46412206,670273.094232,1.85350221E8
MAID,30,0.447283,1.7886E-4,1816770.0,2.02419E8,4.52552412E8,4.52552412E8,-0.22,2.06,-3.86,1499084342,0.3932207984,1597180.64364,1.77953021E8
FCT,31,22.5067,0.00900003,2793440.0,1.97006074E8,8753219.0,8753219.0,-0.92,3.53,-13.57,1499084347,19.7863601844,2455802.49408,1.73194344E8
SNT,32,0.0554331,2.217E-5,2.41237E7,1.92379675E8,3.470483788E9,6.804870174E9,2.64,34.13,0.0,1499084358,0.0487330121,2.12079166284E7,1.69127128E8
GAME,33,2.9852,0.00119373,2277040.0,1.89159395E8,6.3365736E7,6.3365736E7,0.91,-0.36,-19.57,1499084344,2.6243848464,2001818.72928,1.66296077E8
ARDR,34,0.182747,7.308E-5,3196030.0,1.82564161E8,9.98999495E8,9.98999495E8,0.12,0.05,-23.21,1499084352,0.1606587356,2809732.24596,1.60497996E8
DGB,35,0.0197857,7.91E-6,1.49579E7,1.72960401E8,8.741687251E9,8.741687251E9,0.33,30.36,-7.95,1499084341,0.017394242,1.31499685428E7,1.52055024E8
DCR,36,29.8682,0.0119437,1071490.0,1.56608353E8,5243314.0,5663314.0,1.66,2.75,-17.86,1499084348,26.2580904024,941981.14668,1.37679415E8
KMD,37,1.54481,6.1774E-4,513621.0,1.55941633E8,1.0094551E8,1.0094551E8,2.29,2.05,-16.66,1499084354,1.3580919049,451540.656972,1.3709328E8
DGD,38,77.3931,0.0309481,471403.0,1.547862E8,2000000.0,2000000.0,1.13,0.95,-5.64,1499084350,68.0387507892,414425.462196,1.36077502E8
NXT,39,0.135513,5.419E-5,5519400.0,1.35377485E8,9.98999983E8,9.98999983E8,1.31,0.54,-22.78,1499084341,0.1191338147,4852281.1608,1.19014679E8
PIVX,40,2.43892,9.7528E-4,1496730.0,1.31112667E8,5.3758494E7,5.3758494E7,1.19,11.71,38.27,1499084348,2.1441326174,1315823.23836,1.15265341E8
BAT,41,0.124906,4.995E-5,3144470.0,1.24906E8,1.0E9,1.5E9,0.46,-1.78,-22.28,1499084357,0.1098088616,2764404.20004,1.09808862E8
MGO,42,1.70415,6.8146E-4,643962.0,1.192905E8,7.0E7,1.0E8,11.99,29.57,-12.16,1499084357,1.4981727978,566127.600984,1.04872096E8
BNT,43,2.79223,0.00111656,2902950.0,1.12039676E8,4.0125518E7,7.953707E7,0.15,3.32,6.24,1499084357,2.4547387444,2552076.2394,9.8497664E7
1ST,44,1.25116,5.0032E-4,1.54873E7,1.07047211E8,8.5558371E7,9.3468691E7,-0.85,1.41,-21.75,1499084352,1.0999347931,1.36153810236E7,9.4108629E7
FUN,45,0.0274482,1.098E-5,103811.0,1.05386355E8,3.839463249E9,1.7173696075E10,15.13,17.42,0.0,1499084358,0.024130591,91263.572052,9.2648517E7
SNGLS,46,0.165645,6.624E-5,394189.0,9.9387E7,6.0E8,1.0E9,-0.04,-2.93,-6.34,1499084352,0.1456238201,346544.163948,8.7374292E7
MCAP,47,4.75392,0.00190101,288151.0,9.8670878E7,2.0755687E7,1.0E8,0.77,3.18,-0.27,1499084357,4.1793231974,253322.764932,8.6744726E7
BTCD,48,71.58,0.0286235,1735420.0,9.2256755E7,1288862.0,1288862.0,5.49,18.76,-15.03,1499084346,62.92826856,1525663.25544,8.1105866E7
SYS,49,0.154161,6.165E-5,2000060.0,8.1068168E7,5.25866902E8,5.25866902E8,-1.09,3.39,-21.93,1499084343,0.1355278683,1758316.74792,7.126962E7
ANT,50,2.27968,9.116E-4,370313.0,7.6609027E7,3.3605167E7,3.9609523E7,-1.11,4.77,2.44,1499084357,2.0041396378,325554.008316,6.7349447E7
PPC,51,2.49755,9.9873E-4,1916250.0,6.0394932E7,2.4181671E7,2.4181671E7,-0.34,10.55,-6.56,1499084340,2.1956761266,1684636.695,5.3095118E7
LKK,52,0.364678,1.4583E-4,558949.0,5.9164574E7,1.62237849E8,1.28569E9,-0.25,3.17,0.88,1499084353,0.3206000995,491389.952268,5.2013471E7
DICE,53,8.08513,0.0032331,371216.0,5.6609029E7,7001623.0,7001623.0,2.4,98.03,157.21,1499084357,7.1078965072,326347.864512,4.9766809E7
UBQ,54,1.42623,5.7032E-4,213582.0,5.3268756E7,3.7349344E7,3.7349344E7,0.54,2.81,-17.92,1499084345,1.2538444324,187766.770824,4.6830268E7
EMC,55,1.31014,5.239E-4,1132050.0,5.2844147E7,4.0334733E7,4.0334733E7,0.24,0.81,-16.91,1499084344,1.1517859985,995221.3806,4.6456981E7
LEO,56,0.603342,2.4127E-4,487876.0,5.2037057E7,8.6248026E7,9.4568588E7,-0.36,0.38,12.37,1499084347,0.5304172591,428907.403632,4.5747442E7
NMR,57,42.4988,0.0169945,1832360.0,5.1995209E7,1223451.0,2223451.0,0.41,-8.92,-42.0,1499084358,37.3620550416,1610886.31152,4.5710652E7
XAS,58,0.677091,2.7076E-4,890492.0,5.0781825E7,7.5E7,1.0E8,3.35,14.57,4.45,1499084356,0.595252365,782860.012944,4.4643927E7
ARK,59,0.515711,2.0622E-4,242863.0,4.9498123E7,9.5980352E7,1.27230352E8,-0.12,-1.03,-19.73,1499084358,0.4533780429,213508.634916,4.3515384E7
EDG,60,0.582678,2.33E-4,631319.0,4.7629433E7,8.1742288E7,1.32046997E8,1.02,14.77,19.51,1499084356,0.5122508755,555012.735108,4.1872559E7
ROUND,61,0.055794,2.231E-5,287700.0,4.74249E7,8.5E8,1.0E9,-1.41,-3.74,-17.32,1499084353,0.0490502908,252926.2764,4.1692747E7
RDD,62,0.00159978,6.4E-7,430188.0,4.5677169E7,2.8552156544E10,2.8552156544E10,2.63,6.63,-7.64,1499084341,0.0014064178,378192.036816,4.0156261E7
NXS,63,0.895309,3.5802E-4,132471.0,4.5349743E7,5.0652616E7,5.0652616E7,0.04,-2.7,4.1,1499084345,0.7870947918,116459.495172,3.986841E7
RLC,64,0.543337,2.1727E-4,238666.0,4.2962088E7,7.9070793E7,8.6999785E7,1.39,3.88,-13.62,1499084356,0.4776649435,209818.917912,3.7769346E7
MLN,65,68.1177,0.027239,267903.0,4.0829749E7,599400.0,749400.0,0.4,-0.4,-10.59,1499084355,59.8844498364,235522.100196,3.5894739E7
XVG,66,0.0029267,1.17E-6,607217.0,3.9245503E7,1.340947228E10,1.340947228E10,0.12,4.74,-6.74,1499084344,0.0025729556,533823.895644,3.4501977E7
NMC,67,2.61039,0.00104385,1592100.0,3.8467751E7,1.47364E7,1.47364E7,-0.94,9.04,-4.84,1499084340,2.2948773815,1399666.0572,3.3818231E7
LBC,68,0.551369,2.2048E-4,3252990.0,3.7782298E7,6.8524524E7,4.66424524E8,2.41,13.02,-7.06,1499084349,0.4847261317,2859807.60468,3.3215627E7
MONA,69,0.722031,2.8873E-4,577949.0,3.7517092E7,5.19605E7,5.19605E7,2.02,-2.83,15.57,1499084343,0.6347605571,508093.460268,3.2982476E7
SLS,70,36.7567,0.0146983,3021740.0,3.6895361E7,1003772.0,1003772.0,4.24,249.04,173.51,1499084351,32.3139911844,2656508.32968,3.2435893E7
QRL,71,0.709244,2.8361E-4,509184.0,3.6880688E7,5.2E7,6.5E7,-1.29,9.05,-17.16,1499084358,0.6235190962,447639.948288,3.2422993E7
BAY,72,0.0361607,1.446E-5,288500.0,3.6434914E7,1.007583195E9,1.007583195E9,-2.66,15.49,-16.06,1499084344,0.0317900285,253629.582,3.2031098E7
WINGS,73,0.391029,1.5636E-4,346002.0,3.507856E7,8.9708333E7,1.0E8,1.92,2.89,-18.77,1499084354,0.3437661068,304181.430264,3.0838684E7
SJCX,74,0.68365,2.7338E-4,802721.0,3.498452E7,5.1173144E7,5.0E8,2.13,7.63,-29.61,1499084344,0.6010185918,705697.718172,3.0756011E7
VSL,75,1.04306,4.171E-4,223883.0,3.4828291E7,3.3390496E7,3.3390496E7,0.85,3.37,37.3,1499084354,0.9169874239,196822.709556,3.0618665E7
NLG,76,0.0955668,3.822E-5,65725.4,3.3291445E7,3.48357845E8,4.50378E8,-0.99,0.15,-9.05,1499084343,0.084015832,57781.3023528,2.9267574E7
PPY,77,9.05192,0.0036197,19590.3,3.3219291E7,3669861.0,5464146.0,-24.38,9.62,-32.0,1499084357,7.9578325334,17222.4596196,2.9204142E7
CLOAK,78,6.45029,0.00257935,737615.0,3.2602052E7,5054354.0,5054354.0,1.53,-19.51,-38.97,1499084343,5.6706563483,648460.95018,2.8661507E7
AMP,79,0.39146,1.5654E-4,1998280.0,3.2200061E7,8.2256324E7,9.49291063E8,2.55,-12.52,-30.48,1499084351,0.3441450127,1756751.89296,2.8308104E7
XEL,80,0.415582,1.6618E-4,2328200.0,3.1964196E7,7.6914294E7,1.0E8,-2.96,-16.75,-32.14,1499084358,0.3653514348,2046795.1224,2.8100748E7
XCP,81,11.8624,0.00474356,294691.0,3.106223E7,2618545.0,2618545.0,0.63,5.33,-18.88,1499084341,10.4286154368,259072.288212,2.7307801E7
OBITS,82,1.91354,7.6519E-4,274842.0,3.0548179E7,1.5964223E7,1.59925E7,-1.0,-21.97,2.72,1499084347,1.6822542473,241622.397144,2.6855882E7
XAUR,83,0.233411,9.334E-5,206220.0,2.966924E7,1.27111577E8,1.27111577E8,-0.8,-4.64,-11.16,1499084355,0.2051990793,181294.60104,2.6083179E7
AGRS,84,0.699031,2.7953E-4,651891.0,2.9359302E7,4.2E7,4.2E7,1.84,35.0,138.94,1499084347,0.6145405211,573098.238612,2.5810702E7
BLK,85,0.383555,1.5338E-4,2838090.0,2.9237981E7,7.6228913E7,7.6228913E7,0.95,0.88,-26.78,1499084342,0.3371954743,2495055.73788,2.5704045E7
XZC,86,11.7475,0.00469763,894246.0,2.8955946E7,2464860.0,2464860.0,0.95,3.08,-14.1,1499084353,10.32760317,786160.274472,2.5456099E7
VIA,87,1.25401,5.0146E-4,702625.0,2.8485938E7,2.2715878E7,2.2715878E7,0.09,2.4,-7.39,1499084345,1.1024403193,617700.1215,2.5042899E7
BURST,88,0.015058,6.02E-6,636324.0,2.7081049E7,1.798449254E9,1.798449254E9,0.61,2.69,-9.57,1499084347,0.0132379697,559412.790768,2.3807817E7
OMNI,89,48.0715,0.0192229,464622.0,2.6882657E7,559222.0,615538.0,3.18,4.54,-40.39,1499084341,42.261193938,408464.068104,2.3633404E7
MYST,90,1.33816,5.351E-4,416691.0,2.5999143E7,1.9429024E7,3.2433366E7,0.11,-2.47,-23.62,1499084357,1.1764192771,366326.392212,2.2856679E7
HMQ,91,0.157893,6.314E-5,314420.0,2.5714204E7,1.62858414E8,1.84190414E8,-1.21,-0.68,-0.69,1499084357,0.1388087889,276416.68344,2.2606179E7
VTC,92,0.652538,2.6094E-4,1118470.0,2.4198685E7,3.7083947E7,3.7083947E7,0.46,-1.3,-26.4,1499084355,0.573667037,983282.76804,2.1273838E7
YBC,93,7.92275,0.00316817,1054200.0,2.3930078E7,3020426.0,3020426.0,-0.57,1.96,-7.45,1499084341,6.965143053,926780.9544,2.1037698E7
BLOCK,94,6.03928,0.002415,55395.6,2.3898215E7,3957130.0,1.0080554E7,1.0,-1.04,-3.9,1499084344,5.309324305,48700.0446192,2.1009685E7
STORJ,95,0.549093,2.1957E-4,235357.0,2.3506385E7,4.2809478E7,4.24999998E8,-5.27,-3.16,0.0,1499084358,0.4827252273,206909.870124,2.0665215E7
EAC,96,0.00247465,9.9E-7,1747630.0,2.3129238E7,9.346468332E9,9.346468332E9,0.26,2.45,-28.39,1499084341,0.002175544,1536397.45716,2.0333653E7
TKN,97,0.977462,3.9087E-4,211400.0,2.3111166E7,2.3644056E7,3.940676E7,-0.85,-0.52,8.92,1499084356,0.859318123,185848.5048,2.0317766E7
CFI,98,0.178133,7.123E-5,593874.0,2.2266625E7,1.25E8,5.0E8,1.27,12.75,-16.35,1499084358,0.1566024206,522093.637368,1.9575303E7
GRC,99,0.0564218,2.256E-5,242498.0,2.2022148E7,3.90312753E8,3.90312753E8,2.82,2.26,-20.79,1499084345,0.0496022099,213187.751736,1.9360375E7
QAU,100,0.263551,1.0539E-4,107516.0,2.173084E7,8.2454023E7,2.4736207E8,0.28,-4.41,1.79,1499084357,0.2316961177,94520.756112,1.9104277E7
TRST,101,0.233283,9.329E-5,179485.0,2.1496445E7,9.21475E7,1.0E8,-0.31,5.25,-15.68,1499084356,0.2050865504,157791.00702,1.8898213E7
NAV,102,0.349335,1.3969E-4,260998.0,2.1466447E7,6.144946E7,6.144946E7,0.88,6.17,-17.77,1499084343,0.3071115772,229451.693736,1.8871841E7
EDR,103,0.0236012,9.44E-6,397274.0,2.0915666E7,8.86211988E8,1.011211988E9,-0.94,2.29,-4.59,1499084352,0.0207485702,349256.286168,1.8387632E7
CRW,104,1.44822,5.7912E-4,49994.6,2.0636654E7,1.4249668E7,1.4249668E7,2.16,16.37,4.33,1499084344,1.273176545,43951.8526872,1.8142343E7
POT,105,0.0945711,3.782E-5,268341.0,2.0546945E7,2.17264521E8,2.17264521E8,0.01,6.26,-23.62,1499084341,0.0831404803,235907.160012,1.8063477E7
DBIX,106,21.0812,0.00843,253960.0,2.0003771E7,948891.0,948891.0,-1.27,4.37,124.51,1499084356,18.5331575184,223264.36272,1.7585956E7
BASH,107,0.0285558,1.142E-5,735566.0,1.9919781E7,6.9757391E8,6.9757391E8,-0.91,4.39,-9.97,1499084353,0.0251043176,646659.608712,1.7512117E7
TAAS,108,2.40352,9.6113E-4,166019.0,1.9579076E7,8146001.0,8146001.0,-0.29,2.67,-3.74,1499084355,2.1130113446,145952.615508,1.7212592E7
UNITY,109,23.9647,0.00958305,6326.68,1.9556657E7,816061.0,816061.0,-1.05,1.03,-22.05,1499084348,21.0681346404,5561.98684176,1.7192883E7
SKY,110,3.23032,0.00129175,113368.0,1.8595182E7,5756452.0,1.0E8,-0.1,1.14,2.33,1499084356,2.8398776822,99665.436576,1.634762E7
EXP,111,2.46566,9.8598E-4,461225.0,1.8480306E7,7495075.0,1.6495075E7,1.29,3.94,-22.46,1499084356,2.1676406071,405477.6567,1.6246628E7
QRK,112,0.073385,2.935E-5,1490440.0,1.8353665E7,2.50101047E8,2.50101047E8,0.45,0.73,29.95,1499084344,0.0645151018,1310293.49808,1.6135295E7
PTOY,113,0.256187,1.0244E-4,4230630.0,1.793309E7,7.0E7,1.00002E8,9.15,45.97,18.36,1499084357,0.2252221897,3719282.21316,1.5765553E7
GUP,114,0.235933,9.435E-5,661338.0,1.7694975E7,7.5E7,9.885515E7,7.35,2.71,-24.59,1499084358,0.2074162502,581403.398616,1.5556219E7
IOC,115,1.0702,4.2795E-4,14592.5,1.749307E7,1.6345608E7,1.6345608E7,-0.51,1.92,-14.42,1499084343,0.9408470664,12828.73371,1.5378717E7
NEOS,116,5.13742,0.00205436,442427.0,1.7417031E7,3390229.0,3390229.0,-1.49,2.36,0.6,1499084343,4.5164703194,388951.733364,1.5311869E7
WDC,117,0.150452,6.016E-5,768238.0,1.7296089E7,1.14960846E8,1.14960846E8,-0.48,0.73,-17.37,1499084340,0.1322671677,675382.609416,1.5205546E7
BCAP,118,1.71381,6.8532E-4,102919.0,1.71381E7,1.0E7,1.0E7,-0.02,-0.85,-4.78,1499084357,1.5066652129,90479.386308,1.5066652E7
SWT,119,2.29074,9.1603E-4,40723.0,1.6869046E7,7364016.0,7364016.0,0.79,1.41,1.3,1499084357,2.0138628377,35800.892436,1.4830118E7
NVC,120,9.40902,0.0037625,526147.0,1.6611893E7,1765529.0,1765529.0,0.41,10.63,2.6,1499084340,8.2717705706,462552.664404,1.4604047E7
RADS,121,5.02905,0.00201102,220395.0,1.6489833E7,3278916.0,3278916.0,2.25,8.49,-18.91,1499084348,4.4211987846,193756.29714,1.449674E7
MOON,122,7.38449E-5,3.0E-8,54885.2,1.6399528E7,2.22080709333E11,2.22080709333E11,2.79,-30.6,-8.74,1499084341,6.49194E-5,48251.3356464,1.441735E7
UNY,123,0.0808074,3.231E-5,319796.0,1.6323095E7,2.02E8,1.0E10,0.72,5.51,4.69,1499084357,0.0710403712,281142.897072,1.4350155E7
NXC,124,0.241023,9.638E-5,346328.0,1.6033232E7,6.6521586E7,6.6521586E7,0.59,9.41,-16.4,1499084354,0.211891032,304468.027296,1.4095328E7
ENRG,125,0.129688,5.186E-5,13819.0,1.5695477E7,1.21024897E8,1.21024897E8,0.33,1.76,-0.61,1499084344,0.1140128708,12148.725108,1.3798396E7
DTB,126,0.679726,2.7181E-4,70876.5,1.5462277E7,2.2747809E7,2.2747809E7,3.88,1.22,-5.57,1499084356,0.5975688778,62309.799198,1.3593382E7
XBC,127,156.768,0.0626887,3247170.0,1.5366666E7,98022.0,98022.0,-7.96,34.48,8.81,1499084343,137.819765376,2854691.05644,1.3509328E7
SHIFT,128,1.3852,5.5392E-4,181529.0,1.5141026E7,1.093057E7,1.093057E7,-5.61,-13.35,-25.79,1499084348,1.2177736464,159587.952828,1.331096E7
MUE,129,0.120799,4.831E-5,123347.0,1.5124946E7,1.2520754E8,1.2520754E8,0.77,5.85,5.75,1499084357,0.1061982665,108438.294804,1.3296824E7
XDN,130,0.002137,8.5E-7,573984.0,1.4709403E7,6.883202341E9,6.883202341E9,2.04,-4.41,-30.34,1499084344,0.0018787051,504607.701888,1.2931507E7
FAIR,131,0.273831,1.095E-4,72592.9,1.4560814E7,5.3174453E7,5.3174453E7,0.59,8.19,75.72,1499084342,0.2407335947,63818.7413628,1.2800877E7
TIME,132,20.2113,0.00808213,514547.0,1.4352303E7,710113.0,710113.0,-2.17,-0.94,-6.56,1499084355,17.7684005916,452354.733204,1.2617569E7
VOX,133,0.0661548,2.645E-5,101489.0,1.3892508E7,2.1E8,2.1E8,-1.39,1.11,-7.89,1499084348,0.0581588016,89222.227548,1.2213348E7
IFC,134,1.52821E-4,6.0E-8,1050870.0,1.3845013E7,9.059627491E10,9.059627491E10,0.1,-0.24,-11.79,1499084340,1.343498E-4,923853.44484,1.2171594E7
VRC,135,0.456882,1.827E-4,404538.0,1.3835676E7,3.0282821E7,3.0282821E7,1.62,5.36,-0.45,1499084342,0.4016595864,355642.301016,1.2163385E7
FTC,136,0.0819574,3.277E-5,1213620.0,1.3706664E7,1.6724132E8,1.6724132E8,-1.13,0.22,-6.55,1499084340,0.072051373,1066932.17784,1.2049967E7
SIB,137,0.915467,3.6608E-4,58830.0,1.3680285E7,1.4943504E7,1.4943504E7,0.95,7.86,72.13,1499084347,0.8048163346,51719.33556,1.2026776E7
LMC,138,0.0612729,2.45E-5,897111.0,1.2896752E7,2.1048052E8,2.9548052E8,1.87,10.58,-15.12,1499084351,0.0538669671,788678.987652,1.1337947E7
FRST,139,2.83684,0.0011344,55219.2,1.2848046E7,4528999.0,1.1E8,0.79,4.02,9.58,1499084355,2.4939568229,48544.9657344,1.1295129E7
ECN,140,4.1359,0.00165387,64561.0,1.2762474E7,3085779.0,2.11374671E8,0.76,-2.24,-4.82,1499084356,3.6360020388,56757.641052,1.1219899E7
NOTE,141,0.101462,4.057E-5,104177.0,1.2664544E7,1.24820563E8,1.24820563E8,0.74,-0.88,-30.28,1499084342,0.089198491,91585.334364,1.1133806E7
HEAT,142,0.461488,1.8454E-4,13940.0,1.2490926E7,2.7066632E7,2.7066632E7,-1.64,-11.13,-13.18,1499084351,0.4057088684,12255.10008,1.0981173E7
XPM,143,0.623118,2.4917E-4,1063640.0,1.2299612E7,1.9738817E7,1.9738817E7,3.11,-0.69,-18.82,1499084340,0.5478029736,935079.96048,1.0812983E7
XCN,144,0.0360279,1.441E-5,3354500.0,1.214334E7,3.37053771E8,3.37053771E8,-0.16,5.18,14.75,1499084346,0.0316732798,2949048.294,1.0675598E7
SPHR,145,3.83478,0.00153346,404411.0,1.1822398E7,3082940.0,3082940.0,-1.44,9.07,127.49,1499084355,3.371277811,355530.651252,1.0393448E7
CLAM,146,4.67095,0.00186783,259863.0,1.1689775E7,2502655.0,1.6251794E7,-0.04,6.32,-4.66,1499084343,4.1063816154,228453.878916,1.0276855E7
XBY,147,0.0177664,7.1E-6,19055.3,1.154816E7,6.5E8,6.5E8,2.48,18.87,5.59,1499084356,0.0156190108,16752.1239996,1.0152357E7
GOLOS,148,0.0917209,3.668E-5,17270.6,1.1391858E7,1.24201338E8,1.24201338E8,-0.9,1.97,-13.82,1499084354,0.0806347783,15183.1371192,1.0014947E7
BITCNY,149,0.139759,5.589E-5,954818.0,1.1322757E7,8.10163E7,8.10163E7,-1.26,-3.19,2.5,1499084343,0.1228666092,839411.057976,9954198.0
MGC,150,0.111718,4.467E-5,757074.0,1.1245909E7,1.0066336E8,1.0566336E8,-0.22,1.57,-24.78,1499084356,0.0982148688,665567.979768,9886639.0
ION,151,0.771703,3.0859E-4,51007.1,1.1196427E7,1.4508726E7,2.0408726E7,0.74,6.61,19.26,1499084349,0.6784288018,44841.9738372,9843138.0
PEPECASH,152,0.0156835,6.27E-6,3857.96,1.1007998E7,7.01884009E8,7.01884009E8,1.96,5.42,-17.74,1499084352,0.0137878667,3391.65609072,9677483.0
BCY,153,0.468516,1.8735E-4,175685.0,1.0906319E7,2.3278435E7,2.3278435E7,0.1,-4.47,-15.93,1499084347,0.4118874081,154450.30542,9588094.0
FLDC,154,0.0214432,8.57E-6,387700.0,1.0887399E7,5.07731988E8,1.0E9,1.59,5.47,-10.37,1499084344,0.0188514033,340839.4764,9571460.0
RBY,155,0.443086,1.7718E-4,167093.0,1.085724E7,2.4503686E7,2.4503686E7,0.76,-11.02,-3.26,1499084342,0.3895310814,146896.803276,9544947.0
VASH,156,0.0269308,1.077E-5,970624.0,1.078147E7,4.00339746E8,4.00339746E8,-0.2,3.88,-16.29,1499084345,0.0236757281,853306.618368,9478335.0
DBIC,157,2.08611,8.342E-4,9886.17,1.0699687E7,5129014.0,6146942.0,2.64,33.8,393.86,1499084348,1.8339660565,8691.24840444,9406438.0
SPR,158,1.27873,5.1134E-4,171138.0,1.0641019E7,8321553.0,8321553.0,3.12,-5.46,33.64,1499084346,1.1241724624,150452.892216,9354861.0
PLU,159,12.4712,0.00498699,103966.0,1.0600514E7,850000.0,2.0E7,0.49,9.51,16.35,1499084352,10.9638309984,91399.837512,9319251.0
WCT,160,2.10644,8.4233E-4,40728.1,1.05322E7,5000000.0,1.0E7,12.37,15.9,-1.27,1499084355,1.8518388101,35805.3760092,9259194.0
GAM,161,8.57753,0.00343,29654.7,1.0179341E7,1186745.0,1186745.0,1.2,19.4,3.91,1499084346,7.540781104,26070.3957204,8948984.0
