sym,name,rank,price_usd,price_btc,percent_change1h,percent_change1d,vol,last_up
EXP,100,3.00069,0.00119228,372823.0,2.2395933E7,7463594.0,1.6463594E7,1.0,-5.17,-7.94,1498745347,2.6307769396,326862.871852,1.9635052E7
EDR,101,0.0247107,9.82E-6,392731.0,2.1898919E7,8.86211988E8,1.011211988E9,-0.09,-1.26,-13.31,1498745349,0.0216644637,344316.693244,1.9199307E7
GUP,102,0.288609,1.1467E-4,252306.0,2.1645675E7,7.5E7,9.885515E7,0.09,-1.88,-9.23,1498745352,0.2530304369,221202.725544,1.8977283E7
SKY,103,3.73799,0.00148524,122958.0,2.1483918E7,5747452.0,1.0E8,6.88,12.46,-3.53,1498745352,3.2771855448,107800.229592,1.8835467E7
CRW,104,1.46711,5.8294E-4,75405.6,2.0834621E7,1.4201131E7,1.4201131E7,0.71,8.91,2.58,1498745360,1.2862505476,66109.8992544,1.8266212E7
SHIFT,105,1.89729,7.5386E-4,351392.0,2.0678315E7,1.0898869E7,1.0898869E7,-2.88,-1.96,-23.87,1498745345,1.663399678,308073.799808,1.8129175E7
MOON,106,9.14547E-5,4.0E-8,38139.4,2.0308638E7,2.22062266153E11,2.22062266153E11,1.67,-0.63,-0.93,1498745341,8.01805E-5,33437.7273256,1.780507E7
TAAS,107,2.45013,9.7352E-4,196077.0,1.9958761E7,8146001.0,8146001.0,1.1,-6.69,-6.54,1498745352,2.1480877741,171905.411748,1.7498325E7
WDC,108,0.169715,6.743E-5,3423350.0,1.9501071E7,1.14904819E8,1.14904819E8,-0.39,6.03,-13.27,1498745340,0.1487932137,3001333.1054,1.7097057E7
IOC,109,1.1824,4.6981E-4,30248.9,1.9325869E7,1.6344612E7,1.6344612E7,0.6,3.3,-24.07,1498745344,1.0366384576,26519.9366036,1.6943453E7
XDN,110,0.00271422,1.08E-6,985744.0,1.8681939E7,6.88298622E9,6.88298622E9,1.84,-3.59,-23.7,1498745344,0.0023796218,864225.422656,1.6378904E7
RADS,111,5.62555,0.00223523,800070.0,1.8422695E7,3274826.0,3274826.0,-1.15,-11.23,-22.93,1498745346,4.9320546982,701440.57068,1.6151619E7
ION,112,1.25838,5.0E-4,1692040.0,1.8129649E7,1.4407134E7,2.0307134E7,2.89,-46.47,153.72,1498745348,1.1032519471,1483452.07696,1.5894699E7
BCAP,113,1.80462,7.1704E-4,129889.0,1.80462E7,1.0E7,1.0E7,1.8,0.95,-2.82,1498745353,1.5821536649,113876.803636,1.5821537E7
NEOS,114,5.25817,0.00208926,755291.0,1.779766E7,3384763.0,3384763.0,-0.87,-9.02,-0.67,1498745359,4.6099638351,662181.746684,1.5603636E7
NXC,115,0.264033,1.0491E-4,179230.0,1.7563894E7,6.6521586E7,6.6521586E7,0.79,-5.25,-23.21,1498745350,0.2314840679,157135.24252,1.5398687E7
NVC,116,9.77117,0.00388244,1476340.0,1.7218738E7,1762198.0,1762198.0,0.46,-3.39,50.28,1498745340,8.5666192471,1294342.71016,1.5096081E7
XBC,117,173.617,0.0689842,2921380.0,1.6998443E7,97908.0,97908.0,-3.29,-6.81,88.63,1498745342,152.214190708,2561243.95912,1.4902943E7
AGRS,118,0.402682,1.6E-4,422931.0,1.6912644E7,4.2E7,4.2E7,9.33,36.95,51.09,1498745345,0.3530409738,370793.758044,1.4827721E7
SWT,119,2.26669,9.0064E-4,76789.8,1.6652637E7,7346676.0,7346676.0,2.92,-1.74,-2.52,1498745351,1.9872615236,67323.4606152,1.4599766E7
ENRG,120,0.135123,5.369E-5,42132.5,1.6351831E7,1.21014414E8,1.21014414E8,-1.74,-8.35,72.58,1498745342,0.1184655771,36938.57393,1.4336042E7
DTB,121,0.714861,2.8404E-4,178506.0,1.6261521E7,2.2747809E7,2.2747809E7,7.02,2.75,-15.73,1498745352,0.6267357954,156500.494344,1.4256866E7
QRK,122,0.0646765,2.57E-5,1634940.0,1.617566E7,2.50101047E8,2.50101047E8,6.38,20.09,-2.99,1498745340,0.0567034398,1433391.13656,1.418159E7
UNY,123,0.0792948,3.151E-5,244812.0,1.601755E7,2.02E8,1.0E10,1.09,1.41,1.91,1498745353,0.0695196542,214632.555888,1.404297E7
NOTE,124,0.126418,5.023E-5,273114.0,1.5764416E7,1.24700724E8,1.24700724E8,0.84,-8.7,-14.03,1498745341,0.1108336946,239445.598536,1.3821042E7
SLS,125,15.5525,0.00617956,28877.7,1.5610008E7,1003698.0,1003698.0,12.39,34.17,55.91,1498745347,13.63525001,25317.7726548,1.3685668E7
XPM,126,0.759081,3.0161E-4,1882840.0,1.4943629E7,1.9686474E7,1.9686474E7,-0.86,-5.13,5.09,1498745340,0.6655045306,1650731.01616,1.3101438E7
EMC2,127,0.0700402,2.783E-5,392812.0,1.4868577E7,2.12286335E8,2.12286335E8,-0.17,-2.21,-2.41,1498745342,0.0614059243,344387.707888,1.3035639E7
IFC,128,1.62943E-4,6.0E-8,1570000.0,1.4762029E7,9.059627491E10,9.059627491E10,1.55,-0.24,-15.82,1498745340,1.42856E-4,1376456.68,1.2942225E7
