sym,rank,price_usd,price_btc,h24_volume_usd,market_cap_usd,avail_sup,tot_sup,per_change_1h,per_change_24h,per_change_7d,last_updated,price_euro,vol_euro_24h,market_cap_euro
XLM,26,0.0248421,1.005E-5,7845030.0,2.57708087E8,1.0373844688E10,1.03038637279E11,0.6,3.67,-21.7,1499077145,0.0217663002,6873705.45558,2.25800218E8
USDT,27,1.01238,4.0957E-4,7.06595E7,2.22703951E8,2.19980591E8,2.4495151E8,-0.26,-0.74,-1.16,1499077146,0.8870331827,6.1910864667E7,1.95130084E8
GBYTE,28,808.321,0.327015,755897.0,2.06519483E8,255492.0,1000000.0,-0.85,-2.68,3.45,1499077154,708.239543706,662306.368842,1.8094948E8
MAID,29,0.441436,1.7859E-4,1940170.0,1.99772927E8,4.52552412E8,4.52552412E8,-0.17,0.64,-5.8,1499077142,0.3867800431,1699949.79162,1.75038241E8
FCT,30,22.7233,0.00919295,3056200.0,1.98902021E8,8753219.0,8753219.0,-0.57,2.64,-14.69,1499077148,19.9098373338,2677799.6532,1.74275166E8
SNT,31,0.0542214,2.194E-5,2.30402E7,1.8817449E8,3.470483788E9,6.804870174E9,-3.24,27.21,0.0,1499077160,0.0475080316,2.01875006772E7,1.64875853E8
VERI,32,95.4585,0.0386188,595206.0,1.87795E8,1967295.0,1.0E8,7.46,12.07,19.97,1499077160,83.639401281,521511.164316,1.6454335E8
GAME,33,2.93336,0.00118672,2478220.0,1.85871911E8,6.3364848E7,6.3364848E7,-1.02,-4.76,-22.65,1499077144,2.570168965,2171381.66892,1.62858366E8
ARDR,34,0.180118,7.287E-5,3183540.0,1.79937791E8,9.98999495E8,9.98999495E8,-2.46,-3.21,-25.0,1499077152,0.1578168699,2789373.17844,1.57658973E8
DGB,35,0.0190764,7.72E-6,1.36845E7,1.66750431E8,8.741189685E9,8.741189685E9,-1.55,25.35,-11.8,1499077141,0.0167144746,1.1990167317E7,1.46104393E8
KMD,36,1.53031,6.191E-4,510062.0,1.54477923E8,1.0094551E8,1.0094551E8,-1.59,-0.54,-19.46,1499077155,1.3408361977,446909.183532,1.35351394E8
DGD,37,76.3908,0.0309047,467000.0,1.527816E8,2000000.0,2000000.0,0.39,-2.33,-8.36,1499077150,66.9325494888,409178.862,1.33865099E8
DCR,38,28.8513,0.0116721,1098290.0,1.51261541E8,5242798.0,5662798.0,-1.48,-1.53,-20.77,1499077150,25.2791051418,962306.32194,1.32533245E8
NXT,39,0.131276,5.311E-5,5440290.0,1.31144722E8,9.98999983E8,9.98999983E8,-1.05,-2.95,-26.68,1499077141,0.1150221933,4766705.93394,1.14907169E8
PIVX,40,2.37361,9.6027E-4,1425140.0,1.27600387E8,5.3757941E7,5.3757941E7,0.13,11.06,34.76,1499077150,2.0797238515,1248687.71604,1.11801673E8
BAT,41,0.127137,5.143E-5,3221670.0,1.27137E8,1.0E9,1.5E9,0.33,-2.51,-21.13,1499077159,0.1113956595,2822782.15062,1.11395659E8
BNT,42,2.76961,0.00112047,2858460.0,1.11173683E8,4.0140555E7,7.9552107E7,-0.77,1.82,4.62,1499077159,2.4266935075,2504542.63356,9.7408824E7
1ST,43,1.28522,5.1995E-4,1.65117E7,1.09961329E8,8.5558371E7,9.3468691E7,0.27,-3.03,-21.99,1499077159,1.1260917709,1.44673203762E7,9.6346577E7
MGO,44,1.47153,5.9532E-4,550277.0,1.030071E8,7.0E7,1.0E8,-0.86,10.12,-24.98,1499077159,1.2893339846,482145.003522,9.0253379E7
SNGLS,45,0.16593,6.713E-5,410157.0,9.9558E7,6.0E8,1.0E9,-0.58,-5.31,-7.0,1499077154,0.145385543,359373.821202,8.7231326E7
MCAP,46,4.69897,0.00190102,284828.0,9.7451252E7,2.0738854E7,1.0E8,-0.11,1.72,-0.81,1499077159,4.1171717284,249562.306008,8.5385423E7
FUN,47,0.0237145,9.59E-6,97526.8,9.1050951E7,3.839463249E9,1.7173696075E10,2.79,-5.33,0.0,1499077160,0.0207783129,85451.6167848,7.9777569E7
BTCD,48,65.4119,0.0264631,1335880.0,8.4306924E7,1288862.0,1288862.0,0.09,6.44,-23.81,1499077147,57.3129910134,1170479.35368,7.3868547E7
SYS,49,0.156228,6.32E-5,1983370.0,8.215485E7,5.25865083E8,5.25865083E8,-0.08,4.78,-21.93,1499077144,0.1368847864,1737801.02682,7.198293E7
ANT,50,2.29915,9.3014E-4,363445.0,7.726332E7,3.3605167E7,3.9609523E7,0.4,5.2,2.7,1499077159,2.0144830419,318445.42077,6.7697039E7
SLS,51,60.1789,0.024346,2172680.0,6.0405855E7,1003771.0,1003771.0,85.26,443.15,349.85,1499077152,52.7279096754,1903671.79848,5.2926765E7
LKK,52,0.363643,1.4712E-4,564918.0,5.8996658E7,1.62237849E8,1.28569E9,0.35,2.45,0.36,1499077154,0.3186189056,494973.242748,5.1692046E7
PPC,53,2.38741,9.6585E-4,1553840.0,5.7731333E7,2.4181574E7,2.4181574E7,-0.02,5.04,-12.34,1499077140,2.0918152183,1361452.85424,5.0583385E7
DICE,54,8.1011,0.00327739,361259.0,5.6720845E7,7001623.0,7001623.0,1.31,91.09,147.1,1499077158,7.0980704046,316530.078174,4.9698011E7
UBQ,55,1.4243,5.7622E-4,200151.0,5.3195611E7,3.73486E7,3.73486E7,-0.29,1.18,-20.71,1499077144,1.2479517198,175369.504086,4.6609249E7
LEO,56,0.60568,2.4503E-4,528844.0,5.2238399E7,8.6247522E7,9.4568084E7,-0.13,1.1,13.46,1499077147,0.5306883365,463365.708984,4.5770554E7
NMR,57,42.2699,0.0171007,1950240.0,5.1715161E7,1223451.0,2223451.0,-4.22,-11.22,-41.15,1499077159,37.0362946014,1708772.98464,4.53121E7
EMC,58,1.26232,5.1068E-4,1101250.0,5.0915208E7,4.0334629E7,4.0334629E7,2.79,-4.31,-21.56,1499077144,1.1060271115,964899.8325,4.4611193E7
ARK,59,0.505879,2.0466E-4,243500.0,4.8553539E7,9.5978562E7,1.27228562E8,-1.23,-3.23,-21.91,1499077157,0.4432440975,213351.291,4.2541931E7
ROUND,60,0.056232,2.275E-5,286887.0,4.77972E7,8.5E8,1.0E9,-0.17,-3.43,-16.63,1499077154,0.0492696912,251366.372982,4.1879237E7
XAS,61,0.635638,2.5715E-4,587352.0,4.767285E7,7.5E7,1.0E8,0.46,7.0,-2.94,1499077157,0.5569371167,514629.599472,4.1770284E7
EDG,62,0.569251,2.303E-4,557835.0,4.6531879E7,8.1742288E7,1.32046997E8,-0.12,11.19,12.68,1499077157,0.4987697567,488767.21731,4.0770581E7
NXS,63,0.880463,3.562E-4,129567.0,4.459595E7,5.0650567E7,5.0650567E7,-2.01,-4.0,-0.15,1499077147,0.7714493541,113524.791462,3.9074347E7
RDD,64,0.0015576,6.3E-7,428098.0,4.4472682E7,2.8552055713E10,2.8552055713E10,0.3,4.22,-11.34,1499077142,0.0013647473,375093.474228,3.8966341E7
RLC,65,0.533701,2.1591E-4,240593.0,4.2200161E7,7.9070793E7,8.6999785E7,1.17,1.34,-15.71,1499077158,0.4676213444,210804.218298,3.6975191E7
MLN,66,67.4735,0.0272971,291962.0,4.0443616E7,599400.0,749400.0,-0.15,-3.59,-10.89,1499077156,59.119336071,255813.016932,3.543613E7
PPY,67,10.6028,0.00428946,14459.0,3.8910806E7,3669861.0,5464129.0,4.29,47.26,-18.35,1499077159,9.2900249208,12668.773374,3.4093103E7
XVG,68,0.00289254,1.17E-6,561927.0,3.8787435E7,1.340947228E10,1.340947228E10,-0.31,3.13,-8.87,1499077147,0.0025344031,492352.570422,3.3985007E7
LBC,69,0.559474,2.2634E-4,3090890.0,3.833769E7,6.8524524E7,4.66424524E8,-0.76,14.2,-7.21,1499077151,0.4902032862,2708194.54554,3.3590947E7
QRL,70,0.722539,2.9231E-4,520711.0,3.7572028E7,5.2E7,6.5E7,2.0,12.46,-18.07,1499077159,0.6330785563,456239.688246,3.2920085E7
MONA,71,0.721155,2.9175E-4,602912.0,3.746887E7,5.195675E7,5.195675E7,0.48,-3.59,14.82,1499077144,0.6318659148,528263.053632,3.2829699E7
BAY,72,0.0369537,1.495E-5,306563.0,3.7233921E7,1.00758303E9,1.00758303E9,-1.3,15.61,-13.97,1499077145,0.0323783146,268606.208718,3.262384E7
NMC,73,2.48456,0.00100515,1178590.0,3.661347E7,1.47364E7,1.47364E7,-0.87,3.95,-10.59,1499077140,2.1769366882,1032664.05774,3.208021E7
SJCX,74,0.705941,2.856E-4,759394.0,3.612522E7,5.1173144E7,5.0E8,1.83,10.47,-28.38,1499077159,0.618535621,665370.391284,3.1652412E7
CLOAK,75,6.94792,0.00281086,573204.0,3.5117168E7,5054343.0,5054343.0,2.43,-11.87,-27.62,1499077143,6.0876702331,502233.319944,3.0769171E7
VSL,76,1.0374,4.1969E-4,226181.0,3.4639301E7,3.3390496E7,3.3390496E7,0.31,2.06,35.44,1499077154,0.9089553564,198176.625666,3.035047E7
WINGS,77,0.378296,1.5304E-4,329286.0,3.3936304E7,8.9708333E7,1.0E8,0.15,-0.37,-23.25,1499077155,0.3314576591,288515.783196,2.9734514E7
NLG,78,0.0937174,3.791E-5,67092.4,3.264676E7,3.48353245E8,4.503734E8,-1.2,-3.15,-12.0,1499077143,0.0821138738,58785.4215864,2.8604634E7
AMP,79,0.392393,1.5875E-4,1974580.0,3.2276806E7,8.2256324E7,9.49291063E8,1.91,-12.93,-32.44,1499077151,0.3438092531,1730099.35188,2.8280485E7
XCP,80,11.819,0.00478152,288990.0,3.0948615E7,2618548.0,2618548.0,0.79,1.93,-20.12,1499077142,10.355642334,253208.99214,2.7116743E7
AGRS,81,0.729112,2.9497E-4,635154.0,3.0622704E7,4.2E7,4.2E7,7.11,38.8,144.4,1499077148,0.6388377268,556513.042644,2.6831185E7
XEL,82,0.397349,1.6075E-4,2559670.0,3.0561818E7,7.6914294E7,1.0E8,-2.41,-15.28,-34.63,1499077160,0.3481516309,2242747.01862,2.6777837E7
XAUR,83,0.232775,9.417E-5,205588.0,2.9588398E7,1.27111578E8,1.27111578E8,1.51,-7.78,-12.4,1499077146,0.2039541962,180133.327368,2.592494E7
OBITS,84,1.84751,7.4743E-4,977844.0,2.9494062E7,1.5964223E7,1.59925E7,-0.26,-22.43,-0.34,1499077148,1.6187623969,856773.222984,2.5842284E7
BLK,85,0.377456,1.527E-4,2856740.0,2.8773E7,7.6228753E7,7.6228753E7,-1.75,-0.9,-29.26,1499077142,0.3307216628,2503035.59364,2.52105E7
XZC,86,11.6114,0.00469753,862530.0,2.8612347E7,2464160.0,2464160.0,1.23,1.06,-16.81,1499077153,10.1737461204,755736.71058,2.5069738E7
VIA,87,1.24987,5.0565E-4,908958.0,2.8391649E7,2.2715682E7,2.2715682E7,-0.33,-0.85,-10.6,1499077145,1.0951185958,796416.274188,2.4876366E7
BURST,88,0.014892,6.02E-6,620951.0,2.6782506E7,1.798449254E9,1.798449254E9,1.12,-0.56,-11.04,1499077149,0.0130481619,544068.572886,2.3466457E7
HMQ,89,0.158725,6.421E-5,295350.0,2.5849702E7,1.62858414E8,1.84190414E8,-0.38,-0.7,-1.43,1499077158,0.1390726228,258781.5351,2.2649147E7
MYST,90,1.32639,5.3661E-4,465043.0,2.5770463E7,1.9429024E7,3.2433366E7,-0.79,-4.53,-25.52,1499077159,1.1621643485,407464.165998,2.2579719E7
OMNI,91,45.6653,0.0184744,421705.0,2.5537028E7,559222.0,615538.0,-1.43,-4.01,-42.98,1499077141,40.0112965458,369492.01713,2.2375186E7
STORJ,92,0.588899,2.3824E-4,230484.0,2.5210395E7,4.280937E7,4.24999998E8,-0.86,11.44,0.0,1499077160,0.5159850592,201946.854024,2.2088996E7
VTC,93,0.640446,2.591E-4,1142530.0,2.3750266E7,3.7083947E7,3.7083947E7,-2.11,-5.1,-29.5,1499077156,0.561149819,1001068.79058,2.080965E7
YBC,94,7.86215,0.00318072,1039160.0,2.374704E7,3020426.0,3020426.0,-1.44,0.45,-10.42,1499077142,6.8887057599,910497.44376,2.0806824E7
BLOCK,95,5.96971,0.00241511,55486.5,2.362287E7,3957122.0,1.0080546E7,-0.15,-4.3,-6.13,1499077147,5.2305763261,48616.494489,2.0698028E7
TKN,96,0.986078,3.9893E-4,233790.0,2.3314883E7,2.3644056E7,3.940676E7,4.7,0.72,10.94,1499077158,0.8639877385,204843.52494,2.0428174E7
EAC,97,0.00244381,9.9E-7,1676760.0,2.2840993E7,9.346468332E9,9.346468332E9,-0.17,0.08,-31.56,1499077141,0.0021412321,1469153.63736,2.0012958E7
CFI,98,0.177862,7.196E-5,587214.0,2.223275E7,1.25E8,5.0E8,0.28,11.63,-18.21,1499077160,0.1558401943,514508.685804,1.9480024E7
QAU,99,0.262275,1.0611E-4,106747.0,2.1625629E7,8.2454023E7,2.4736207E8,-0.1,-5.82,0.54,1499077160,0.2298016831,93530.226942,1.8948073E7
GRC,100,0.055031,2.226E-5,234185.0,2.1479301E7,3.90312753E8,3.90312753E8,-0.18,-0.66,-24.49,1499077146,0.0482173918,205189.61841,1.8819863E7
TRST,101,0.23197,9.385E-5,174335.0,2.1375456E7,9.21475E7,1.0E8,0.0,2.96,-16.89,1499077158,0.2032488664,152749.88631,1.8728875E7
EDR,102,0.0236933,9.59E-6,391990.0,2.0997286E7,8.86211988E8,1.011211988E9,-1.9,5.02,-4.88,1499077152,0.0207597378,343456.15014,1.8397528E7
DBIX,103,21.8907,0.0088561,245926.0,2.0751936E7,947980.0,947980.0,1.53,3.72,132.22,1499077157,19.1803248702,215476.918236,1.8182556E7
NAV,104,0.336249,1.3603E-4,260084.0,2.066222E7,6.1449165E7,6.1449165E7,-2.23,1.4,-21.85,1499077143,0.2946166663,227881.959624,1.8103948E7
POT,105,0.0939478,3.801E-5,247707.0,2.0411521E7,2.1726449E8,2.1726449E8,0.83,5.15,-24.63,1499077141,0.0823157471,217037.405502,1.7884289E7
CRW,106,1.39877,5.6589E-4,48640.2,1.9930585E7,1.4248651E7,1.4248651E7,-2.12,12.16,-1.15,1499077145,1.2255826912,42617.8622772,1.74629E7
BASH,107,0.0282225,1.142E-5,746408.0,1.968728E7,6.9757391E8,6.9757391E8,-1.31,0.93,-13.29,1499077154,0.0247281594,653992.239888,1.7249719E7
UNITY,108,24.0996,0.00974975,6362.29,1.9666743E7,816061.0,816061.0,-0.93,1.21,-22.31,1499077150,21.1157321256,5574.54942594,1.7231725E7
TAAS,109,2.36573,9.5708E-4,151592.0,1.9271238E7,8146001.0,8146001.0,0.4,1.99,-5.16,1499077160,2.0728195058,132822.788112,1.6885189E7
EXP,110,2.52124,0.00102,414642.0,1.8895051E7,7494348.0,1.6494348E7,-0.09,3.51,-20.93,1499077148,2.2090751906,363303.515412,1.6555579E7
SKY,111,3.17154,0.00128308,117704.0,1.8256818E7,5756452.0,1.0E8,-6.65,-8.98,-3.32,1499077157,2.7788589464,103130.596944,1.5996368E7
QRK,112,0.0723827,2.928E-5,1525920.0,1.8102989E7,2.50101047E8,2.50101047E8,2.34,-2.82,26.36,1499077145,0.0634207084,1336989.74112,1.5861586E7
NEOS,113,5.30001,0.00214417,457478.0,1.7967591E7,3390105.0,3390105.0,0.73,2.62,3.71,1499077148,4.6437945619,400835.818908,1.5742952E7
IOC,114,1.07554,4.3512E-4,15776.8,1.758033E7,1.6345584E7,1.6345584E7,-0.07,8.22,-16.24,1499077143,0.9423730904,13823.4112848,1.5403639E7
PTOY,115,0.246824,9.986E-5,4138280.0,1.727768E7,7.0E7,1.00002E8,-2.7,28.33,15.11,1499077159,0.2162637333,3625903.00008,1.5138461E7
WDC,116,0.147508,5.968E-5,739667.0,1.6957642E7,1.1496083E8,1.1496083E8,-1.22,-2.56,-21.56,1499077140,0.1292444445,648085.870062,1.4858049E7
BCAP,117,1.69333,6.8505E-4,97504.7,1.69333E7,1.0E7,1.0E7,-0.06,-3.64,-5.36,1499077158,1.4836720394,85432.2530742,1.483672E7
SWT,118,2.26434,9.1606E-4,52946.3,1.6674636E7,7364016.0,7364016.0,-0.11,0.87,1.36,1499077157,1.9839830072,46390.8068118,1.4610083E7
NXC,119,0.248867,1.0068E-4,338846.0,1.6555028E7,6.6521586E7,6.6521586E7,3.81,12.62,-15.35,1499077154,0.2180537813,296892.121356,1.4505283E7
SHIFT,120,1.50128,6.0736E-4,181518.0,1.6409409E7,1.0930279E7,1.0930279E7,1.25,-5.83,-20.58,1499077148,1.3154005181,159043.530348,1.4377694E7
RADS,121,4.95716,0.00200547,222086.0,1.625367E7,3278827.0,3278827.0,-0.11,6.43,-20.51,1499077149,4.3433941918,194588.643996,1.4241238E7
MOON,122,7.27702E-5,3.0E-8,51606.1,1.6160826E7,2.22080279589E11,2.22080279589E11,4.74,-6.8,-12.62,1499077141,6.37602E-5,45216.5423346,1.415989E7
UNY,123,0.0798648,3.231E-5,256944.0,1.613269E7,2.02E8,1.0E10,1.12,4.03,3.37,1499077158,0.0699764197,225130.735584,1.4135237E7
NVC,124,9.04324,0.00365854,412425.0,1.5965623E7,1765476.0,1765476.0,-1.42,5.01,-4.08,1499077140,7.9235602826,361361.01105,1.3988856E7
GUP,125,0.212215,8.585E-5,602894.0,1.5916125E7,7.5E7,9.885515E7,3.14,-8.27,-32.96,1499077157,0.185939812,528247.282284,1.3945486E7
ENRG,126,0.128633,5.204E-5,13853.6,1.5567769E7,1.21024692E8,1.21024692E8,-0.03,3.36,-2.31,1499077144,0.1127064337,12138.3303696,1.3640261E7
XBC,127,157.976,0.0639109,2413650.0,1.5485077E7,98022.0,98022.0,4.47,37.52,11.72,1499077144,138.416359536,2114806.3389,1.3567807E7
DTB,128,0.669863,2.71E-4,69326.8,1.5237915E7,2.2747809E7,2.2747809E7,-0.2,-1.99,-8.92,1499077157,0.5869245825,60743.1715848,1.3351248E7
MUE,129,0.120152,4.861E-5,134471.0,1.504375E7,1.25205992E8,1.25205992E8,1.85,6.28,5.17,1499077145,0.1052755003,117821.607606,1.3181123E7
TIME,130,20.5653,0.00831991,519119.0,1.4603683E7,710113.0,710113.0,0.79,1.23,-4.08,1499077156,18.0190279458,454844.800134,1.2795543E7
XDN,131,0.00211822,8.6E-7,536762.0,1.4580116E7,6.883192441E9,6.883192441E9,-1.34,-4.52,-30.84,1499077144,0.0018559547,470303.349732,1.2774893E7
FAIR,132,0.268982,1.0882E-4,76657.5,1.4302954E7,5.3174389E7,5.3174389E7,2.53,4.39,73.24,1499077142,0.2356782627,67166.228295,1.2532048E7
VOX,133,0.0667744,2.701E-5,95478.6,1.4022624E7,2.1E8,2.1E8,0.6,1.8,-8.38,1499077151,0.0585067944,83657.0126196,1.2286427E7
IFC,134,1.51778E-4,6.0E-8,1014280.0,1.3750521E7,9.059627491E10,9.059627491E10,-0.43,-2.52,-13.27,1499077140,1.329858E-4,888697.93608,1.2048014E7
HEAT,135,0.507394,2.0527E-4,12355.9,1.3732375E7,2.706452E7,2.706452E7,-0.31,-2.45,-1.91,1499077159,0.4445715193,10826.0665974,1.2032115E7
FTC,136,0.0816296,3.302E-5,1187030.0,1.3651026E7,1.6723132E8,1.6723132E8,1.1,-1.36,-6.89,1499077140,0.0715227127,1040059.06758,1.1960838E7
SIB,137,0.897767,3.632E-4,63435.5,1.3415248E7,1.4942906E7,1.4942906E7,-3.86,7.34,70.94,1499077151,0.7866108767,55581.297003,1.1754252E7
VRC,138,0.438786,1.7752E-4,418592.0,1.3287646E7,3.0282748E7,3.0282748E7,0.79,-2.2,-6.52,1499077142,0.3844581502,366764.450112,1.1642449E7
NOTE,139,0.102721,4.156E-5,95771.4,1.2821477E7,1.24818463E8,1.24818463E8,0.42,-0.24,-29.73,1499077143,0.0900027021,83913.5598804,1.1233999E7
FRST,140,2.80646,0.00113538,72100.2,1.2710455E7,4528999.0,1.1E8,-0.11,2.83,8.53,1499077155,2.4589809616,63173.1858372,1.1136723E7
LMC,141,0.0593206,2.4E-5,874152.0,1.2485821E7,2.10480354E8,2.95480354E8,-3.56,7.23,-20.09,1499077152,0.0519758792,765919.744272,1.0939901E7
ECN,142,3.97562,0.00160838,63649.6,1.2264305E7,3084879.0,2.11373771E8,-2.77,-6.32,-8.9,1499077158,3.4833825853,55768.8884256,1.0745812E7
XCN,143,0.0355877,1.44E-5,3483290.0,1.1993929E7,3.37024564E8,3.37024564E8,0.75,0.95,8.38,1499077144,0.0311814445,3052009.93194,1.0508913E7
XPM,144,0.601394,2.433E-4,992805.0,1.1870145E7,1.9737718E7,1.9737718E7,-0.26,-3.02,-24.65,1499077140,0.5269330033,869881.84173,1.0400455E7
CLAM,145,4.66094,0.00188563,263661.0,1.1664133E7,2502528.0,1.6251672E7,-0.2,4.02,-5.79,1499077144,4.0838503748,231016.076946,1.021995E7
BITCNY,146,0.140815,5.697E-5,834690.0,1.140134E7,8.09668E7,8.09668E7,-0.86,-0.73,2.91,1499077144,0.1233801316,731343.69234,9989694.0
GOLOS,147,0.0908226,3.674E-5,15965.4,1.1279942E7,1.24197528E8,1.24197528E8,-0.13,0.95,-14.25,1499077155,0.0795774906,13988.6599644,9883328.0
SPHR,148,3.65829,0.00148,429354.0,1.127829E7,3082940.0,3082940.0,1.62,13.06,115.24,1499077147,3.2053424819,376193.963844,9881879.0
DBIC,149,2.19447,8.878E-4,9339.03,1.1255467E7,5129014.0,6146942.0,27.4,-3.46,422.93,1499077150,1.9227638914,8182.72733958,9861883.0
MGC,150,0.109484,4.429E-5,707153.0,1.1020686E7,1.0066024E8,1.0566024E8,0.17,-1.1,-29.32,1499077158,0.095928348,619597.558458,9656170.0
XBY,151,0.0167658,6.78E-6,15647.5,1.089777E7,6.5E8,6.5E8,3.86,13.1,-0.52,1499077158,0.0146899592,13710.120435,9548474.0
BCY,152,0.466642,1.8878E-4,187070.0,1.0862695E7,2.3278435E7,2.3278435E7,-0.0,-3.45,-16.37,1499077158,0.4088651874,163908.11502,9517742.0
EMC2,153,0.0509151,2.06E-5,104417.0,1.080858E7,2.12286335E8,2.12286335E8,0.77,-12.16,-29.79,1499077142,0.0446110978,91488.713562,9470326.0
ION,154,0.742064,3.0021E-4,47338.1,1.0764725E7,1.4506465E7,2.0406465E7,7.93,1.27,16.44,1499077151,0.6501860879,41476.9804866,9431902.0
RBY,155,0.437974,1.7719E-4,164603.0,1.0731843E7,2.4503378E7,2.4503378E7,-0.1,-12.28,-3.92,1499077142,0.3837466872,144222.844158,9403090.0
VASH,156,0.0265889,1.076E-5,934187.0,1.0644593E7,4.00339746E8,4.00339746E8,0.1,1.82,-19.72,1499077155,0.0232968219,818521.570782,9326644.0
PEPECASH,157,0.0151201,6.12E-6,5018.07,1.0612556E7,7.01884009E8,7.01884009E8,-0.1,-1.57,-20.67,1499077153,0.0132480199,4396.76268102,9298573.0
FLDC,158,0.0209013,8.46E-6,393439.0,1.0612259E7,5.07731988E8,1.0E9,-0.58,1.81,-14.69,1499077144,0.0183134264,344725.743654,9298312.0
PLU,159,12.3863,0.00501103,107235.0,1.0528349E7,850000.0,2.0E7,0.23,9.72,15.71,1499077153,10.8527026518,93957.80571,9224792.0
WCT,160,2.09581,8.4788E-4,68599.9,1.047905E7,5000000.0,1.0E7,0.73,15.69,-1.93,1499077156,1.8363193807,60106.2719814,9181597.0
