sym,rank,price_usd,price_btc,h24_volume_usd,market_cap_usd,avail_sup,tot_sup,per_change_1h,per_change_24h,per_change_7d,last_updated,price_euro,vol_euro_24h,market_cap_euro
RLC,64,0.534932,2.1485E-4,238547.0,4.2297498E7,7.9070793E7,8.6999785E7,-1.52,2.42,-18.23,1499066356,0.4686999294,209011.541742,3.7060475E7
MLN,65,68.2285,0.0274029,330082.0,4.0896163E7,599400.0,749400.0,0.51,1.78,-11.19,1499066354,59.780856501,289213.227252,3.5832645E7
LBC,66,0.569935,2.2891E-4,3146550.0,3.9054525E7,6.8524524E7,4.66424524E8,0.76,14.66,-10.12,1499066350,0.4993690679,2756963.0583,3.4219028E7
XVG,67,0.00288976,1.16E-6,533380.0,3.8750157E7,1.340947228E10,1.340947228E10,-1.78,4.5,-11.12,1499066346,0.0025319673,467340.08868,3.3952345E7
NMC,68,2.53662,0.00101879,1223230.0,3.7380647E7,1.47364E7,1.47364E7,1.06,8.62,-12.96,1499066340,2.2225509313,1071777.00078,3.27524E7
QRL,69,0.717972,2.8836E-4,523681.0,3.7334544E7,5.2E7,6.5E7,1.19,12.02,-23.38,1499066357,0.6290770148,458841.960666,3.2712005E7
MONA,70,0.716463,2.8776E-4,673064.0,3.7221041E7,5.19511E7,5.19511E7,-0.83,-5.18,12.11,1499066343,0.6277548501,589729.253904,3.2612555E7
BAY,71,0.0368246,1.479E-5,327594.0,3.7103833E7,1.007582788E9,1.007582788E9,-5.28,23.01,-17.67,1499066344,0.032265199,287033.276484,3.2509859E7
CLOAK,72,7.20248,0.00289276,456521.0,3.6403221E7,5054262.0,5054262.0,-1.72,-7.86,-21.51,1499066343,6.3107121413,399997.308906,3.1895992E7
WINGS,73,0.401282,1.6117E-4,307888.0,3.5998339E7,8.9708333E7,1.0E8,0.28,2.86,-20.98,1499066354,0.3515976705,269767.155168,3.1541241E7
VSL,74,1.04009,4.1774E-4,231037.0,3.4729121E7,3.3390496E7,3.3390496E7,-0.45,2.44,27.0,1499066352,0.9113122967,202431.384882,3.042917E7
XEL,75,0.439215,1.764E-4,2439370.0,3.3578064E7,7.6450177E7,1.0E8,-1.18,-5.26,-28.43,1499066357,0.384834034,2137341.84282,2.942063E7
NLG,76,0.0955301,3.837E-5,85773.2,3.3277542E7,3.48346145E8,4.503663E8,-1.07,3.31,-11.47,1499066343,0.0837021362,75153.2770152,2.9157316E7
SJCX,77,0.641281,2.5756E-4,547431.0,3.2816365E7,5.1173144E7,5.0E8,0.91,-3.99,-36.57,1499066344,0.5618814343,479651.378166,2.875324E7
OBITS,78,2.05226,8.2426E-4,1079290.0,3.2762736E7,1.5964223E7,1.59925E7,0.26,-14.99,14.1,1499066348,1.7981614804,945658.78794,2.8706251E7
AMP,79,0.394547,1.5846E-4,1864620.0,3.2453986E7,8.2256324E7,9.49291063E8,-3.91,-4.3,-33.79,1499066347,0.3456965577,1633753.93932,2.8435728E7
PPY,80,8.65105,0.00347456,10932.8,3.1744638E7,3669455.0,5464102.0,-5.15,20.46,-33.37,1499066357,7.5799288953,9579.1663008,2.7814208E7
XCP,81,11.7869,0.00473403,340041.0,3.0864559E7,2618548.0,2618548.0,0.07,2.58,-23.65,1499066341,10.3275167634,297939.163626,2.7043095E7
XZC,82,12.1205,0.004868,954538.0,2.9858968E7,2463510.0,2463510.0,1.03,3.84,-17.37,1499066351,10.619812413,836352.832068,2.6162009E7
XAUR,83,0.233575,9.381E-5,193388.0,2.9690087E7,1.27111579E8,1.27111579E8,2.35,-6.06,-9.58,1499066346,0.204655145,169443.858168,2.6014039E7
BLK,84,0.385422,1.548E-4,2754810.0,2.9380144E7,7.6228507E7,7.6228507E7,-0.3,3.43,-30.69,1499066342,0.3377013605,2413725.95466,2.574247E7
VIA,85,1.28318,5.1537E-4,908912.0,2.9147975E7,2.2715422E7,2.2715422E7,1.11,4.36,-13.94,1499066345,1.1243043515,796375.969632,2.5539048E7
AGRS,86,0.6854,2.7528E-4,620035.0,2.87868E7,4.2E7,4.2E7,6.2,26.55,116.94,1499066347,0.6005378844,543265.98651,2.5222591E7
BURST,87,0.0149393,6.0E-6,630900.0,2.6867573E7,1.798449254E9,1.798449254E9,0.27,2.23,-12.88,1499066344,0.0130896055,552785.7474,2.3540991E7
HMQ,88,0.160039,6.428E-5,300274.0,2.6063698E7,1.62858414E8,1.84190414E8,-0.96,1.52,-2.58,1499066356,0.1402239313,263095.874964,2.2836647E7
OMNI,89,46.4012,0.0186363,432548.0,2.5948511E7,559221.0,615537.0,-0.53,-2.37,-41.85,1499066341,40.6560818232,378992.501928,2.2735722E7
MYST,90,1.30472,5.2402E-4,472336.0,2.5349436E7,1.9429024E7,3.2433366E7,0.69,-6.52,-28.43,1499066357,1.1431773979,413854.190496,2.2210821E7
VTC,91,0.662903,2.6624E-4,1086190.0,2.458306E7,3.7083947E7,3.7083947E7,-0.19,1.03,-29.79,1499066353,0.580826328,951704.47134,2.1539333E7
YBC,92,7.98905,0.00320867,1100500.0,2.4130332E7,3020426.0,3020426.0,-0.65,2.28,-12.36,1499066341,6.9998937633,964242.693,2.1142659E7
TKN,93,1.01265,4.0671E-4,204380.0,2.3943153E7,2.3644056E7,3.940676E7,0.38,5.29,9.95,1499066356,0.8872697529,179074.89468,2.0978656E7
BLOCK,94,6.01652,0.00241644,64293.2,2.3808003E7,3957105.0,1.0080529E7,-2.32,0.78,-8.97,1499066344,5.2715905927,56332.8017352,2.0860239E7
EAC,95,0.00253684,1.02E-6,1795000.0,2.3710495E7,9.346468332E9,9.346468332E9,1.26,5.58,-34.06,1499066341,0.0022227437,1572753.87,2.0774804E7
CFI,96,0.179608,7.214E-5,604958.0,2.2451E7,1.25E8,5.0E8,-2.29,14.37,-20.76,1499066357,0.1573700151,530055.730188,1.9671252E7
NAV,97,0.359138,1.4424E-4,260203.0,2.2068564E7,6.1448703E7,6.1448703E7,-2.02,11.41,-18.4,1499066343,0.3146716877,227986.225758,1.9336167E7
GRC,98,0.0559471,2.247E-5,294353.0,2.1836867E7,3.90312753E8,3.90312753E8,-0.95,3.41,-25.37,1499066345,0.0490200658,257907.977658,1.9133157E7
QAU,99,0.264273,1.0614E-4,103370.0,2.1790372E7,8.2454023E7,2.4736207E8,-0.48,-6.94,1.94,1499066357,0.2315523028,90571.34682,1.9092419E7
TRST,100,0.226513,9.098E-5,172549.0,2.0872607E7,9.21475E7,1.0E8,-0.72,0.59,-20.99,1499066355,0.1984675194,151185.018114,1.8288286E7
EDR,101,0.023073,9.27E-6,375386.0,2.0447569E7,8.86211988E8,1.011211988E9,5.03,3.85,-8.9,1499066350,0.0202162396,328907.957796,1.7915874E7
BASH,102,0.0291071,1.169E-5,735404.0,2.0304354E7,6.9757391E8,6.9757391E8,-0.39,4.74,-15.45,1499066352,0.0255032335,644350.689144,1.779039E7
DBIX,103,21.4125,0.00859999,206209.0,2.0292645E7,947701.0,947701.0,7.01,4.15,127.69,1499066355,18.761332725,180677.438874,1.7780132E7
STORJ,104,0.472636,1.8983E-4,197152.0,2.0216062E7,4.2773005E7,4.24999998E8,2.38,-5.85,0.0,1499066358,0.4141170463,172741.822272,1.7713031E7
UNITY,105,24.6392,0.00989594,6504.75,2.010709E7,816061.0,816061.0,-1.84,8.09,-23.88,1499066348,21.5885220912,5699.3708835,1.7617551E7
POT,106,0.0920322,3.696E-5,243225.0,1.9995255E7,2.17263681E8,2.17263681E8,-1.15,3.58,-27.26,1499066341,0.0806373252,213110.33985,1.7519562E7
SKY,107,3.41694,0.00137236,122726.0,1.9655783E7,5752452.0,1.0E8,-3.9,-3.69,0.95,1499066355,2.9938749908,107530.803036,1.7222122E7
CRW,108,1.36941,5.5E-4,45246.6,1.9510125E7,1.4247103E7,1.4247103E7,0.27,9.88,-3.12,1499066355,1.1998578703,39644.4374676,1.7094498E7
TAAS,109,2.35903,9.4747E-4,157561.0,1.921666E7,8146001.0,8146001.0,0.01,1.95,-7.58,1499066355,2.0669490596,138052.742346,1.6837369E7
EXP,110,2.5411,0.00102059,435280.0,1.9041286E7,7493324.0,1.6493324E7,0.13,4.71,-22.92,1499066347,2.2264762446,381386.24208,1.6683709E7
PTOY,111,0.270015,1.0845E-4,3886430.0,1.890105E7,7.0E7,1.00002E8,-2.75,40.41,21.61,1499066356,0.2365833628,3405235.55598,1.6560835E7
QRK,112,0.0753182,3.025E-5,1782750.0,1.8837161E7,2.50101047E8,2.50101047E8,-1.38,4.86,25.24,1499066344,0.0659927524,1562020.5915,1.6504856E7
NEOS,113,5.37045,0.00215696,456506.0,1.820552E7,3389943.0,3389943.0,3.61,-0.88,2.4,1499066344,4.7055131037,399984.166116,1.5951422E7
MOON,114,8.15715E-5,3.0E-8,47774.4,1.8115369E7,2.22079634973E11,2.22079634973E11,-3.26,5.87,-2.17,1499066341,7.14718E-5,41859.2604384,1.5872433E7
WDC,115,0.15427,6.196E-5,751814.0,1.7735007E7,1.1496083E8,1.1496083E8,0.89,3.61,-21.51,1499066340,0.1351692142,658728.901404,1.5539165E7
IOC,116,1.08145,4.3435E-4,23410.2,1.7676888E7,1.6345544E7,1.6345544E7,0.27,9.72,-18.03,1499066343,0.9475513497,20511.6894972,1.5488242E7
BCAP,117,1.71045,6.8698E-4,100792.0,1.71045E7,1.0E7,1.0E7,-0.11,-0.44,-3.76,1499066356,1.4986723437,88312.539312,1.4986723E7
SWT,118,2.28085,9.1607E-4,52762.8,1.6796216E7,7364016.0,7364016.0,0.27,3.02,1.31,1499066355,1.9984488381,46230.0266808,1.4716609E7
SHIFT,119,1.51081,6.068E-4,181336.0,1.651291E7,1.0929839E7,1.0929839E7,0.1,-6.1,-24.21,1499066346,1.3237505707,158884.064496,1.446838E7
RADS,120,4.9952,0.00200624,253139.0,1.6377759E7,3278699.0,3278699.0,-2.45,5.4,-22.82,1499066348,4.3767243072,221796.847854,1.4349963E7
NVC,121,9.10299,0.00365607,416375.0,1.6070656E7,1765426.0,1765426.0,1.18,8.86,-9.49,1499066340,7.9759123961,364821.94575,1.4080883E7
UNY,122,0.0793664,3.188E-5,255296.0,1.6032013E7,2.02E8,1.0E10,0.19,3.79,2.5,1499066356,0.0695397286,223686.781056,1.4047025E7
ENRG,123,0.129122,5.186E-5,13193.8,1.5626907E7,1.21024357E8,1.21024357E8,-1.77,4.95,-5.38,1499066344,0.1131348887,11560.2228468,1.3692077E7
GUP,124,0.204071,8.196E-5,568282.0,1.5305325E7,7.5E7,9.885515E7,-2.33,-13.02,-37.72,1499066355,0.1788041532,497920.732452,1.3410311E7
NXC,125,0.229324,9.21E-5,252822.0,1.5254996E7,6.6521586E7,6.6521586E7,-0.54,4.76,-24.86,1499066353,0.2009304783,221519.096892,1.3366214E7
MUE,126,0.121731,4.889E-5,198518.0,1.5241205E7,1.25203976E8,1.25203976E8,-4.1,0.45,6.16,1499066344,0.106658998,173938.692348,1.3354131E7
SLS,127,15.1462,0.00608325,1177950.0,1.5203306E7,1003770.0,1003770.0,-3.16,37.66,9.15,1499066348,13.2708883932,1032103.2987,1.3320924E7
DTB,128,0.667448,2.6807E-4,72181.5,1.5182979E7,2.2747809E7,2.2747809E7,-0.48,1.13,-12.49,1499066355,0.5848085933,63244.419759,1.3303114E7
XDN,129,0.00217846,8.7E-7,537113.0,1.4994745E7,6.883185991E9,6.883185991E9,-0.06,-2.72,-30.18,1499066344,0.0019087362,470610.891018,1.3138186E7
XBC,130,151.986,0.0610426,1863490.0,1.4897927E7,98022.0,98022.0,4.81,38.5,10.75,1499066344,133.168005396,1632763.84914,1.3053355E7
TIME,131,20.7399,0.00832986,519887.0,1.4727669E7,710113.0,710113.0,1.85,3.18,-3.01,1499066354,18.1720100214,455517.710982,1.2904177E7
FAIR,132,0.268154,1.077E-4,66063.6,1.4258882E7,5.3174229E7,5.3174229E7,1.23,1.86,62.9,1499066342,0.2349527806,57884.0014296,1.2493433E7
VOX,133,0.0673362,2.704E-5,104995.0,1.4140602E7,2.1E8,2.1E8,0.07,4.4,-14.59,1499066349,0.0589990357,91995.14907,1.2389798E7
IFC,134,1.53959E-4,6.0E-8,1023340.0,1.3948112E7,9.059627491E10,9.059627491E10,-0.6,0.44,-14.8,1499066340,1.348967E-4,896636.18124,1.222114E7
HEAT,135,0.513817,2.0637E-4,11486.6,1.3904731E7,2.706164E7,2.706164E7,1.56,-1.15,1.93,1499066352,0.450199262,10064.3981076,1.218313E7
SIB,136,0.920378,3.6965E-4,67997.2,1.3752191E7,1.4941894E7,1.4941894E7,0.13,11.11,74.75,1499066347,0.8064223183,59578.1946792,1.2049477E7
NOTE,137,0.107956,4.336E-5,83523.2,1.3474636E7,1.24815998E8,1.24815998E8,0.94,8.17,-28.54,1499066342,0.0945895358,73181.8585152,1.1806287E7
FTC,138,0.0803898,3.229E-5,1156980.0,1.3442657E7,1.6721844E8,1.6721844E8,-0.4,0.87,-10.09,1499066340,0.0704364173,1013729.67828,1.1778268E7
VRC,139,0.44304,1.7794E-4,424693.0,1.3416406E7,3.0282606E7,3.0282606E7,-0.1,1.01,-8.91,1499066342,0.3881854454,372110.060898,1.1755267E7
LMC,140,0.0619927,2.49E-5,832300.0,1.304817E7,2.10479135E8,2.95479135E8,3.15,14.69,-21.57,1499066350,0.0543171358,729249.6078,1.1432624E7
ECN,141,4.1232,0.00165602,63981.7,1.2709201E7,3082364.0,2.11371256E8,1.06,-1.83,-7.71,1499066355,3.6126901152,56059.8697962,1.1135624E7
FRST,142,2.80519,0.00112666,83671.4,1.2704704E7,4528999.0,1.1E8,0.12,3.58,8.18,1499066353,2.4578682053,73311.7092804,1.1131683E7
XCN,143,0.0370426,1.488E-5,4308570.0,1.2482831E7,3.3698582E8,3.3698582E8,-1.86,7.46,5.02,1499066343,0.0324562075,3775108.71402,1.0937282E7
XPM,144,0.617817,2.4814E-4,1019430.0,1.2193258E7,1.9736035E7,1.9736035E7,-1.34,0.6,-25.62,1499066340,0.541322606,893210.29398,1.0683562E7
CLAM,145,4.7618,0.0019125,281883.0,1.1915652E7,2502342.0,1.6251486E7,-0.53,8.87,-7.24,1499066343,4.1722224948,246981.938238,1.0440328E7
GOLOS,146,0.0940706,3.778E-5,16403.9,1.1682783E7,1.24191646E8,1.24191646E8,0.85,5.02,-12.94,1499066353,0.0824233427,14372.8675254,1.0236291E7
BITCNY,147,0.143845,5.777E-5,1380350.0,1.162597E7,8.08229E7,8.08229E7,1.66,2.45,6.83,1499066343,0.1260349752,1209443.3451,1.0186512E7
MGC,148,0.114803,4.611E-5,804626.0,1.1555553E7,1.006555E8,1.056555E8,-1.27,6.51,-32.98,1499066356,0.1005887814,705002.036436,1.0124814E7
BCY,149,0.483152,1.9405E-4,189989.0,1.1247022E7,2.3278435E7,2.3278435E7,0.37,1.16,-15.99,1499066347,0.4233310183,166465.701954,9854484.0
VASH,150,0.0277716,1.115E-5,1073560.0,1.1118075E7,4.00339746E8,4.00339746E8,0.26,5.78,-20.64,1499066346,0.0243330871,940638.24216,9741502.0
EMC2,151,0.0513076,2.061E-5,120560.0,1.0891902E7,2.12286335E8,2.12286335E8,-1.14,-16.08,-30.48,1499066342,0.0449550008,105632.98416,9543332.0
FLDC,152,0.0214507,8.62E-6,380698.0,1.0891207E7,5.07731988E8,1.0E9,1.11,5.55,-15.85,1499066347,0.018794803,333562.257828,9542723.0
SPHR,153,3.5237,0.00141524,444576.0,1.0863357E7,3082940.0,3082940.0,2.19,16.84,118.09,1499066356,3.0874166082,389531.267136,9518321.0
RBY,154,0.44114,1.7718E-4,166611.0,1.0809219E7,2.4502922E7,2.4502922E7,0.27,-11.01,-2.96,1499066342,0.386520692,145982.225646,9470887.0
XBY,155,0.0164301,6.6E-6,17992.3,1.0679565E7,6.5E8,6.5E8,-5.08,10.15,-3.12,1499066355,0.0143958236,15764.6013678,9357285.0
PEPECASH,156,0.015201,6.11E-6,5144.9,1.0669339E7,7.01884009E8,7.01884009E8,1.39,1.32,-19.45,1499066351,0.0133189034,4507.8893514,9348325.0
PLU,157,12.3925,0.00497725,107362.0,1.0533619E7,850000.0,2.0E7,0.05,13.54,13.1,1499066352,10.858135005,94069.081332,9229409.0
ION,158,0.714232,2.8686E-4,38406.0,1.0358444E7,1.4502912E7,2.0402912E7,3.01,8.97,13.61,1499066349,0.6258000792,33650.799516,9075923.0
WCT,159,2.05282,8.2448E-4,66297.9,1.02641E7,5000000.0,1.0E7,5.21,14.8,-8.66,1499066353,1.7986521445,58089.2918094,8993261.0
ESP,160,5.00107E-4,2.0E-7,32599.0,1.0116574E7,2.0228819972E10,2.0228819972E10,1.26,2.34,-30.69,1499066355,4.381868E-4,28562.787414,8864001.0
