sym,rank,price_usd,price_btc,h24_volume_usd,market_cap_usd,avail_sup,tot_sup,per_change_1h,per_change_24h,per_change_7d,last_updated,price_euro,vol_euro_24h,market_cap_euro
PIVX,42,2.34339,8.9875E-4,893188.0,1.25993018E8,5.3765279E7,5.3765279E7,-2.74,-4.03,36.96,1499176467,2.0642641303,786798.590944,1.10985737E8
1ST,43,1.43201,5.4921E-4,9868840.0,1.22520442E8,8.5558371E7,9.3468691E7,1.52,5.24,-1.77,1499176453,1.2614404249,8693342.72992,1.07926787E8
BNT,44,2.90864,0.00111554,2537360.0,1.17321149E8,4.0335397E7,7.9746948E7,-1.23,2.13,20.22,1499176460,2.5621860723,2235129.97568,1.03346792E8
SNGLS,45,0.181798,6.972E-5,362397.0,1.090788E8,6.0E8,1.0E9,-1.47,-2.74,7.54,1499176453,0.1601436766,319231.168536,9.6086206E7
MGO,46,1.5215,5.8354E-4,558526.0,1.06505E8,7.0E7,1.0E8,-0.32,-9.48,-12.84,1499176460,1.340271092,491998.851088,9.3818976E7
MCAP,47,4.95651,0.00190095,300736.0,1.03932945E8,2.0968977E7,1.0E8,0.22,2.17,13.52,1499176460,4.3661301809,264914.733568,9.1553284E7
BTCD,48,79.0675,0.0303245,1219420.0,1.01907111E8,1288862.0,1288862.0,0.0,10.94,12.24,1499176446,69.64961194,1074172.44496,8.9768751E7
SYS,49,0.174115,6.678E-5,1526700.0,9.1565456E7,5.25890684E8,5.25890684E8,-0.16,7.67,0.06,1499176446,0.1533758141,1344851.7096,8.0658912E7
ANT,50,2.33536,8.9567E-4,477556.0,7.8480163E7,3.3605167E7,3.9609523E7,-0.85,0.96,15.6,1499176459,2.0571905997,420673.349728,6.9132234E7
NXS,51,1.40829,5.4012E-4,1662450.0,7.1370741E7,5.0679008E7,5.0679008E7,-6.57,53.18,79.32,1499176448,1.2405457615,1464432.2556,6.2869629E7
XAS,52,0.929438,3.5646E-4,8533320.0,6.970785E7,7.5E7,1.0E8,-3.72,37.39,60.15,1499176458,0.8187307809,7516899.18816,6.1404809E7
UBQ,53,1.77297,6.7998E-4,991722.0,6.6234145E7,3.7357736E7,3.7357736E7,-0.6,19.26,17.75,1499176447,1.5617879974,873596.009136,5.8344864E7
PPC,54,2.61894,0.00100443,1686350.0,6.3333867E7,2.4183016E7,2.4183016E7,2.44,1.92,13.25,1499176440,2.3069928187,1485485.4788,5.5790044E7
LKK,55,0.379373,1.455E-4,867444.0,6.154866E7,1.62237849E8,1.28569E9,1.67,2.89,19.47,1499176457,0.3341851232,764121.010272,5.4217476E7
EMC,56,1.47935,5.6737E-4,1102280.0,5.9672956E7,4.033728E7,4.033728E7,-0.06,3.89,2.36,1499176444,1.3031416628,970985.22464,5.2565191E7
ARK,57,0.594361,2.2795E-4,280867.0,5.706047E7,9.6003052E7,1.27253052E8,-1.18,13.29,11.05,1499176457,0.5235654726,247412.369896,5.0263883E7
ROUND,58,0.0648934,2.489E-5,378684.0,5.515939E7,8.5E8,1.0E9,-0.4,13.77,-8.01,1499176454,0.0571638173,333578.191392,4.8589245E7
EDG,59,0.631165,2.4207E-4,836111.0,5.1592871E7,8.1742288E7,1.32046997E8,2.38,8.67,54.96,1499176457,0.5559856745,736520.146568,4.5447541E7
LEO,60,0.594821,2.2813E-4,178735.0,5.1313404E7,8.6266968E7,9.4592137E7,0.5,-1.51,0.37,1499176449,0.523970681,157445.51668,4.5201362E7
RDD,61,0.00172003,6.6E-7,730691.0,4.9112015E7,2.8552999034E10,2.8552999034E10,1.99,5.21,17.42,1499176443,0.0015151538,643656.933608,4.3262185E7
SJCX,62,0.942396,3.6143E-4,1445100.0,4.8225366E7,5.1173144E7,5.0E8,-1.07,34.31,14.85,1499176444,0.8301453276,1272971.2488,4.2481146E7
DICE,63,6.79444,0.00260585,305998.0,4.7572105E7,7001623.0,7001623.0,0.87,-14.09,136.33,1499176459,5.9851406627,269549.966224,4.1905696E7
NMR,64,38.5948,0.0148021,1502950.0,4.7218855E7,1223451.0,2223451.0,-2.26,-11.13,-7.32,1499176460,33.9976961824,1323930.6196,4.1594523E7
RLC,65,0.586762,2.2504E-4,245027.0,4.6395737E7,7.9070793E7,8.6999785E7,1.77,5.93,3.16,1499176459,0.5168716047,215841.343976,4.0869448E7
XVG,66,0.00344183,1.32E-6,2243140.0,4.6153124E7,1.340947228E10,1.340947228E10,-1.14,11.08,32.11,1499176445,0.0030318667,1975955.10832,4.0655733E7
MLN,67,74.4244,0.0285437,441484.0,4.4609985E7,599400.0,749400.0,1.2,6.83,22.68,1499176457,65.5595608672,388897.957792,3.9296401E7
NMC,68,2.85242,0.00109398,1889440.0,4.2034402E7,1.47364E7,1.47364E7,3.77,6.04,23.27,1499176440,2.512662549,1664385.02272,3.70276E7
PPY,69,11.4418,0.00438824,20011.2,4.2005765E7,3671255.0,5464361.0,-3.72,18.38,-16.96,1499176460,10.0789443184,17627.6259456,3.7002375E7
LBC,70,0.606782,2.3272E-4,1607650.0,4.1579448E7,6.8524524E7,4.66424524E8,0.07,5.86,22.64,1499176451,0.5345069824,1416159.5932,3.6626837E7
QRL,71,0.740853,2.8414E-4,279978.0,3.8524356E7,5.2E7,6.5E7,0.62,3.74,-6.41,1499176460,0.6526085175,246629.260464,3.3935643E7
WINGS,72,0.429258,1.6463E-4,430052.0,3.850802E7,8.9708333E7,1.0E8,0.47,7.71,10.6,1499176457,0.3781282211,378827.646176,3.3921252E7
AMP,73,0.462616,1.7743E-4,1216050.0,3.8053092E7,8.2256324E7,9.49291063E8,1.67,7.39,-0.14,1499176448,0.407512883,1071203.8524,3.3520512E7
STORJ,74,0.854107,3.2757E-4,541310.0,3.6832626E7,4.3124135E7,4.24999998E8,-1.41,53.8,0.0,1499176461,0.752372607,476833.48328,3.2445418E7
MONA,75,0.688359,2.64E-4,200677.0,3.5800863E7,5.2009E7,5.2009E7,-0.07,-4.65,4.15,1499176443,0.6063671828,176773.961176,3.1536551E7
BAY,76,0.0354082,1.358E-5,102516.0,3.567678E7,1.007585236E9,1.007585236E9,-3.79,-3.14,-3.27,1499176445,0.0311906585,90305.114208,3.1427247E7
VSL,77,1.05237,4.0361E-4,207715.0,3.5139156E7,3.3390496E7,3.3390496E7,-0.35,-0.53,35.1,1499176456,0.9270201046,182973.65092,3.0953661E7
CLOAK,78,6.92864,0.00265732,648817.0,3.5021595E7,5054613.0,5054613.0,-0.55,2.01,-15.83,1499176443,6.1033558323,571535.109496,3.0850103E7
NLG,79,0.0975922,3.743E-5,60744.0,3.4003098E7,3.48420245E8,4.504404E8,0.82,-0.7,-1.28,1499176466,0.0859677979,53508.660672,2.9952921E7
XEL,80,0.43802,1.6799E-4,1479000.0,3.3821709E7,7.7214987E7,1.0E8,-2.84,0.94,-14.2,1499176460,0.3858465618,1302833.352,2.9793137E7
XCP,81,12.914,0.00495287,325174.0,3.3815686E7,2618529.0,2618529.0,-0.52,4.8,2.26,1499176447,11.375787632,286441.874512,2.9787832E7
BLK,82,0.442673,1.6978E-4,4101950.0,3.3745386E7,7.6230956E7,7.6230956E7,-3.49,12.75,1.37,1499176442,0.3899453336,3613358.5316,2.9725906E7
XAUR,83,0.254041,9.743E-5,316291.0,3.2291542E7,1.27111536E8,1.27111536E8,1.54,9.94,6.84,1499176446,0.2237816684,278616.946408,2.8445232E7
OBITS,84,2.01192,7.7162E-4,108980.0,3.2118739E7,1.5964223E7,1.59925E7,0.27,3.17,2.18,1499176448,1.772276185,95999.17424,2.8293012E7
VIA,85,1.37509,5.2738E-4,795785.0,3.1239622E7,2.2718238E7,2.2718238E7,0.05,5.61,15.32,1499176443,1.2113002799,700997.45708,2.7518608E7
OMNI,86,55.2038,0.0211721,837727.0,3.0871626E7,559230.0,615546.0,-0.22,1.9,-8.47,1499176441,48.6283649744,737943.661576,2.7194445E7
XZC,87,12.2011,0.00467946,753358.0,3.0156421E7,2471615.0,2471615.0,1.22,2.05,-0.87,1499176455,10.7478025768,663624.021904,2.656443E7
BURST,88,0.0163777,6.28E-6,808662.0,2.9465052E7,1.799095866E9,1.799095866E9,-0.19,4.17,0.34,1499176444,0.0144269194,712340.651856,2.5955411E7
HMQ,89,0.171761,6.587E-5,276585.0,2.7972724E7,1.62858414E8,1.84190414E8,0.08,4.87,19.74,1499176459,0.1513022038,243640.40748,2.4640837E7
MYST,90,1.42395,5.4612E-4,413819.0,2.7665959E7,1.9429024E7,3.2433366E7,-0.35,-1.21,-7.9,1499176459,1.2543404676,364528.191272,2.4370611E7
SLS,91,27.2584,0.0104543,906993.0,2.7361543E7,1003784.0,1003784.0,-1.41,-12.93,168.6,1499176450,24.0115974592,798959.249784,2.4102455E7
VTC,92,0.728646,2.7946E-4,1605180.0,2.702107E7,3.7083947E7,3.7083947E7,-1.85,8.71,5.34,1499176441,0.6418555176,1413983.79984,2.3802536E7
BLOCK,93,6.62202,0.00253972,55159.1,2.6204874E7,3957233.0,1.0080657E7,0.21,7.49,18.46,1499176450,5.8332579538,48588.9892808,2.3083559E7
YBC,94,8.62921,0.00330953,2427480.0,2.6063895E7,3020427.0,3020427.0,0.44,6.47,17.08,1499176441,7.6013675385,2138338.00224,2.2959372E7
AGRS,95,0.620505,2.3798E-4,317968.0,2.606121E7,4.2E7,4.2E7,0.18,-11.29,119.37,1499176447,0.5465954084,280094.195584,2.2957007E7
UNITY,96,29.8155,0.011435,1639.85,2.4331266E7,816061.0,816061.0,7.98,15.03,-9.38,1499176444,26.264116164,1444.5241868,2.1433121E7
NAV,97,0.394044,1.5113E-4,173886.0,2.4215331E7,6.1453368E7,6.1453368E7,0.76,10.71,11.08,1499176443,0.3471086311,153174.090768,2.1330994E7
EAC,98,0.00256734,9.8E-7,1649000.0,2.3995562E7,9.346468332E9,9.346468332E9,-0.22,1.52,-5.58,1499176441,0.002261539,1452584.312,2.1137403E7
GRC,99,0.0611258,2.344E-5,203275.0,2.3858179E7,3.90312753E8,3.90312753E8,0.85,7.67,6.11,1499176446,0.0538449837,179062.5082,2.1016384E7
MCO,100,2.46319,9.447E-4,1291190.0,2.3807439E7,9665287.0,3.1587682E7,-0.11,0.0,0.0,1499176461,2.1697945127,1137393.77672,2.0971688E7
TKN,101,0.995927,3.8196E-4,166008.0,2.3547754E7,2.3644056E7,3.940676E7,0.11,-0.43,24.82,1499176459,0.8773001432,146234.455104,2.0742934E7
CFI,102,0.18489,7.091E-5,642412.0,2.311125E7,1.25E8,5.0E8,0.12,1.9,7.24,1499176460,0.1628673823,565893.021856,2.0358423E7
TRST,103,0.247085,9.476E-5,170895.0,2.2768265E7,9.21475E7,1.0E8,1.0,4.82,1.69,1499176459,0.2176542115,150539.35476,2.0056291E7
POT,104,0.103833,3.982E-5,308288.0,2.2559526E7,2.17267397E8,2.17267397E8,0.15,8.53,1.32,1499176442,0.0914652437,271567.199744,1.9872415E7
QAU,105,0.273061,1.0473E-4,104776.0,2.2376552E7,8.194708E7,2.46855127E8,0.21,2.81,7.84,1499176460,0.2405361582,92295.921088,1.9711236E7
BCAP,106,2.22342,8.5274E-4,147164.0,2.22342E7,1.0E7,1.0E7,0.32,27.23,36.3,1499176458,1.958583997,129635.001632,1.958584E7
DBIX,107,22.6842,0.00870001,246628.0,2.1623969E7,953261.0,953261.0,1.68,-0.28,168.12,1499176458,19.9822395696,217251.645664,1.9048295E7
TAAS,108,2.5996,9.9702E-4,196848.0,2.1176344E7,8146001.0,8146001.0,-0.3,0.78,16.47,1499176458,2.2899564448,173401.041024,1.8653987E7
CRW,109,1.46407,5.6151E-4,45477.6,2.0881515E7,1.4262648E7,1.4262648E7,0.57,-1.59,24.2,1499176445,1.2896816942,40060.6721088,1.8394276E7
EDR,110,0.0232104,8.9E-6,330570.0,2.0569335E7,8.86211988E8,1.011211988E9,-0.86,-2.87,-3.06,1499176454,0.0204457628,291195.14616,1.811928E7
EXP,111,2.73375,0.00104847,482032.0,2.0513012E7,7503616.0,1.6503616E7,1.83,8.47,2.4,1499176448,2.40812757,424616.204416,1.8069666E7
SKY,112,3.49858,0.0013418,114540.0,2.0156901E7,5761452.0,1.0E8,0.31,5.0,9.73,1499176458,3.081857139,100896.91152,1.7755972E7
SHIFT,113,1.76397,6.7653E-4,245159.0,1.9287751E7,1.0934285E7,1.0934285E7,1.85,16.58,9.32,1499176448,1.5538600054,215957.621192,1.6990348E7
NEOS,114,5.62402,0.00215696,442330.0,1.9074945E7,3391692.0,3391692.0,2.54,6.36,26.12,1499176447,4.9541317298,389643.18904,1.680289E7
ENRG,115,0.157171,6.028E-5,1353800.0,1.9022044E7,1.21027697E8,1.21027697E8,-3.96,17.87,29.89,1499176443,0.1384500478,1192546.1744,1.675629E7
BASH,116,0.0272004,1.043E-5,561942.0,1.8974289E7,6.9757391E8,6.9757391E8,-0.11,-6.52,8.77,1499176455,0.023960506,495007.964496,1.6714224E7
SWT,117,2.5247,9.6829E-4,50670.1,1.8591931E7,7364016.0,7364016.0,-0.44,7.75,27.03,1499176457,2.2239779336,44634.6830488,1.6377409E7
IOC,118,1.12789,4.3257E-4,50746.6,1.8436371E7,1.6345895E7,1.6345895E7,5.42,-0.28,9.5,1499176445,0.9935447663,44702.0709808,1.6240378E7
WDC,119,0.159564,6.12E-5,1326870.0,1.8343651E7,1.14961086E8,1.14961086E8,-0.81,3.26,20.6,1499176440,0.1405580128,1168823.86056,1.6158702E7
NXC,120,0.271894,1.0428E-4,193552.0,1.808682E7,6.6521586E7,6.6521586E7,1.54,4.3,10.22,1499176456,0.2395081619,170497.634176,1.5932463E7
GUP,121,0.239748,9.195E-5,394402.0,1.79811E7,7.5E7,9.885515E7,0.93,2.16,-6.26,1499176458,0.2111911362,347423.988976,1.5839335E7
RADS,122,5.47241,0.00209882,214726.0,1.7949566E7,3280011.0,3280011.0,1.84,6.68,0.96,1499176449,4.8205803001,189149.556688,1.5811557E7
QRK,123,0.0714544,2.74E-5,643005.0,1.787082E7,2.50101047E8,2.50101047E8,0.79,-2.27,42.4,1499176440,0.0629433235,566415.38844,1.5742191E7
MOON,124,7.99374E-5,3.0E-8,16175.3,1.7752964E7,2.22085830449E11,2.22085830449E11,0.06,7.41,1.29,1499176441,7.04159E-5,14248.6276664,1.5638373E7
NVC,125,9.76878,0.00374659,1214950.0,1.7255479E7,1766390.0,1766390.0,3.53,0.72,8.69,1499176441,8.6052010766,1070234.8756,1.5200144E7
UNY,126,0.0852634,3.27E-5,458019.0,1.7223207E7,2.02E8,1.0E10,2.41,3.4,16.0,1499176459,0.0751075059,403463.440872,1.5171716E7
XDN,127,0.00247275,9.5E-7,670494.0,1.7020574E7,6.883256941E9,6.883256941E9,-1.62,12.51,-5.16,1499176444,0.0021782158,590630.118672,1.4993219E7
DTB,128,0.730067,2.8E-4,55785.9,1.6607424E7,2.2747809E7,2.2747809E7,2.48,6.13,16.05,1499176458,0.6431072595,49141.1298792,1.4629281E7
PTOY,129,0.232913,8.933E-5,1834500.0,1.630391E7,7.0E7,1.00002E8,4.65,-13.39,25.64,1499176459,0.2051702667,1615989.036,1.4361919E7
TIME,130,21.5434,0.00826248,629119.0,1.5298244E7,710113.0,710113.0,0.67,3.53,10.93,1499176457,18.9773225392,554183.377672,1.347604E7
VOX,131,0.071496,2.742E-5,101407.0,1.501416E7,2.1E8,2.1E8,-0.89,0.34,18.06,1499176449,0.0629799684,89328.209416,1.3225793E7
FTC,132,0.0890563,3.416E-5,1652620.0,1.4904238E7,1.6735748E8,1.6735748E8,0.59,8.81,13.22,1499176440,0.078448626,1455773.12656,1.3128964E7
XBC,133,151.804,0.0582207,2517530.0,1.4880087E7,98022.0,98022.0,-3.23,-1.67,-28.25,1499176443,133.722321952,2217661.96664,1.310769E7
SIB,134,0.977258,3.748E-4,79596.5,1.4611056E7,1.4951074E7,1.4951074E7,-1.94,7.05,67.31,1499176448,0.8608548451,70115.601692,1.2870704E7
VRC,135,0.478811,1.8364E-4,458123.0,1.4500523E7,3.0284439E7,3.0284439E7,1.31,5.05,29.29,1499176443,0.4217788642,403555.053224,1.2773336E7
MUE,136,0.115245,4.42E-5,128888.0,1.4431153E7,1.25221508E8,1.25221508E8,-2.18,-4.6,6.62,1499176445,0.1015179376,113535.892544,1.2712229E7
IFC,137,1.57508E-4,6.0E-8,1001360.0,1.4269638E7,9.059627491E10,9.059627491E10,0.51,0.53,4.55,1499176440,1.387469E-4,882086.00768,1.2569953E7
FAIR,138,0.267726,1.0268E-4,23566.4,1.4236815E7,5.3176811E7,5.3176811E7,-3.28,-2.46,13.0,1499176443,0.2358366207,20759.3589632,1.2541039E7
ECN,139,4.53726,0.00174016,84224.7,1.4068399E7,3100638.0,2.1138953E8,0.86,9.17,13.48,1499176458,3.9968178869,74192.5275336,1.2392684E7
NOTE,140,0.110818,4.25E-5,118870.0,1.3836056E7,1.24853872E8,1.24853872E8,-1.05,5.31,-9.4,1499176442,0.0976182464,104711.15656,1.2188016E7
XPM,141,0.664075,2.5469E-4,1900920.0,1.311727E7,1.9752693E7,1.9752693E7,-0.3,5.29,-12.1,1499176440,0.5849756986,1674497.61696,1.1554846E7
FRST,142,2.85468,0.00109484,74148.3,1.2928844E7,4528999.0,1.1E8,0.2,-0.92,11.95,1499176456,2.5146533558,65316.3476904,1.1388863E7
CLAM,143,5.12642,0.00196612,376471.0,1.283744E7,2504172.0,1.6253298E7,-0.13,5.3,17.95,1499176443,4.515801861,331628.786248,1.1308347E7
HEAT,144,0.471209,1.8072E-4,16604.8,1.2765485E7,2.709092E7,2.709092E7,-1.84,-1.78,-6.61,1499176451,0.4150823536,14626.9690624,1.1244963E7
LMC,145,0.0605086,2.321E-5,488135.0,1.2737492E7,2.10507137E8,2.95507137E8,0.52,-3.88,1.27,1499176454,0.0533012996,429992.26388,1.1220304E7
SPR,146,1.51489,5.81E-4,100453.0,1.2615794E7,8327862.0,8327862.0,4.9,21.0,86.71,1499176445,1.3344484223,88487.842264,1.1113102E7
MGC,147,0.125127,4.799E-5,616024.0,1.2599289E7,1.0069201E8,1.0569201E8,1.87,7.41,-6.64,1499176459,0.1102228728,542648.149312,1.1098563E7
BCY,148,0.538472,2.0652E-4,144743.0,1.2534785E7,2.3278435E7,2.3278435E7,0.36,9.66,14.18,1499176448,0.4743335231,127502.371784,1.1041742E7
XBY,149,0.0192464,7.38E-6,70815.2,1.251016E7,6.5E8,6.5E8,-1.78,7.03,24.63,1499176459,0.0169539228,62380.2598976,1.102005E7
FLDC,150,0.0245259,9.41E-6,679780.0,1.2452584E7,5.07731988E8,1.0E9,-1.24,12.37,-6.43,1499176444,0.021604571,598810.04464,1.0969332E7
BITCNY,151,0.143225,5.493E-5,1529360.0,1.2024197E7,8.39532E7,8.39532E7,-0.14,1.92,2.22,1499176444,0.1261651838,1347194.87168,1.0591971E7
GOLOS,152,0.0965087,3.701E-5,22854.0,1.1990176E7,1.24239325E8,1.24239325E8,1.65,1.33,3.0,1499176456,0.0850133557,20131.814352,1.0562002E7
XCN,153,0.035253,1.352E-5,1670560.0,1.1894531E7,3.374048E8,3.374048E8,-0.01,-1.37,29.14,1499176443,0.0310539447,1471576.25728,1.047775E7
SPHR,154,3.75161,0.00143884,221037.0,1.156599E7,3082940.0,3082940.0,1.33,0.72,164.23,1499176446,3.3047482297,194708.840856,1.0188341E7
ION,155,0.785891,3.0141E-4,85882.5,1.142372E7,1.4536011E7,2.0436011E7,3.24,-5.27,18.0,1499176452,0.6922819512,75652.86366,1.0063018E7
FLO,156,0.0838137,3.214E-5,348083.0,1.1334682E7,1.35236632E8,1.35236632E8,-1.09,11.08,13.31,1499176464,0.0738304826,306622.137704,9984586.0
RBY,157,0.460349,1.7656E-4,16926.7,1.1281978E7,2.4507446E7,2.4507446E7,0.25,1.81,-5.01,1499176443,0.4055159099,14910.5269096,9938159.0
PEPECASH,158,0.0158871,6.09E-6,8133.42,1.1150901E7,7.01884009E8,7.01884009E8,-2.33,-3.51,2.09,1499176453,0.0139947557,7164.63207696,9822695.0
VASH,159,0.0277504,1.064E-5,1046730.0,1.1109588E7,4.00339746E8,4.00339746E8,-0.19,0.31,-1.7,1499176445,0.0244449944,922051.89624,9786303.0
PLU,160,13.0555,0.00500712,92337.3,1.1097168E7,850000.0,2.0E7,0.71,2.1,17.55,1499176454,11.500433284,81338.8195224,9775363.0
ESP,161,5.35203E-4,2.1E-7,59868.9,1.0829247E7,2.0233905156E10,2.0233905156E10,6.83,14.62,-16.27,1499176450,4.714539E-4,52737.7955832,9539354.0
