sym,rank,price_usd,price_btc,h24_volume_usd,market_cap_usd,avail_sup,tot_sup,per_change_1h,per_change_24h,per_change_7d,last_updated,price_euro,vol_euro_24h,market_cap_euro
DGB,37,0.0184541,7.1E-6,9120260.0,1.61330423E8,8.742253657E9,8.742253657E9,0.19,-6.58,-1.12,1499169241,0.0162275575,8019873.27022,1.41865424E8
DGD,38,79.4502,0.0305687,266225.0,1.589004E8,2000000.0,2000000.0,1.35,3.31,3.78,1499169250,69.8642950194,234104.155075,1.3972859E8
NXT,39,0.15508,5.967E-5,8422460.0,1.54924917E8,9.98999983E8,9.98999983E8,-0.72,14.92,-3.13,1499169246,0.1363691328,7406264.93362,1.36232761E8
BAT,40,0.13542,5.21E-5,2413210.0,1.3542E8,1.0E9,1.5E9,-0.89,8.4,-2.47,1499169259,0.1190811707,2122048.97387,1.19081171E8
PIVX,41,2.40409,9.2498E-4,886629.0,1.29255273E8,5.376474E7,5.376474E7,1.32,-0.62,36.45,1499169264,2.1140293292,779654.551263,1.13660236E8
1ST,42,1.40854,5.4194E-4,1.28987E7,1.20512387E8,8.5558371E7,9.3468691E7,-0.22,11.79,-4.35,1499169253,1.2385954234,1.13424331489E7,1.05972206E8
BNT,43,2.95548,0.00113713,2614600.0,1.19238128E8,4.0344759E7,7.975631E7,1.01,5.73,20.06,1499169259,2.5988924716,2299140.6662,1.0485169E8
SNGLS,44,0.186135,7.162E-5,505253.0,1.11681E8,6.0E8,1.0E9,2.37,11.63,7.96,1499169255,0.1636772538,444292.709791,9.8206352E7
MGO,45,1.50939,5.8074E-4,607108.0,1.056573E8,7.0E7,1.0E8,-1.5,-5.01,-15.63,1499169260,1.3272775683,533858.598476,9.290943E7
MCAP,46,4.9408,0.00190099,299783.0,1.03520486E8,2.0952171E7,1.0E8,0.29,4.18,11.26,1499169259,4.3446776576,263613.281701,9.1030428E7
BTCD,47,75.1747,0.0289236,1667470.0,9.6889828E7,1288862.0,1288862.0,0.75,5.95,3.33,1499169244,66.1046469209,1466284.74209,8.519978E7
SYS,48,0.17394,6.692E-5,1644640.0,9.1473103E7,5.25888832E8,5.25888832E8,0.88,12.04,-2.08,1499169245,0.1529536172,1446209.25008,8.0436599E7
FUN,49,0.0221304,8.51E-6,120108.0,8.4968857E7,3.839463249E9,1.7173696076E10,-12.51,-8.34,69.27,1499169260,0.0194603008,105616.609476,7.471711E7
ANT,50,2.35934,9.0776E-4,479786.0,7.9286015E7,3.3605167E7,3.9609523E7,0.28,3.05,14.08,1499169259,2.074678551,421898.379742,6.9719919E7
NXS,51,1.49615,5.7565E-4,1517140.0,7.5820193E7,5.0676866E7,5.0676866E7,0.99,66.75,89.86,1499169246,1.3156350141,1334092.50758,6.6672259E7
XAS,52,0.919557,3.538E-4,4825290.0,6.8966775E7,7.5E7,1.0E8,19.39,37.64,61.2,1499169257,0.8086096893,4243104.28563,6.0645727E7
UBQ,53,1.76219,6.78E-4,969302.0,6.5830201E7,3.7357039E7,3.7357039E7,1.44,23.74,13.91,1499169244,1.5495764899,852352.805794,5.788759E7
PPC,54,2.55883,9.8452E-4,1725180.0,6.1879853E7,2.418287E7,2.418287E7,0.85,1.9,8.59,1499169241,2.250099484,1517031.85746,5.4413864E7
LKK,55,0.366023,1.4083E-4,792832.0,5.9382784E7,1.62237849E8,1.28569E9,-0.56,0.09,11.71,1499169254,0.321861227,697174.440704,5.2218073E7
EMC,56,1.45961,5.6159E-4,1066340.0,5.8876566E7,4.033719E7,4.033719E7,0.19,10.82,-0.84,1499169245,1.2835036747,937682.87998,5.1772931E7
ARK,57,0.60037,2.3099E-4,290818.0,5.7636275E7,9.6001258E7,1.27251258E8,2.13,16.6,10.11,1499169257,0.5279335584,255729.935846,5.0682286E7
ROUND,58,0.0651235,2.506E-5,370806.0,5.5354975E7,8.5E8,1.0E9,-0.05,15.73,-7.76,1499169254,0.0572661544,326067.143682,4.8676231E7
LEO,59,0.589676,2.2688E-4,138155.0,5.0869242E7,8.6266428E7,9.4591597E7,2.19,-2.46,-0.67,1499169248,0.5185298216,121486.184785,4.4731716E7
EDG,60,0.599373,2.3061E-4,717974.0,4.899412E7,8.1742288E7,1.32046997E8,-0.15,3.58,40.86,1499169257,0.5270568494,631348.282978,4.3082833E7
SJCX,61,0.954842,3.6738E-4,1353990.0,4.8862267E7,5.1173144E7,5.0E8,3.77,40.93,12.81,1499169247,0.8396374482,1190627.04453,4.2966888E7
RDD,62,0.00168956,6.5E-7,695126.0,4.8241883E7,2.8552926937E10,2.8552926937E10,0.65,7.63,13.22,1499169243,0.0014857095,611256.962722,4.2421355E7
NMR,63,39.1527,0.0150641,1499660.0,4.7901419E7,1223451.0,2223451.0,2.31,-8.02,-11.94,1499169260,34.4288092869,1318721.52202,4.2121969E7
DICE,64,6.82863,0.00262733,319032.0,4.781149E7,7001623.0,7001623.0,2.24,-13.09,139.32,1499169259,6.0047353046,280539.832104,4.2042891E7
RLC,65,0.583187,2.2438E-4,240271.0,4.6113059E7,7.9070793E7,8.6999785E7,0.93,7.91,-1.54,1499169257,0.5128237389,211281.583037,4.054938E7
XVG,66,0.00340475,1.31E-6,2270270.0,4.5655901E7,1.340947228E10,1.340947228E10,-0.68,15.87,27.36,1499169250,0.0029939567,1996355.11369,4.0147379E7
MLN,67,73.7948,0.0283927,452436.0,4.4232603E7,599400.0,749400.0,1.8,8.18,19.17,1499169256,64.8912359956,397848.239292,3.8895807E7
PPY,68,11.8761,0.00456935,16167.3,4.3600191E7,3671255.0,5464344.0,0.83,19.94,-19.73,1499169259,10.4432129067,14216.6667531,3.8339697E7
NMC,69,2.77244,0.00106671,1938970.0,4.0855785E7,1.47364E7,1.47364E7,2.37,5.92,17.58,1499169240,2.4379367967,1705027.45259,3.5926412E7
LBC,70,0.595863,2.2926E-4,1601590.0,4.0831228E7,6.8524524E7,4.66424524E8,-1.32,8.88,17.87,1499169252,0.5239703415,1408353.36173,3.5904818E7
STORJ,71,0.891908,3.4316E-4,540140.0,3.8369215E7,4.3019252E7,4.24999998E8,0.45,58.88,0.0,1499169260,0.7842966241,474970.48858,3.3739854E7
QRL,72,0.736505,2.8337E-4,292955.0,3.829826E7,5.2E7,6.5E7,-1.95,3.98,-7.76,1499169259,0.6476434622,257609.100385,3.367746E7
WINGS,73,0.426011,1.6391E-4,434537.0,3.8216737E7,8.9708333E7,1.0E8,0.15,9.78,4.0,1499169255,0.3746114948,382108.807339,3.3605773E7
BAY,74,0.0378425,1.456E-5,108506.0,3.8129538E7,1.007585067E9,1.007585067E9,2.69,2.55,-0.48,1499169245,0.0332766888,95414.425582,3.3529095E7
AMP,75,0.450244,1.7323E-4,1446390.0,3.7035416E7,8.2256324E7,9.49291063E8,0.08,14.66,-4.86,1499169264,0.3959207107,1271878.70733,3.2566982E7
MONA,76,0.689794,2.654E-4,198313.0,3.5872909E7,5.200525E7,5.200525E7,-0.72,-3.3,5.75,1499169243,0.6065682845,174385.941611,3.1544735E7
VSL,77,1.05714,4.0674E-4,203527.0,3.5298429E7,3.3390496E7,3.3390496E7,0.07,1.71,30.18,1499169258,0.9295928876,178970.856869,3.1039568E7
CLOAK,78,6.96572,0.00268008,764955.0,3.5208915E7,5054598.0,5054598.0,0.29,7.58,-16.75,1499169243,6.1252849848,672660.884385,3.0960854E7
XEL,79,0.443259,1.7055E-4,1510190.0,3.4226238E7,7.7214987E7,1.0E8,1.04,4.96,-13.41,1499169260,0.3897784719,1327981.04593,3.009674E7
NLG,80,0.0974232,3.748E-5,59857.8,3.3943699E7,3.48414945E8,4.504351E8,1.15,1.41,-2.6,1499169264,0.0856687987,52635.7768566,2.984829E7
XCP,81,12.849,0.00494367,318784.0,3.3645481E7,2618529.0,2618529.0,1.15,8.38,-0.43,1499169247,11.298729603,280321.754048,2.9586053E7
XAUR,82,0.256536,9.87E-5,335081.0,3.2608686E7,1.27111538E8,1.27111538E8,0.44,9.13,6.27,1499169247,0.225584162,294652.472107,2.867435E7
BLK,83,0.425206,1.636E-4,2856500.0,3.2413794E7,7.62308E7,7.62308E7,5.2,11.12,-4.27,1499169242,0.3739036205,2511854.7055,2.8502972E7
OBITS,84,2.00329,7.7077E-4,127637.0,3.1980968E7,1.5964223E7,1.59925E7,0.13,3.09,1.7,1499169249,1.7615870516,112237.213039,2.8122368E7
VIA,85,1.36899,5.2672E-4,878478.0,3.1100781E7,2.2718048E7,2.2718048E7,0.94,9.95,14.93,1499169246,1.2038172495,772486.993866,2.7348378E7
OMNI,86,55.2283,0.0212492,1265910.0,3.0885301E7,559230.0,615546.0,0.6,14.75,-9.61,1499169242,48.5648399201,1113174.16077,2.7158896E7
XZC,87,11.9534,0.0045991,740936.0,2.9535231E7,2470864.0,2470864.0,-0.24,2.3,-5.54,1499169253,10.5111864298,651539.848792,2.5971717E7
BURST,88,0.0160148,6.16E-6,889790.0,2.8811895E7,1.799079266E9,1.799079266E9,-0.39,6.32,-4.14,1499169245,0.0140825663,782434.16713,2.5335653E7
HMQ,89,0.171977,6.617E-5,299919.0,2.8007901E7,1.62858414E8,1.84190414E8,0.06,7.77,18.69,1499169258,0.151227459,263732.872893,2.4628664E7
MYST,90,1.41117,5.4295E-4,423722.0,2.7417656E7,1.9429024E7,3.2433366E7,-1.13,5.63,-12.68,1499169259,1.240908106,372598.669534,2.4109634E7
SLS,91,27.1746,0.0104555,1124800.0,2.727742E7,1003784.0,1003784.0,2.33,-25.03,160.28,1499169250,23.8959029862,989089.5056,2.3986318E7
VTC,92,0.729284,2.8059E-4,1451670.0,2.7044729E7,3.7083947E7,3.7083947E7,1.76,12.01,3.28,1499169242,0.6412936975,1276521.65949,2.3781701E7
AGRS,93,0.618449,2.3795E-4,313762.0,2.5974858E7,4.2E7,4.2E7,-1.33,-9.48,115.99,1499169249,0.5438312728,275905.673414,2.2840913E7
YBC,94,8.58939,0.00330479,2474240.0,2.5943621E7,3020426.0,3020426.0,2.97,7.7,13.32,1499169241,7.5530543283,2175715.52128,2.2813445E7
BLOCK,95,6.53664,0.00251499,55321.1,2.5866952E7,3957224.0,1.0080648E7,0.59,8.6,12.83,1499169246,5.7479747741,48646.4433217,2.2746026E7
EAC,96,0.0025771,9.9E-7,1680930.0,2.4086784E7,9.346468332E9,9.346468332E9,1.22,3.78,-7.01,1499169241,0.0022661652,1478120.75271,2.1180641E7
GRC,97,0.0603623,2.322E-5,206217.0,2.3560175E7,3.90312753E8,3.90312753E8,-1.65,8.27,2.9,1499169246,0.0530794074,181336.300299,2.071757E7
MCO,98,2.43237,9.3586E-4,1264430.0,2.3509555E7,9665287.0,3.1587682E7,-0.83,0.0,0.0,1499169260,2.1388972624,1111872.72721,2.0673057E7
TKN,99,0.984211,3.7868E-4,165701.0,2.327074E7,2.3644056E7,3.940676E7,-0.54,0.19,19.65,1499169259,0.8654629902,145708.677247,2.0463055E7
NAV,100,0.377921,1.4541E-4,157319.0,2.3224411E7,6.1453084E7,6.1453084E7,0.1,8.86,4.46,1499169244,0.3323236976,138337.990693,2.0422316E7
CFI,101,0.180887,6.96E-5,637107.0,2.2610875E7,1.25E8,5.0E8,-0.33,2.28,0.72,1499169260,0.1590624408,560238.129129,1.9882805E7
UNITY,102,27.3618,0.0105275,1641.71,2.2328898E7,816061.0,816061.0,-0.51,11.74,-17.74,1499169248,24.0605167446,1443.63276337,1.9634849E7
TRST,103,0.242315,9.323E-5,158310.0,2.2328721E7,9.21475E7,1.0E8,0.19,3.75,-3.59,1499169258,0.2130789683,139209.42357,1.9634694E7
QAU,104,0.272359,1.0479E-4,107246.0,2.2319025E7,8.194708E7,2.46855127E8,0.27,3.47,7.72,1499169259,0.2394980696,94306.448362,1.9626168E7
POT,105,0.101956,3.923E-5,311647.0,2.2151712E7,2.17267372E8,2.17267372E8,0.45,8.17,-2.98,1499169242,0.0896547027,274045.854509,1.9479042E7
TAAS,106,2.58325,9.9391E-4,204881.0,2.1043157E7,8146001.0,8146001.0,2.77,7.1,12.57,1499169257,2.2715731377,180161.492707,1.8504237E7
DBIX,107,22.0193,0.008472,254077.0,2.0986102E7,953078.0,953078.0,-0.74,2.26,154.88,1499169257,19.3626053971,223421.847719,1.8454066E7
EDR,108,0.0233887,9.0E-6,355544.0,2.0727346E7,8.86211988E8,1.011211988E9,8.61,-1.15,-4.57,1499169252,0.0205667832,312646.549768,1.822653E7
CRW,109,1.44134,5.5456E-4,48913.9,2.0555794E7,1.4261586E7,1.4261586E7,-1.67,0.18,19.72,1499169248,1.267438005,43012.2912233,1.8075676E7
BCAP,110,2.03602,7.8336E-4,138940.0,2.03602E7,1.0E7,1.0E7,2.15,18.56,24.82,1499169258,1.7903680789,122176.47218,1.7903681E7
ENRG,111,0.167403,6.441E-5,1328450.0,2.0260363E7,1.21027477E8,1.21027477E8,-0.62,28.92,37.56,1499169243,0.1472053258,1168168.52215,1.7815889E7
EXP,112,2.6784,0.00103052,490677.0,2.0095784E7,7502906.0,1.6502906E7,-0.75,9.01,-1.02,1499169248,2.3552430048,431475.347919,1.7671167E7
SKY,113,3.47948,0.00133874,114336.0,2.0046857E7,5761452.0,1.0E8,-0.29,7.6,7.74,1499169258,3.0596702996,100541.018592,1.7628144E7
SHIFT,114,1.78372,6.8629E-4,271604.0,1.9503179E7,1.0933991E7,1.0933991E7,4.26,21.71,8.69,1499169248,1.5685088308,238834.162588,1.7150062E7
BASH,115,0.0274616,1.057E-5,598355.0,1.9156496E7,6.9757391E8,6.9757391E8,0.63,-4.12,6.56,1499169254,0.0241482756,526161.674185,1.6845207E7
SWT,116,2.60087,0.00100069,52413.2,1.9152849E7,7364016.0,7364016.0,-0.07,13.81,28.32,1499169257,2.2870672319,46089.3901804,1.6842E7
WDC,117,0.161846,6.227E-5,1380700.0,1.8605992E7,1.14961086E8,1.14961086E8,2.57,7.33,20.06,1499169240,0.1423187946,1214114.4029,1.6361123E7
NEOS,118,5.43958,0.00209289,392319.0,1.8448761E7,3391578.0,3391578.0,0.37,4.61,16.69,1499169244,4.7832783543,344984.535693,1.6222862E7
XDN,119,0.00260123,1.0E-6,651256.0,1.790493E7,6.883255141E9,6.883255141E9,2.17,22.47,-1.56,1499169244,0.0022873838,572680.009832,1.5744646E7
NXC,120,0.267369,1.0287E-4,247567.0,1.778581E7,6.6521586E7,6.6521586E7,1.22,9.96,5.64,1499169255,0.235110128,217697.298749,1.5639899E7
GUP,121,0.23634,9.093E-5,415172.0,1.77255E7,7.5E7,9.885515E7,-3.35,2.49,-9.63,1499169257,0.20782487,365080.252684,1.5586865E7
QRK,122,0.0707197,2.721E-5,742544.0,1.7687071E7,2.50101047E8,2.50101047E8,-0.68,-3.22,38.49,1499169240,0.062187156,652953.838768,1.5553073E7
IOC,123,1.07966,4.154E-4,48775.2,1.7647985E7,1.6345873E7,1.6345873E7,2.95,0.26,2.01,1499169244,0.949395782,42890.3257944,1.5518703E7
MOON,124,7.93987E-5,3.0E-8,19916.4,1.7633282E7,2.22085275363E11,2.22085275363E11,-0.32,11.67,-4.49,1499169242,6.9819E-5,17513.4265908,1.5505774E7
RADS,125,5.31086,0.00204337,207563.0,1.7419233E7,3279927.0,3279927.0,1.07,6.51,-2.22,1499169249,4.6700888084,182519.901361,1.5317551E7
DTB,126,0.753757,2.9001E-4,44853.9,1.714632E7,2.2747809E7,2.2747809E7,4.75,12.86,17.65,1499169257,0.6628139567,39442.1424033,1.5077565E7
NVC,127,9.50138,0.00365568,1093040.0,1.6782768E7,1766351.0,1766351.0,0.83,1.36,4.44,1499169240,8.3550099989,961161.44488,1.4757877E7
UNY,128,0.082653,3.18E-5,443572.0,1.6695906E7,2.02E8,1.0E10,0.3,2.95,11.38,1499169258,0.0726806676,390053.707484,1.4681495E7
VOX,129,0.0757878,2.916E-5,133637.0,1.5915438E7,2.1E8,2.1E8,3.9,14.17,20.3,1499169250,0.0666437746,117513.295039,1.3995193E7
PTOY,130,0.226557,8.717E-5,1840360.0,1.585899E7,7.0E7,1.00002E8,-2.61,-8.7,16.12,1499169259,0.1992222183,1618315.04492,1.3945555E7
TIME,131,21.9814,0.00845739,647971.0,1.5609274E7,710113.0,710113.0,2.16,7.33,13.51,1499169256,19.3292781458,569791.354937,1.3725968E7
MUE,132,0.12078,4.647E-5,123158.0,1.512408E7,1.25220068E8,1.25220068E8,2.28,0.52,10.63,1499169265,0.1062075307,108298.617826,1.3299314E7
XBC,133,154.136,0.0593044,2851830.0,1.5108673E7,98022.0,98022.0,0.89,-6.28,-32.68,1499169243,135.539029192,2507748.15501,1.3285766E7
FAIR,134,0.276515,1.0639E-4,23395.4,1.4704178E7,5.3176781E7,5.3176781E7,0.41,1.37,23.03,1499169243,0.2431526357,20572.6748038,1.2930075E7
SIB,135,0.983346,3.7834E-4,78743.7,1.4701539E7,1.4950525E7,1.4950525E7,-2.21,8.61,70.99,1499169248,0.8647023551,69243.0363639,1.2927754E7
FTC,136,0.087788,3.378E-5,1634830.0,1.4691178E7,1.6734836E8,1.6734836E8,0.62,7.34,8.74,1499169240,0.0771961144,1437582.85601,1.2918643E7
IFC,137,1.57294E-4,6.0E-8,1000970.0,1.425025E7,9.059627491E10,9.059627491E10,1.11,2.58,3.61,1499169241,1.38316E-4,880199.96659,1.2530915E7
VRC,138,0.46359,1.7837E-4,435877.0,1.4039526E7,3.0284358E7,3.0284358E7,1.28,2.53,21.61,1499169243,0.4076564757,383287.132319,1.2345615E7
ECN,139,4.48637,0.00172614,83799.8,1.3905386E7,3099474.0,2.11388366E8,0.46,8.82,9.05,1499169257,3.9450760004,73689.1027306,1.2227659E7
NOTE,140,0.109104,4.198E-5,118061.0,1.3621774E7,1.24851279E8,1.24851279E8,1.67,6.84,-11.52,1499169242,0.0959402751,103816.586167,1.1978266E7
XPM,141,0.673917,2.5929E-4,1932240.0,1.3310947E7,1.9751612E7,1.9751612E7,2.29,9.83,-12.73,1499169240,0.5926068922,1699109.44728,1.1704941E7
HEAT,142,0.485988,1.8698E-4,19026.9,1.3164937E7,2.7089016E7,2.7089016E7,0.32,3.74,-5.9,1499169254,0.4273520898,16731.2474343,1.1576548E7
XBY,143,0.0201027,7.73E-6,74150.6,1.3066755E7,6.5E8,6.5E8,0.63,15.16,25.41,1499169257,0.0176772489,65204.1076582,1.1490212E7
FRST,144,2.8455,0.00109481,74415.8,1.2887268E7,4528999.0,1.1E8,0.71,0.61,11.33,1499169255,2.5021818885,65437.3104826,1.133238E7
LMC,145,0.0605365,2.329E-5,543817.0,1.2743355E7,2.10506967E8,2.95506967E8,-0.62,-0.12,-2.4,1499169255,0.0532325897,478203.847499,1.1205831E7
CLAM,146,5.07507,0.00195264,435985.0,1.2708252E7,2504054.0,1.625318E7,0.65,8.22,14.73,1499169244,4.4627475793,383382.101795,1.1174963E7
BCY,147,0.536464,2.0641E-4,144279.0,1.2488042E7,2.3278435E7,2.3278435E7,1.76,14.14,11.55,1499169249,0.471738009,126871.305813,1.0981323E7
FLDC,148,0.024396,9.39E-6,698679.0,1.238663E7,5.07731988E8,1.0E9,-0.78,14.65,-2.28,1499169245,0.0214525494,614381.282613,1.0892146E7
MGC,149,0.12079,4.647E-5,598138.0,1.2162588E7,1.0069201E8,1.0569201E8,-0.15,7.27,-11.73,1499169258,0.1062163241,525970.855886,1.0695135E7
GOLOS,150,0.0978242,3.764E-5,21704.6,1.2153273E7,1.2423585E8,1.2423585E8,-1.97,6.41,1.86,1499169255,0.0860214168,19085.8748962,1.0686944E7
BITCNY,151,0.144853,5.573E-5,2030160.0,1.2143737E7,8.38349E7,8.38349E7,1.84,2.79,3.35,1499169248,0.127376051,1785215.10552,1.0678558E7
XCN,152,0.0350076,1.347E-5,1876740.0,1.1810863E7,3.3737997E8,3.3737997E8,-1.36,-2.68,24.8,1499169246,0.030783828,1650305.68878,1.0385847E7
SPR,153,1.40876,5.4202E-4,99232.0,1.1731294E7,8327390.0,8327390.0,4.44,11.64,70.75,1499169246,1.2387888797,87259.361504,1.0315878E7
RBY,154,0.464525,1.7873E-4,14681.1,1.1384184E7,2.450715E7,2.450715E7,0.37,5.1,-5.68,1499169243,0.4084786652,12909.7812417,1.0010648E7
PEPECASH,155,0.0161849,6.23E-6,7612.44,1.1359922E7,7.01884009E8,7.01884009E8,1.03,3.84,-0.73,1499169253,0.0142321433,6693.97627668,9989314.0
SPHR,156,3.674,0.00141358,218407.0,1.1326723E7,3082940.0,3082940.0,-0.07,-3.65,153.63,1499169262,3.230720878,192055.540229,9960120.0
ION,157,0.772133,2.9708E-4,82219.5,1.1221962E7,1.4533716E7,2.0433716E7,-3.55,0.51,22.36,1499169252,0.6789728372,72299.4706665,9867998.0
FLO,158,0.0818015,3.147E-5,354963.0,1.1062193E7,1.35232154E8,1.35232154E8,-0.85,14.7,7.74,1499169262,0.0719319036,312135.649161,9727506.0
VASH,159,0.0276111,1.062E-5,1076630.0,1.1053821E7,4.00339746E8,4.00339746E8,-0.39,1.98,-4.46,1499169245,0.024279738,946731.36061,9720144.0
PLU,160,12.8974,0.0049623,93443.8,1.0962784E7,850000.0,2.0E7,0.33,3.4,14.32,1499169253,11.3412899978,82169.5251986,9640091.0
DBIC,161,2.09442,8.0583E-4,6561.88,1.074231E7,5129014.0,6146942.0,-0.35,3.21,282.56,1499169250,1.8417219437,5770.16949236,9446218.0
