sym,rank,price_usd,price_btc,h24_volume_usd,market_cap_usd,avail_sup,tot_sup,per_change_1h,per_change_24h,per_change_7d,last_updated,price_euro,vol_euro_24h,market_cap_euro
LKK,54,0.368072,1.4204E-4,541995.0,5.971521E7,1.62237849E8,1.28569E9,-0.08,0.79,12.1,1499165658,0.323663009,476601.677265,5.2510391E7
EMC,55,1.45635,5.6202E-4,1082700.0,5.8745031E7,4.0337166E7,4.0337166E7,-1.08,13.66,-1.6,1499165649,1.2806370035,952068.9969,5.1657267E7
XAS,56,0.779784,3.0093E-4,1875200.0,5.84838E7,7.5E7,1.0E8,11.49,19.51,39.52,1499165663,0.685700721,1648951.4944,5.1427554E7
ARK,57,0.59322,2.2893E-4,288809.0,5.6949332E7,9.6000358E7,1.27250358E8,-0.31,15.24,8.79,1499165663,0.5216462273,253963.327723,5.0078225E7
ROUND,58,0.0651663,2.515E-5,367387.0,5.5391355E7,8.5E8,1.0E9,19.53,15.39,-7.59,1499165659,0.0573037904,323060.656289,4.8708222E7
LEO,59,0.577144,2.2273E-4,110714.0,4.9787951E7,8.6266082E7,9.459125E7,0.75,-4.66,-2.05,1499165651,0.507509845,97356.023758,4.3780886E7
EDG,60,0.600945,2.3191E-4,746175.0,4.9122619E7,8.1742288E7,1.32046997E8,0.6,4.63,40.65,1499165665,0.5284391829,656146.747725,4.3195828E7
RDD,61,0.00165961,6.4E-7,688109.0,4.7386645E7,2.8552879923E10,2.8552879923E10,-2.18,6.72,10.23,1499165644,0.0014593731,605086.584823,4.1669304E7
SJCX,62,0.924008,3.5658E-4,1342180.0,4.7284394E7,5.1173144E7,5.0E8,-2.18,34.14,7.7,1499165672,0.8125236628,1180241.95646,4.157939E7
DICE,63,6.61971,0.00255461,329744.0,4.6348711E7,7001623.0,7001623.0,-5.63,-15.67,136.72,1499165665,5.8210221294,289959.397168,4.07566E7
XVG,64,0.00344612,1.33E-6,2231780.0,4.6210651E7,1.340947228E10,1.340947228E10,1.87,17.87,27.01,1499165647,0.0030303353,1962509.04766,4.0635197E7
NMR,65,37.6574,0.0145324,1498610.0,4.6071992E7,1223451.0,2223451.0,-4.16,-11.69,-19.6,1499165666,33.1139217178,1317798.20767,4.0513268E7
RLC,66,0.578639,2.233E-4,202571.0,4.5753445E7,7.9070793E7,8.6999785E7,-0.13,7.96,-2.88,1499165664,0.5088244687,178130.201137,4.0233154E7
MLN,67,72.3,0.0279013,444277.0,4.333662E7,599400.0,749400.0,-1.02,6.56,16.01,1499165663,63.5767881,390673.647119,3.8107927E7
PPY,68,11.7768,0.00454477,25374.4,4.323538E7,3671233.0,5464335.0,3.3,10.2,-21.81,1499165666,10.3558937496,22312.9025168,3.8018902E7
LBC,69,0.601661,2.3219E-4,1641550.0,4.1228534E7,6.8524524E7,4.66424524E8,0.37,9.73,18.75,1499165655,0.5290687954,1443492.06785,3.6254187E7
NMC,70,2.72776,0.00105267,2180620.0,4.0197362E7,1.47364E7,1.47364E7,0.05,6.45,14.87,1499165641,2.3986475727,1917521.65514,3.534743E7
QRL,71,0.750732,2.8972E-4,282705.0,3.9038064E7,5.2E7,6.5E7,0.57,4.37,-6.35,1499165666,0.660153932,248595.793635,3.4328004E7
STORJ,72,0.888336,3.4282E-4,544839.0,3.8162829E7,4.2959904E7,4.24999998E8,0.72,52.32,0.0,1499165667,0.7811555966,479102.540133,3.3558369E7
WINGS,73,0.425322,1.6414E-4,433473.0,3.8154928E7,8.9708333E7,1.0E8,-0.39,11.46,2.25,1499165660,0.3740056247,381173.182131,3.3551421E7
AMP,74,0.451975,1.7442E-4,1482740.0,3.7177802E7,8.2256324E7,9.49291063E8,0.51,14.83,-5.21,1499165651,0.3974428603,1303842.97078,3.2692189E7
BAY,75,0.036848,1.422E-5,116374.0,3.7127492E7,1.007584993E9,1.007584993E9,-3.49,-0.76,-3.74,1499165647,0.0324021783,102333.127778,3.2647949E7
MONA,76,0.692679,2.6731E-4,200158.0,3.6021386E7,5.2003E7,5.2003E7,-0.38,-2.7,8.08,1499165644,0.6091052006,176008.336826,3.1675298E7
VSL,77,1.0557,4.0741E-4,202064.0,3.5250347E7,3.3390496E7,3.3390496E7,-1.97,1.83,27.24,1499165659,0.9283266279,177684.372208,3.0997287E7
CLOAK,78,6.9272,0.00267327,923432.0,3.5013862E7,5054548.0,5054548.0,-1.2,3.41,-17.92,1499165644,6.0914125384,812017.158904,3.0789335E7
XEL,79,0.438635,1.6927E-4,1529110.0,3.3869196E7,7.7214987E7,1.0E8,-0.76,5.8,-15.72,1499165666,0.3857123713,1344618.29117,2.9782776E7
NLG,80,0.0962383,3.714E-5,62604.6,3.353066E7,3.48412845E8,4.50433E8,-2.25,0.97,-3.73,1499165671,0.0846268604,55051.1671962,2.9485085E7
XCP,81,12.7693,0.00492781,308185.0,3.3436791E7,2618530.0,2618530.0,1.58,7.86,-1.74,1499165649,11.2286456471,271001.555195,2.9402542E7
XAUR,82,0.257114,9.922E-5,334318.0,3.2682157E7,1.27111543E8,1.27111543E8,-1.18,9.16,6.36,1499165669,0.2260924246,293981.530346,2.8738957E7
OBITS,83,2.0014,7.7236E-4,128654.0,3.1950796E7,1.5964223E7,1.59925E7,1.71,5.78,1.71,1499165651,1.7599250858,113131.508938,2.8095836E7
VIA,84,1.35765,5.2393E-4,856415.0,3.0843039E7,2.2717961E7,2.2717961E7,0.61,8.52,14.18,1499165645,1.1938454545,753085.961005,2.7121734E7
OMNI,85,55.1203,0.0212715,1267050.0,3.0824881E7,559229.0,615545.0,0.08,18.28,-10.14,1499165641,48.4698704441,1114176.61635,2.7105767E7
BLK,86,0.403894,1.5587E-4,2379790.0,3.0789129E7,7.6230716E7,7.6230716E7,-0.35,6.2,-9.68,1499165643,0.3551629772,2092661.19713,2.7074328E7
XZC,87,11.9803,0.00462333,748465.0,2.95987E7,2470614.0,2470614.0,0.52,2.99,-6.56,1499165657,10.5348408641,658160.452355,2.6027528E7
BURST,88,0.0160447,6.19E-6,884600.0,2.8865474E7,1.799065986E9,1.799065986E9,-0.54,7.6,-5.66,1499165649,0.0141088588,777870.3562,2.5382768E7
HMQ,89,0.172037,6.639E-5,297633.0,2.8017673E7,1.62858414E8,1.84190414E8,-0.1,7.74,19.27,1499165665,0.1512802198,261722.685651,2.4637257E7
MYST,90,1.42644,5.5048E-4,423558.0,2.7714337E7,1.9429024E7,3.2433366E7,-0.87,7.03,-12.37,1499165666,1.2543357347,372454.456626,2.4370519E7
VTC,91,0.719981,2.7785E-4,1386920.0,2.6699737E7,3.7083947E7,3.7083947E7,-1.15,11.4,1.47,1499165642,0.6331131324,1219583.94124,2.3478334E7
SLS,92,26.5621,0.0102506,1447150.0,2.6662593E7,1003783.0,1003783.0,0.67,-37.49,150.92,1499165652,23.3573029487,1272547.01105,2.3445671E7
AGRS,93,0.628359,2.4249E-4,331109.0,2.6391078E7,4.2E7,4.2E7,1.42,-10.38,119.58,1499165670,0.5525456016,291159.705823,2.3206915E7
BLOCK,94,6.50401,0.00250996,55625.2,2.5737801E7,3957220.0,1.0080644E7,2.42,8.6,10.77,1499165652,5.7192816815,48913.8527444,2.2632458E7
YBC,95,8.50519,0.00328224,2180770.0,2.5689301E7,3020426.0,3020426.0,4.03,7.37,10.64,1499165642,7.4790133109,1917653.55719,2.258981E7
GRC,96,0.0614575,2.372E-5,193336.0,2.3987646E7,3.90312753E8,3.90312753E8,-0.04,11.45,4.39,1499165656,0.0540424683,170009.431592,2.1093465E7
MCO,97,2.47997,9.5705E-4,1248900.0,2.3969623E7,9665287.0,3.1587682E7,4.07,0.0,0.0,1499165667,2.1807541796,1098216.4683,2.1077616E7
EAC,98,0.00253317,9.8E-7,1692600.0,2.3676193E7,9.346468332E9,9.346468332E9,0.26,3.0,-9.52,1499165642,0.0022275354,1488382.7322,2.0819589E7
TKN,99,0.988645,3.8153E-4,166354.0,2.3375578E7,2.3644056E7,3.940676E7,-0.17,1.13,18.91,1499165665,0.8693620148,146282.890838,2.0555244E7
NAV,100,0.378664,1.4613E-4,151837.0,2.3270006E7,6.1452914E7,6.1452914E7,-0.13,10.54,3.51,1499165646,0.3329770524,133517.410439,2.046241E7
CFI,101,0.182657,7.049E-5,623316.0,2.2832125E7,1.25E8,5.0E8,0.63,3.32,-0.82,1499165666,0.160618885,548111.054652,2.0077361E7
TRST,102,0.242819,9.371E-5,161419.0,2.2375164E7,9.21475E7,1.0E8,-0.63,4.0,-4.51,1499165664,0.2135221592,141943.313393,1.9675533E7
UNITY,103,27.3852,0.0105682,1643.11,2.2347993E7,816061.0,816061.0,1.1,13.21,-17.36,1499165649,24.0810934644,1444.86384917,1.9651641E7
QAU,104,0.271615,1.0482E-4,107266.0,2.2258056E7,8.194708E7,2.46855127E8,-0.4,3.35,7.79,1499165666,0.2388438354,94324.035302,1.9572555E7
POT,105,0.10119,3.905E-5,315573.0,2.1985282E7,2.17267335E8,2.17267335E8,-1.06,7.16,-5.27,1499165643,0.0889811229,277498.170831,1.9332691E7
DBIX,106,22.1814,0.00856004,262830.0,2.1138208E7,952970.0,952970.0,-0.71,3.1,154.72,1499165663,19.5051475458,231118.77201,1.8587819E7
CRW,107,1.46563,5.656E-4,48313.9,2.0901483E7,1.4261091E7,1.4261091E7,-0.41,3.33,20.6,1499165647,1.2887973436,42484.6830233,1.8379656E7
TAAS,108,2.51196,9.6939E-4,198695.0,2.0462428E7,8146001.0,8146001.0,-0.54,4.97,8.58,1499165663,2.2088844901,174721.852165,1.7993575E7
ENRG,109,0.167316,6.457E-5,1314870.0,2.0249815E7,1.21027367E8,1.21027367E8,-2.61,29.43,38.36,1499165645,0.1471288227,1156226.98989,1.7806614E7
EXP,110,2.69667,0.00104067,530800.0,2.0232024E7,7502595.0,1.6502595E7,-1.09,8.4,-0.62,1499165652,2.3713086745,466757.3876,1.7790969E7
SKY,111,3.48882,0.00134637,116407.0,2.0100669E7,5761452.0,1.0E8,-0.72,8.3,5.07,1499165664,3.0678834005,102362.146229,1.7675463E7
BCAP,112,1.99277,7.6903E-4,134727.0,1.99277E7,1.0E7,1.0E7,2.96,16.68,22.38,1499165665,1.7523363212,118471.783269,1.7523363E7
SWT,113,2.60247,0.00100432,52196.7,1.9164631E7,7364016.0,7364016.0,2.36,14.43,27.13,1499165662,2.2884741871,45899.0115549,1.6852361E7
BASH,114,0.0274647,1.06E-5,597410.0,1.9158658E7,6.9757391E8,6.9757391E8,0.09,-3.79,4.5,1499165661,0.0241510016,525330.69127,1.6847109E7
EDR,115,0.0215259,8.31E-6,362283.0,1.9076511E7,8.86211988E8,1.011211988E9,-10.49,-9.08,-13.33,1499165659,0.0189287356,318572.469201,1.6774872E7
SHIFT,116,1.71778,6.6291E-4,268993.0,1.878194E7,1.0933845E7,1.0933845E7,1.71,16.0,4.71,1499165652,1.5105246897,236538.187571,1.6515843E7
GUP,117,0.246677,9.52E-5,438522.0,1.8500775E7,7.5E7,9.885515E7,0.62,12.44,-6.04,1499165663,0.2169146799,385613.005134,1.6268601E7
NEOS,118,5.4188,0.00209117,396216.0,1.8378013E7,3391528.0,3391528.0,0.41,2.55,14.44,1499165649,4.7650055236,348411.350952,1.616065E7
WDC,119,0.159319,6.148E-5,1296800.0,1.8315485E7,1.14961086E8,1.14961086E8,1.66,6.33,16.41,1499165641,0.1400966847,1140337.1896,1.6105667E7
QRK,120,0.0713207,2.752E-5,768171.0,1.7837382E7,2.50101047E8,2.50101047E8,-0.33,-1.9,38.91,1499165641,0.0627156436,675488.864337,1.5685248E7
MOON,121,7.95562E-5,3.0E-8,20254.4,1.7668241E7,2.22085024679E11,2.22085024679E11,11.2,14.64,-5.67,1499165642,6.99575E-5,17810.6458768,1.5536514E7
XDN,122,0.00254874,9.8E-7,658635.0,1.7543614E7,6.883249891E9,6.883249891E9,-1.03,20.29,-4.2,1499165645,0.0022412269,579168.711345,1.5426925E7
NXC,123,0.263532,1.017E-4,265010.0,1.7530567E7,6.6521586E7,6.6521586E7,-1.1,7.86,2.95,1499165674,0.2317360736,233035.74847,1.5415451E7
RADS,124,5.25564,0.0020282,218984.0,1.7237891E7,3279884.0,3279884.0,-0.36,5.87,-2.47,1499165651,4.6215312671,192562.923448,1.5158087E7
IOC,125,1.03912,4.0101E-4,48805.5,1.6985311E7,1.6345861E7,1.6345861E7,-2.95,-3.41,-2.15,1499165647,0.9137470546,42916.9700085,1.4935982E7
DTB,126,0.734161,2.8332E-4,44396.2,1.6700554E7,2.2747809E7,2.2747809E7,0.16,10.2,14.72,1499165663,0.6455822729,39039.6652814,1.4685582E7
UNY,127,0.0823971,3.18E-5,443766.0,1.6644214E7,2.02E8,1.0E10,-0.45,3.04,11.07,1499165665,0.0724556427,390224.300802,1.463604E7
NVC,128,9.37223,0.00361684,1161010.0,1.6554306E7,1766315.0,1766315.0,-1.68,1.64,2.65,1499165640,8.2414423338,1020930.66047,1.455698E7
PTOY,129,0.231477,8.933E-5,1907100.0,1.620339E7,7.0E7,1.00002E8,-4.46,-4.82,17.36,1499165665,0.2035486055,1677002.6637,1.4248402E7
VOX,130,0.0732732,2.828E-5,127859.0,1.5387372E7,2.1E8,2.1E8,-0.26,9.56,15.14,1499165653,0.0644325686,112432.428073,1.3530839E7
XBC,131,153.431,0.0592106,3123890.0,1.5039568E7,98022.0,98022.0,1.61,-6.93,-34.68,1499165644,134.919089557,2746983.29983,1.3224999E7
SIB,132,1.0058,3.8815E-4,75847.0,1.5037238E7,1.4950525E7,1.4950525E7,1.74,11.44,78.66,1499165651,0.8844472126,66695.831909,1.322295E7
TIME,133,21.0787,0.00813449,620746.0,1.4968255E7,710113.0,710113.0,-3.34,2.98,9.64,1499165664,18.5354916089,545851.132862,1.316229E7
FAIR,134,0.275246,1.0622E-4,25491.6,1.4636694E7,5.3176771E7,5.3176771E7,-0.61,1.68,22.81,1499165644,0.2420367444,22415.9619852,1.2870733E7
FTC,135,0.0872785,3.368E-5,1632060.0,1.460546E7,1.6734316E8,1.6734316E8,-0.83,6.72,6.14,1499165641,0.0767480871,1435147.06482,1.2843267E7
MUE,136,0.113961,4.398E-5,115483.0,1.4270134E7,1.25219456E8,1.25219456E8,-5.77,-5.25,4.05,1499165647,0.1002112635,101549.629601,1.25484E7
IFC,137,1.5528E-4,6.0E-8,975517.0,1.406779E7,9.059627491E10,9.059627491E10,0.24,1.86,1.64,1499165640,1.36545E-4,857817.947399,1.2370469E7
VRC,138,0.457526,1.7656E-4,384901.0,1.3855861E7,3.0284315E7,3.0284315E7,0.15,2.47,18.68,1499165644,0.4023241155,338461.539647,1.218411E7
ECN,139,4.46658,0.0017237,83486.1,1.3842174E7,3099054.0,2.11387946E8,-6.35,10.26,7.87,1499165664,3.9276737233,73413.2515767,1.2172074E7
NOTE,140,0.107301,4.141E-5,114974.0,1.3396508E7,1.248498E8,1.248498E8,-1.88,5.82,-13.42,1499165643,0.0943548124,101102.041978,1.1780179E7
XPM,141,0.673996,2.601E-4,1778270.0,1.3312076E7,1.9750971E7,1.9750971E7,3.73,11.29,-13.16,1499165641,0.5926763606,1563716.38969,1.1705934E7
HEAT,142,0.48435,1.8692E-4,19529.1,1.3120057E7,2.7087968E7,2.7087968E7,1.87,-1.33,-6.28,1499165657,0.4259117195,17172.8554977,1.1537083E7
XBY,143,0.0200911,7.75E-6,76744.5,1.3059215E7,6.5E8,6.5E8,2.59,17.9,23.91,1499165664,0.0176670485,67485.0458415,1.1483582E7
FRST,144,2.82883,0.00109167,73383.8,1.2811769E7,4528999.0,1.1E8,-0.16,0.42,10.47,1499165661,2.487523174,64529.8243786,1.1265991E7
LMC,145,0.0605387,2.336E-5,543729.0,1.2743815E7,2.10506919E8,2.95506919E8,-1.38,1.05,-4.15,1499165660,0.0532345242,478126.464963,1.1206236E7
CLAM,146,5.03741,0.00194399,443676.0,1.2613662E7,2503997.0,1.6253123E7,0.43,7.85,13.05,1499165645,4.4296313713,390145.159572,1.1091786E7
FLDC,147,0.0246145,9.5E-6,698141.0,1.2497569E7,5.07731988E8,1.0E9,0.98,16.86,1.66,1499165650,0.0216446867,613908.193927,1.09897E7
GOLOS,148,0.100506,3.879E-5,21242.9,1.2486358E7,1.24234953E8,1.24234953E8,0.82,9.68,3.75,1499165661,0.0883796496,18679.8803863,1.0979842E7
BCY,149,0.527106,2.0342E-4,145864.0,1.2270203E7,2.3278435E7,2.3278435E7,-0.14,12.44,8.82,1499165650,0.4635090798,128265.070808,1.0789766E7
MGC,150,0.120937,4.667E-5,619841.0,1.217739E7,1.0069201E8,1.0569201E8,-1.97,8.95,-12.14,1499165664,0.1063455881,545055.323827,1.0708151E7
BITCNY,151,0.142239,5.489E-5,2149640.0,1.1936896E7,8.39214E7,8.39214E7,-0.38,0.66,1.47,1499165646,0.1250774379,1890279.48508,1.0496674E7
XCN,152,0.0353712,1.365E-5,1903540.0,1.1933078E7,3.37367059E8,3.37367059E8,-0.74,-1.93,24.77,1499165645,0.0311035586,1673872.18838,1.0493316E7
ION,153,0.809697,3.1247E-4,85047.2,1.1767012E7,1.4532611E7,2.0432611E7,3.81,7.34,31.89,1499165656,0.7120046279,74786.0001784,1.0347286E7
RBY,154,0.462304,1.7841E-4,14555.4,1.1329687E7,2.4507006E7,2.4507006E7,-0.57,5.11,-6.67,1499165644,0.4065256355,12799.2473238,9962726.0
SPHR,155,3.66878,0.00141582,206653.0,1.131063E7,3082940.0,3082940.0,-4.55,-3.46,153.38,1499165649,3.2261306867,181719.695591,9945968.0
PEPECASH,156,0.0160083,6.18E-6,7866.21,1.123597E7,7.01884009E8,7.01884009E8,0.09,4.43,-1.4,1499165660,0.0140768506,6917.12816487,9880316.0
SPR,157,1.34867,5.2047E-4,102486.0,1.1230611E7,8327175.0,8327175.0,0.45,10.96,63.42,1499165652,1.1859489185,90120.756642,9875604.0
FLO,158,0.0825034,3.184E-5,355112.0,1.1156968E7,1.35230403E8,1.35230403E8,1.46,15.72,8.41,1499165668,0.0725491173,312266.671864,9810846.0
VASH,159,0.0277881,1.072E-5,1123360.0,1.1124681E7,4.00339746E8,4.00339746E8,0.77,3.69,-5.25,1499165650,0.0244353824,987823.24592,9782455.0
EMC2,160,0.0515155,1.988E-5,79682.7,1.0936037E7,2.12286335E8,2.12286335E8,-0.97,3.46,-19.19,1499165644,0.0453000004,70068.7431969,9616571.0
PLU,161,12.8637,0.00496423,90301.4,1.0934139E7,850000.0,2.0E7,0.4,3.7,13.74,1499165656,11.3116560039,79406.2651858,9614902.0
