sym,rank,price_usd,price_btc,h24_volume_usd,market_cap_usd,avail_sup,tot_sup,per_change_1h,per_change_24h,per_change_7d,last_updated,price_euro,vol_euro_24h,market_cap_euro
MAID,30,0.447715,1.8053E-4,1907810.0,2.02614503E8,4.52552412E8,4.52552412E8,1.36,2.44,-4.22,1499080742,0.392281615,1671596.41266,1.77527991E8
FCT,31,22.6981,0.00915226,2820630.0,1.9868144E8,8753219.0,8753219.0,-0.26,4.17,-13.88,1499080747,19.8877574466,2471396.51718,1.74081896E8
GAME,32,2.96294,0.00119471,2501980.0,1.87747416E8,6.3365244E7,6.3365244E7,0.74,-2.23,-21.16,1499080747,2.5960865468,2192199.84828,1.64501657E8
SNT,33,0.0540596,2.18E-5,2.37842E7,1.87612965E8,3.470483788E9,6.804870174E9,-1.2,28.87,0.0,1499080758,0.0473662647,2.08393830612E7,1.64383854E8
ARDR,34,0.181651,7.324E-5,3228930.0,1.81469257E8,9.98999495E8,9.98999495E8,0.65,-1.39,-24.19,1499080750,0.1591600631,2829143.26098,1.59000823E8
DGB,35,0.0197438,7.96E-6,1.40292E7,1.72584301E8,8.741189685E9,8.741189685E9,3.29,30.33,-8.57,1499080741,0.0172992411,1.22921886312E7,1.51215948E8
DCR,36,29.3088,0.0118178,1084970.0,1.53666602E8,5243019.0,5663019.0,1.62,0.46,-19.39,1499080751,25.6799602368,950635.52442,1.34640526E8
DGD,37,76.2842,0.0307591,476073.0,1.525684E8,2000000.0,2000000.0,0.16,-1.23,-7.72,1499080750,66.8391480612,417128.497578,1.33678296E8
KMD,38,1.50926,6.0856E-4,519719.0,1.5235302E8,1.0094551E8,1.0094551E8,-0.35,-1.03,-19.41,1499080754,1.3223924824,455370.511734,1.33489584E8
NXT,39,0.133684,5.39E-5,5543190.0,1.33550314E8,9.98999983E8,9.98999983E8,1.84,-0.26,-24.79,1499080741,0.1171320492,4856865.47334,1.17014915E8
PIVX,40,2.37149,9.5623E-4,1468980.0,1.27487071E8,5.3758216E7,5.3758216E7,-1.39,11.08,34.48,1499080748,2.0778663371,1287099.71028,1.11702387E8
BAT,41,0.12424,5.01E-5,3230330.0,1.2424E8,1.0E9,1.5E9,-1.98,-3.75,-22.87,1499080757,0.1088573486,2830369.92138,1.08857349E8
BNT,42,2.79658,0.00112763,3042170.0,1.12243237E8,4.0135893E7,7.9547445E7,0.79,3.36,5.8,1499080758,2.4503242439,2665506.76362,9.8345953E7
1ST,43,1.26695,5.1086E-4,1.57984E7,1.08398178E8,8.5558371E7,9.3468691E7,-1.23,-0.6,-21.93,1499080751,1.1100838527,1.38423369024E7,9.4976966E7
MGO,44,1.53055,6.1715E-4,568729.0,1.071385E8,7.0E7,1.0E8,3.65,15.16,-21.62,1499080757,1.3410464823,498312.387594,9.3873254E7
SNGLS,45,0.165527,6.674E-5,396825.0,9.93162E7,6.0E8,1.0E9,-0.05,-3.41,-6.92,1499080752,0.14503244,347692.50945,8.7019464E7
MCAP,46,4.71462,0.00190102,285777.0,9.7815493E7,2.074727E7,1.0E8,0.16,2.27,-0.87,1499080757,4.1308840393,250393.806522,8.5704565E7
FUN,47,0.024281,9.79E-6,98471.2,9.3226007E7,3.839463249E9,1.7173696075E10,2.39,5.19,0.0,1499080758,0.0212746723,86279.0868432,8.1683322E7
BTCD,48,67.8823,0.0273713,1298010.0,8.7490929E7,1288862.0,1288862.0,4.03,12.33,-20.22,1499080745,59.4775209078,1137298.18986,7.6658328E7
SYS,49,0.155859,6.284E-5,1978890.0,8.1960957E7,5.2586605E8,5.2586605E8,-0.38,5.0,-21.65,1499080745,0.1365614738,1733875.71354,7.1813043E7
ANT,50,2.299,9.27E-4,371001.0,7.7258279E7,3.3605167E7,3.9609523E7,0.27,5.68,2.99,1499080757,2.014351614,325065.882186,6.7692622E7
PPC,51,2.497,0.00100683,1787030.0,6.0381512E7,2.4181623E7,2.4181623E7,4.42,10.28,-7.53,1499080740,2.187836442,1565770.66758,5.2905435E7
LKK,52,0.365401,1.4734E-4,558097.0,5.9281872E7,1.62237849E8,1.28569E9,0.37,3.11,0.88,1499080752,0.3201592406,488996.778042,5.1941947E7
DICE,53,7.90826,0.00318875,373380.0,5.5370652E7,7001623.0,7001623.0,2.03,90.52,146.51,1499080758,6.9291066964,327150.32868,4.851499E7
UBQ,54,1.41462,5.704E-4,208676.0,5.2834535E7,3.7348924E7,3.7348924E7,-0.65,2.35,-20.07,1499080743,1.2394702393,182838.989736,4.629288E7
EMC,55,1.30182,5.2492E-4,1151620.0,5.2508499E7,4.0334684E7,4.0334684E7,3.02,-0.53,-18.39,1499080744,1.1406364585,1009033.32132,4.6007212E7
LEO,56,0.605478,2.4414E-4,507513.0,5.2221062E7,8.6247662E7,9.4568224E7,-0.04,1.02,13.43,1499080747,0.5305113469,444675.785418,4.5755363E7
NMR,57,42.2115,0.0170204,1872090.0,5.1643711E7,1223451.0,2223451.0,-0.81,-10.76,-42.25,1499080758,36.985125339,1640299.04874,4.5249497E7
XAS,58,0.658983,2.6571E-4,671967.0,4.9423725E7,7.5E7,1.0E8,3.11,11.94,0.85,1499080756,0.5773916788,588768.077862,4.3304376E7
ARK,59,0.512787,2.0677E-4,241339.0,4.9217015E7,9.5979452E7,1.27229452E8,0.85,-1.72,-20.39,1499080755,0.4492967904,211457.853054,4.312326E7
ROUND,60,0.0565643,2.281E-5,286297.0,4.8079655E7,8.5E8,1.0E9,0.46,-2.64,-16.23,1499080753,0.0495608478,250849.423242,4.2126721E7
EDG,61,0.577484,2.3285E-4,633286.0,4.7204863E7,8.1742288E7,1.32046997E8,1.23,13.4,15.76,1499080755,0.505983396,554876.327196,4.136024E7
NXS,62,0.88771,3.5794E-4,128968.0,4.4963852E7,5.065151E7,5.065151E7,0.58,-2.76,1.6,1499080754,0.7777990741,112999.956048,3.9396697E7
RDD,63,0.00156234,6.3E-7,430506.0,4.4608067E7,2.8552086512E10,2.8552086512E10,0.45,4.26,-10.42,1499080741,0.0013689004,377203.330116,3.9084964E7
PPY,64,11.9538,0.00481999,25618.2,4.3868788E7,3669861.0,5464137.0,12.55,52.57,-8.85,1499080757,10.4737522068,22446.3081852,3.8437218E7
RLC,65,0.53537,2.1587E-4,239124.0,4.2332131E7,7.9070793E7,8.6999785E7,0.37,2.57,-15.04,1499080756,0.4690836988,209517.101064,3.709082E7
MLN,66,67.8441,0.0273559,277264.0,4.0665754E7,599400.0,749400.0,0.44,-1.72,-10.61,1499080754,59.4440506026,242934.835104,3.5630764E7
XVG,67,0.00292758,1.18E-6,575965.0,3.9257303E7,1.340947228E10,1.340947228E10,0.43,4.64,-7.35,1499080744,0.0025651046,504652.46949,3.4396699E7
NMC,68,2.61856,0.00105585,1466330.0,3.8588148E7,1.47364E7,1.47364E7,5.53,9.67,-5.06,1499080740,2.2943456122,1284777.81738,3.3810395E7
BAY,69,0.0370768,1.495E-5,304900.0,3.7357958E7,1.007583114E9,1.007583114E9,-0.0,16.66,-13.54,1499080744,0.0324861731,267149.1114,3.2732519E7
QRL,70,0.717652,2.8937E-4,519645.0,3.7317904E7,5.2E7,6.5E7,-0.9,11.49,-16.99,1499080757,0.6287966353,455305.67397,3.2697425E7
SLS,71,36.9738,0.0149085,2806550.0,3.711327E7,1003772.0,1003772.0,-33.35,247.2,176.71,1499080751,32.3959259268,2459059.8183,3.2518128E7
MONA,72,0.708064,2.855E-4,577260.0,3.679012E7,5.195875E7,5.195875E7,-1.4,-4.48,13.06,1499080743,0.6203957639,505787.13036,3.2234988E7
LBC,73,0.534839,2.1566E-4,3185130.0,3.6649588E7,6.8524524E7,4.66424524E8,-4.18,10.06,-10.96,1499080751,0.4686184441,2790766.31418,3.2111856E7
SJCX,74,0.67557,2.724E-4,788978.0,3.4571041E7,5.1173144E7,5.0E8,-4.55,5.95,-31.03,1499080744,0.591924976,691291.477908,3.0290662E7
VSL,75,1.03355,4.1675E-4,224956.0,3.4510747E7,3.3390496E7,3.3390496E7,-0.32,2.12,35.59,1499080753,0.9055820403,197103.297816,3.0237834E7
WINGS,76,0.383851,1.5478E-4,334972.0,3.4434633E7,8.9708333E7,1.0E8,1.48,1.45,-21.21,1499080754,0.3363248723,293497.776792,3.0171144E7
NLG,77,0.0959661,3.87E-5,67144.3,3.3430333E7,3.48355645E8,4.503758E8,1.79,-0.09,-9.19,1499080743,0.0840841533,58830.8956398,2.9291189E7
CLOAK,78,6.48516,0.00261493,593059.0,3.2778317E7,5054357.0,5054357.0,-6.82,-17.49,-35.34,1499080743,5.6822063998,519629.992974,2.8719902E7
XEL,79,0.423754,1.7086E-4,2428120.0,3.259274E7,7.6914294E7,1.0E8,4.99,-12.11,-30.73,1499080758,0.3712873222,2127484.75032,2.8557302E7
AMP,80,0.380364,1.5337E-4,1987220.0,3.1287344E7,8.2256324E7,9.49291063E8,-3.24,-14.47,-33.61,1499080747,0.3332696117,1741174.34292,2.7413533E7
OBITS,81,1.95077,7.8658E-4,1048450.0,3.1142527E7,1.5964223E7,1.59925E7,6.06,-18.77,4.48,1499080747,1.7092373632,918637.2117,2.7286646E7
XCP,82,11.7558,0.00474015,294099.0,3.0783123E7,2618548.0,2618548.0,-0.52,3.17,-20.15,1499080741,10.3002673788,257685.426414,2.6971741E7
XAUR,83,0.235102,9.48E-5,205242.0,2.9884186E7,1.27111578E8,1.27111578E8,0.65,-5.89,-10.81,1499080746,0.205993081,179830.167012,2.6184106E7
BLK,84,0.382801,1.5435E-4,3010520.0,2.9180473E7,7.6228832E7,7.6228832E7,1.07,0.84,-27.76,1499080742,0.335404877,2637775.47672,2.5567522E7
AGRS,85,0.682039,2.7501E-4,652168.0,2.8645638E7,4.2E7,4.2E7,-7.21,29.82,131.16,1499080746,0.5975930233,571420.471248,2.5098907E7
XZC,86,11.5399,0.00465307,876001.0,2.8439046E7,2464410.0,2464410.0,-1.38,0.76,-16.47,1499080753,10.1110988214,767539.812186,2.4917894E7
VIA,87,1.25143,5.046E-4,854447.0,2.8427213E7,2.2715784E7,2.2715784E7,0.41,1.87,-8.66,1499080746,1.096485446,748654.499142,2.4907526E7
BURST,88,0.014954,6.03E-6,626880.0,2.689401E7,1.798449254E9,1.798449254E9,0.63,0.73,-10.43,1499080743,0.0131024854,549263.47968,2.3564155E7
MYST,89,1.34125,5.4081E-4,457501.0,2.6059179E7,1.9429024E7,3.2433366E7,1.0,-2.94,-24.16,1499080757,1.1751844725,400855.971186,2.2832688E7
OMNI,90,46.5782,0.0187812,432611.0,2.6047556E7,559222.0,615538.0,0.73,0.35,-42.22,1499080741,40.8111667452,379047.701646,2.2822504E7
HMQ,91,0.159774,6.442E-5,298746.0,2.602054E7,1.62858414E8,1.84190414E8,0.51,0.19,-0.21,1499080757,0.139991742,261757.062756,2.2798833E7
STORJ,92,0.576995,2.3265E-4,233627.0,2.4700798E7,4.280938E7,4.24999998E8,-2.08,5.08,0.0,1499080758,0.5055549411,204700.706622,2.1642494E7
VTC,93,0.651298,2.6262E-4,1130960.0,2.4152701E7,3.7083947E7,3.7083947E7,1.44,-2.4,-27.57,1499080755,0.5706581894,990931.31856,2.1162258E7
YBC,94,7.99349,0.00322311,1041440.0,2.4143743E7,3020426.0,3020426.0,1.53,2.91,-8.07,1499080741,7.0037840291,912495.14784,2.115441E7
BLOCK,95,5.9892,0.00241495,55329.6,2.3700016E7,3957126.0,1.008055E7,0.17,-1.27,-5.12,1499080746,5.2476531912,48479.0209056,2.0765623E7
TKN,96,0.985368,3.9732E-4,216659.0,2.3298096E7,2.3644056E7,3.940676E7,1.45,0.4,10.31,1499080756,0.8633656464,189833.582574,2.0413466E7
EAC,97,0.00247063,1.0E-6,1706300.0,2.3091665E7,9.346468332E9,9.346468332E9,1.49,1.83,-29.89,1499080741,0.0021647314,1495036.1718,2.0232594E7
CFI,98,0.176162,7.103E-5,590535.0,2.202025E7,1.25E8,5.0E8,-1.07,11.62,-17.82,1499080758,0.1543506781,517418.49951,1.9293835E7
QAU,99,0.262695,1.0592E-4,106994.0,2.166026E7,8.2454023E7,2.4736207E8,0.1,-4.73,1.43,1499080757,0.2301696813,93746.644884,1.8978416E7
TRST,100,0.234371,9.45E-5,174975.0,2.1596702E7,9.21475E7,1.0E8,0.57,5.0,-15.78,1499080758,0.205352589,153310.64535,1.8922728E7
GRC,101,0.0550271,2.219E-5,233216.0,2.1477779E7,3.90312753E8,3.90312753E8,-0.21,-0.31,-23.76,1499080745,0.0482139746,204340.594176,1.8818529E7
EDR,102,0.0241096,9.72E-6,399478.0,2.1366217E7,8.86211988E8,1.011211988E9,1.7,3.61,-2.65,1499080752,0.021124494,350017.030908,1.872078E7
NAV,103,0.345629,1.3936E-4,269253.0,2.1238665E7,6.1449315E7,6.1449315E7,2.57,4.81,-19.17,1499080744,0.302835291,235915.709058,1.8609021E7
POT,104,0.0945014,3.81E-5,260466.0,2.05318E7,2.17264505E8,2.17264505E8,0.47,6.15,-23.98,1499080741,0.0828008037,228216.662676,1.7989676E7
CRW,105,1.42535,5.7472E-4,48544.9,2.0310007E7,1.4249137E7,1.4249137E7,-0.03,14.68,1.55,1499080744,1.2488717151,42534.3617514,1.7795344E7
DBIX,106,21.2044,0.00855,233841.0,2.0111006E7,948436.0,948436.0,-3.23,2.35,124.97,1499080755,18.5789984184,204888.210426,1.7620982E7
BASH,107,0.0288124,1.162E-5,741159.0,2.0098779E7,6.9757391E8,6.9757391E8,2.08,4.78,-10.47,1499080753,0.0252450215,649393.139574,1.7610268E7
UNITY,108,24.1965,0.00975645,6387.88,1.974582E7,816061.0,816061.0,0.34,2.85,-22.03,1499080745,21.200634549,5596.97102568,1.7301011E7
TAAS,109,2.40929,9.7147E-4,160377.0,1.9626078E7,8146001.0,8146001.0,1.78,2.72,-3.43,1499080755,2.1109861679,140520.082122,1.7196095E7
SKY,110,3.23784,0.00130555,119464.0,1.8638471E7,5756452.0,1.0E8,1.74,-2.62,0.37,1499080756,2.8369500782,104672.684304,1.6330767E7
EXP,111,2.43972,9.8374E-4,456999.0,1.8285064E7,7494739.0,1.6494739E7,-3.06,0.94,-23.38,1499080750,2.1376485079,400416.125814,1.6021117E7
QRK,112,0.0724697,2.922E-5,1474100.0,1.8124748E7,2.50101047E8,2.50101047E8,0.43,-1.31,27.23,1499080744,0.0634969366,1291585.7826,1.588065E7
IOC,113,1.08407,4.3712E-4,15418.3,1.7719773E7,1.6345599E7,1.6345599E7,0.65,7.26,-15.03,1499080743,0.949846957,13509.2986038,1.5525817E7
NEOS,114,5.20923,0.00210045,440957.0,1.7660134E7,3390162.0,3390162.0,-2.06,3.32,1.73,1499080744,4.5642543968,386360.350002,1.5473563E7
WDC,115,0.150688,6.076E-5,754539.0,1.7323218E7,1.1496083E8,1.1496083E8,1.73,1.02,-18.91,1499080740,0.132030716,661116.508254,1.5178361E7
BCAP,116,1.71353,6.9093E-4,100203.0,1.71353E7,1.0E7,1.0E7,1.21,-1.65,-4.64,1499080757,1.5013709966,87796.465758,1.501371E7
SWT,117,2.2718,9.1603E-4,40416.4,1.6729572E7,7364016.0,7364016.0,0.16,1.11,1.28,1499080755,1.9905193548,35412.2838504,1.4658217E7
NVC,118,9.40897,0.00379386,488566.0,1.6611709E7,1765518.0,1765518.0,3.91,10.52,1.47,1499080740,8.2440077884,428074.689276,1.4554947E7
XBC,119,169.061,0.0681685,2916370.0,1.6571647E7,98022.0,98022.0,7.87,47.71,19.12,1499080743,148.128881346,2555282.56482,1.4519845E7
GUP,120,0.217846,8.784E-5,620271.0,1.633845E7,7.5E7,9.885515E7,2.61,-5.52,-30.83,1499080758,0.1908736154,543472.766406,1.4315521E7
PTOY,121,0.232949,9.393E-5,4143860.0,1.630643E7,7.0E7,1.00002E8,-5.35,27.57,8.58,1499080757,0.2041066525,3630792.11796,1.4287466E7
UNY,122,0.0802052,3.234E-5,320450.0,1.620145E7,2.02E8,1.0E10,0.22,4.87,3.88,1499080757,0.0702746734,280773.8037,1.4195484E7
RADS,123,4.91571,0.0019821,225147.0,1.6117991E7,3278873.0,3278873.0,-1.16,6.2,-20.96,1499080748,4.3070762821,197270.649342,1.4122358E7
MOON,124,7.22986E-5,3.0E-8,53625.6,1.605611E7,2.22080512367E11,2.22080512367E11,5.53,-18.99,-11.25,1499080741,6.3347E-5,46985.9999616,1.4068139E7
NXC,125,0.241248,9.728E-5,332004.0,1.60482E7,6.6521586E7,6.6521586E7,-3.13,9.01,-17.09,1499080753,0.2113781201,290897.256744,1.4061208E7
SHIFT,126,1.466,5.9112E-4,171390.0,1.6024E7,1.0930423E7,1.0930423E7,-1.42,-7.79,-21.68,1499080747,1.284488676,150169.51854,1.4040004E7
ENRG,127,0.128615,5.186E-5,13660.8,1.5565602E7,1.21024782E8,1.21024782E8,-0.16,2.21,-2.02,1499080744,0.1126906624,11969.4017088,1.3638363E7
MUE,128,0.119836,4.832E-5,126870.0,1.5004254E7,1.25206568E8,1.25206568E8,-0.37,6.78,4.86,1499080744,0.1049986255,111161.71782,1.3146518E7
DTB,129,0.650071,2.6212E-4,71687.8,1.4787691E7,2.2747809E7,2.2747809E7,-2.78,-3.91,-10.83,1499080755,0.5695831092,62811.8467308,1.2956767E7
TIME,130,20.5828,0.00829933,528070.0,1.461611E7,710113.0,710113.0,1.11,1.4,-4.45,1499080755,18.0343612008,462687.54102,1.2806431E7
FAIR,131,0.272036,1.0969E-4,74120.0,1.446535E7,5.3174398E7,5.3174398E7,1.95,6.89,75.36,1499080742,0.2383541347,64942.90632,1.2674338E7
XDN,132,0.00209379,8.4E-7,550317.0,1.4411975E7,6.883199941E9,6.883199941E9,-2.24,-6.33,-31.75,1499080743,0.0018345495,482180.050962,1.2627571E7
VOX,133,0.0668763,2.697E-5,99392.2,1.4044023E7,2.1E8,2.1E8,-0.11,2.15,-8.51,1499080748,0.0585960778,87086.0541492,1.2305176E7
IFC,134,1.52652E-4,6.0E-8,1042040.0,1.3829703E7,9.059627491E10,9.059627491E10,0.78,-0.8,-12.62,1499080740,1.337515E-4,913020.85944,1.2117392E7
FTC,135,0.0824774,3.326E-5,1204980.0,1.379324E7,1.672366E8,1.672366E8,1.24,-0.07,-5.76,1499080740,0.0722655432,1055786.60628,1.2085444E7
VRC,136,0.449141,1.811E-4,407760.0,1.3601241E7,3.0282786E7,3.0282786E7,2.09,4.17,-3.13,1499080742,0.3935310562,357273.60336,1.1917217E7
SIB,137,0.904743,3.6481E-4,64011.8,1.35196E7,1.4943028E7,1.4943028E7,0.89,7.39,71.42,1499080748,0.7927231502,56086.2429948,1.1845684E7
FRST,138,2.81573,0.00113535,79434.2,1.2752439E7,4528999.0,1.1E8,0.16,3.31,8.77,1499080754,2.4671032058,69599.1339612,1.1173509E7
HEAT,139,0.468961,1.8909E-4,12901.8,1.2692745E7,2.7065672E7,2.7065672E7,-7.69,-6.21,-10.68,1499080751,0.4108970627,11304.3765348,1.1121205E7
ECN,140,4.10207,0.00165403,64024.0,1.265692E7,3085496.0,2.11374388E8,3.12,-3.08,-5.64,1499080756,3.594176305,56096.932464,1.1089816E7
LMC,141,0.0598901,2.415E-5,885810.0,1.2605695E7,2.10480444E8,2.95480444E8,0.6,9.51,-18.39,1499080751,0.0524748672,776134.32066,1.1044933E7
NOTE,142,0.100712,4.061E-5,100414.0,1.2570847E7,1.24819749E8,1.24819749E8,-1.19,-1.43,-30.73,1499080742,0.0882424444,87981.341004,1.10144E7
XCN,143,0.0359427,1.449E-5,3381920.0,1.2114108E7,3.37039466E8,3.37039466E8,0.51,3.68,11.75,1499080743,0.0314924905,2963190.95712,1.0614212E7
SPHR,144,3.88416,0.00156616,427208.0,1.1974633E7,3082940.0,3082940.0,5.99,18.48,128.22,1499080746,3.4032466138,374313.668688,1.0492006E7
XPM,145,0.605042,2.4396E-4,995026.0,1.1942501E7,1.9738301E7,1.9738301E7,0.26,-3.86,-23.04,1499080740,0.5301293298,871827.850836,1.0463852E7
CLAM,146,4.68465,0.00188893,255975.0,1.172378E7,2502595.0,1.6251734E7,0.61,6.03,-4.65,1499080743,4.1046247449,224281.71135,1.0272212E7
GOLOS,147,0.0931892,3.758E-5,15921.8,1.1574052E7,1.24199497E8,1.24199497E8,2.51,4.61,-12.08,1499080753,0.0816510724,13950.4582548,1.0141022E7
BITCNY,148,0.141765,5.716E-5,833563.0,1.1485276E7,8.10163E7,8.10163E7,0.75,-1.93,3.5,1499080744,0.1242125083,730356.230718,1.0063238E7
XBY,149,0.0175395,7.07E-6,18454.8,1.1400675E7,6.5E8,6.5E8,4.44,18.52,4.59,1499080756,0.0153678643,16169.8373928,9989112.0
MGC,150,0.112586,4.54E-5,740921.0,1.1333116E7,1.0066186E8,1.0566186E8,3.18,2.92,-25.81,1499080756,0.098646277,649184.607306,9929918.0
ION,151,0.765443,3.0864E-4,50271.0,1.1104731E7,1.4507587E7,2.0407587E7,2.99,4.76,19.07,1499080751,0.6706704404,44046.746406,9729810.0
EMC2,152,0.0515444,2.078E-5,104649.0,1.0942172E7,2.12286335E8,2.12286335E8,1.07,-9.38,-28.48,1499080742,0.0451624817,91691.988714,9587378.0
BCY,153,0.469465,1.893E-4,178027.0,1.092841E7,2.3278435E7,2.3278435E7,0.38,-4.27,-16.0,1499080756,0.4113386605,155984.765022,9575320.0
VASH,154,0.0270212,1.09E-5,939300.0,1.081766E7,4.00339746E8,4.00339746E8,1.21,3.79,-17.35,1499080744,0.0236755971,823001.5098,9478283.0
PEPECASH,155,0.0153479,6.19E-6,4659.77,1.0772446E7,7.01884009E8,7.01884009E8,1.23,2.53,-19.37,1499080751,0.0134476151,4082.82523722,9438666.0
RBY,156,0.439433,1.7719E-4,165228.0,1.0767663E7,2.4503538E7,2.4503538E7,0.16,-11.82,-3.84,1499080742,0.3850250425,144770.460408,9434476.0
FLDC,157,0.0210144,8.47E-6,388630.0,1.0669683E7,5.07731988E8,1.0E9,0.39,3.35,-13.14,1499080745,0.0184125231,340512.16518,9348627.0
PLU,158,12.4178,0.00500707,104643.0,1.0555124E7,850000.0,2.0E7,0.46,9.18,16.04,1499080752,10.8803025108,91686.731598,9248252.0
SPR,159,1.23898,4.9958E-4,213443.0,1.0309894E7,8321276.0,8321276.0,6.42,-6.15,29.58,1499080744,1.0855769303,187015.768398,9033385.0
DBIC,160,2.00564,8.0871E-4,8717.06,1.0286956E7,5129014.0,6146942.0,-6.68,3.83,377.44,1499080749,1.757313689,7637.76593316,9013287.0
GAM,161,8.51104,0.0034318,30213.8,1.0100406E7,1186742.0,1186742.0,2.12,17.97,1.0,1499080747,7.4572540934,26472.9085668,8849835.0
