sym,rank,price_usd,price_btc,h24_volume_usd,market_cap_usd,avail_sup,tot_sup,per_change_1h,per_change_24h,per_change_7d,last_updated,price_euro,vol_euro_24h,market_cap_euro
ICN,23,3.79079,0.0014573,2235840.0,3.2979873E8,8.7E7,1.0E8,0.17,11.01,15.41,1499172854,3.3392614215,1969524.62592,2.90515744E8
REP,24,28.2562,0.0108626,3976910.0,3.108182E8,1.1E7,1.1E7,0.45,6.92,22.11,1499172849,24.8905475056,3503212.29608,2.73796023E8
LSK,25,2.61083,0.00100369,4748520.0,2.84956234E8,1.09143925E8,1.09143925E8,0.21,6.3,10.54,1499172852,2.299848817,4182914.28576,2.51014527E8
XLM,26,0.027223,1.047E-5,8191120.0,2.83570397E8,1.041657411E10,1.03038637279E11,-1.08,7.27,1.7,1499172847,0.023980414,7215459.31456,2.4979376E8
DOGE,27,0.00256188,9.8E-7,6031010.0,2.82003116E8,1.10076629797E11,1.10076629797E11,0.58,1.56,5.0,1499172843,0.0022567293,5312644.33688,2.48413161E8
MAID,28,0.496415,1.9084E-4,1837430.0,2.24653806E8,4.52552412E8,4.52552412E8,1.08,9.23,16.86,1499172844,0.4372860165,1618570.03784,1.97894842E8
GAME,29,3.51739,0.0013522,3698420.0,2.22920754E8,6.3376752E7,6.3376752E7,-0.48,16.01,7.43,1499172845,3.0984266423,3257893.79696,1.96368217E8
GBYTE,30,868.904,0.334035,619002.0,2.2199795E8,255492.0,1000000.0,-2.3,5.8,20.79,1499172856,765.407106752,545271.433776,1.9555533E8
FCT,31,25.3021,0.00972695,3522660.0,2.21474822E8,8753219.0,8753219.0,-0.07,9.92,11.19,1499172849,22.2883162648,3103068.92208,1.95094513E8
USDT,32,0.997723,3.8356E-4,9.92565E7,2.19479686E8,2.19980581E8,2.4495151E8,0.04,-0.7,-2.3,1499172847,0.878882218,8.7433859772E7,1.93337021E8
ARDR,33,0.203207,7.812E-5,3493920.0,2.0300369E8,9.98999495E8,9.98999495E8,0.71,9.77,-2.01,1499172853,0.1790026078,3077752.20096,1.78823515E8
SNT,34,0.0583045,2.241E-5,2.10511E7,2.02344822E8,3.470483788E9,6.804870174E9,0.38,3.78,0.0,1499172862,0.0513597344,1.85436613768E7,1.78243126E8
DCR,35,34.7203,0.0133476,1573540.0,1.82322409E8,5251176.0,5671176.0,1.08,15.39,11.29,1499172851,30.5846956264,1386112.50352,1.60605622E8
KMD,36,1.76917,6.8013E-4,298800.0,1.78589768E8,1.0094551E8,1.0094551E8,0.09,13.45,4.04,1499172857,1.558440623,263209.3344,1.57317583E8
DGB,37,0.0187296,7.2E-6,8785060.0,1.63738914E8,8.742253657E9,8.742253657E9,1.11,-5.18,0.37,1499172842,0.0164986799,7738653.93328,1.44235645E8
DGD,38,79.4573,0.030546,261827.0,1.589146E8,2000000.0,2000000.0,0.0,3.05,3.69,1499172851,69.9929820824,230640.262376,1.39985964E8
NXT,39,0.155966,5.996E-5,8391760.0,1.55810031E8,9.98999983E8,9.98999983E8,0.67,13.0,-2.14,1499172847,0.1373885778,7392200.68288,1.37251187E8
BAT,40,0.13677,5.258E-5,2399970.0,1.3677E8,1.0E9,1.5E9,0.07,7.16,0.72,1499172861,0.1204790518,2114104.77336,1.20479052E8
PIVX,41,2.40845,9.2589E-4,863294.0,1.29490413E8,5.3765041E7,5.3765041E7,0.35,-1.31,38.37,1499172851,2.1215747036,760465.325072,1.14066551E8
1ST,42,1.414,5.4359E-4,1.23198E7,1.20979536E8,8.5558371E7,9.3468691E7,0.37,8.69,-3.4,1499172854,1.245575632,1.08523639824E7,1.06569421E8
BNT,43,2.9491,0.00113373,2519040.0,1.18965957E8,4.033975E7,7.9751301E7,-0.08,4.69,20.96,1499172862,2.5978268008,2218992.10752,1.04795684E8
SNGLS,44,0.183052,7.037E-5,505228.0,1.098312E8,6.0E8,1.0E9,-1.22,4.31,7.33,1499172856,0.1612483102,445049.282464,9.6748986E7
MGO,45,1.52586,5.8659E-4,538531.0,1.068102E8,7.0E7,1.0E8,1.16,-7.4,-13.56,1499172861,1.3441117637,474385.495528,9.4087823E7
MCAP,46,4.94489,0.00190098,300030.0,1.03647725E8,2.0960573E7,1.0E8,0.03,3.16,12.42,1499172860,4.3558942623,264292.82664,9.1302038E7
BTCD,47,78.903,0.0303329,1335440.0,1.01695093E8,1288862.0,1288862.0,3.49,8.83,9.73,1499172847,69.504705864,1176373.07072,8.9581987E7
SYS,48,0.174254,6.699E-5,1559580.0,9.1638395E7,5.25889766E8,5.25889766E8,0.31,10.98,-0.83,1499172845,0.1534982576,1373815.30704,8.0723163E7
FUN,49,0.0223878,8.61E-6,140506.0,8.5957135E7,3.839463249E9,1.7173696076E10,1.18,-5.06,83.72,1499172862,0.0197211444,123770.049328,7.5718609E7
ANT,50,2.35285,9.0451E-4,479289.0,7.9067917E7,3.3605167E7,3.9609523E7,-0.18,2.64,14.9,1499172860,2.0725973308,422199.928632,6.9649979E7
NXS,51,1.50832,5.7985E-4,1579340.0,7.6438592E7,5.0677967E7,5.0677967E7,0.75,66.4,91.35,1499172852,1.3286609882,1391221.65392,6.7333838E7
XAS,52,0.977814,3.759E-4,7729760.0,7.333605E7,7.5E7,1.0E8,3.22,45.06,68.74,1499172859,0.8613446188,6809052.82688,6.4600846E7
UBQ,53,1.79885,6.9154E-4,980161.0,6.7200387E7,3.7357415E7,3.7357415E7,2.21,23.97,18.28,1499172847,1.5845853788,863412.062968,5.9196014E7
PPC,54,2.55752,9.8319E-4,1743060.0,6.1848304E7,2.4182921E7,2.4182921E7,0.23,0.59,9.33,1499172841,2.2528886778,1535440.63728,5.4481428E7
EMC,55,1.48071,5.6923E-4,1049630.0,5.9727739E7,4.033723E7,4.033723E7,1.51,8.41,1.68,1499172845,1.3043396705,924606.47144,5.2613449E7
LKK,56,0.366683,1.4097E-4,794504.0,5.9489861E7,1.62237849E8,1.28569E9,0.17,-0.06,13.34,1499172856,0.3230066545,699869.039552,5.2403905E7
ARK,57,0.597223,2.2959E-4,295071.0,5.7334696E7,9.6002156E7,1.27252156E8,-0.64,16.04,10.43,1499172858,0.526086574,259924.503048,5.0505445E7
ROUND,58,0.0651414,2.504E-5,369055.0,5.537019E7,8.5E8,1.0E9,-0.03,15.68,-7.7,1499172855,0.0573822776,325096.12084,4.8774936E7
LEO,59,0.591256,2.273E-4,154176.0,5.1005727E7,8.6266739E7,9.4591907E7,0.51,-2.06,-0.24,1499172850,0.5208303153,135811.788288,4.4930333E7
EDG,60,0.61601,2.3682E-4,723124.0,5.0354067E7,8.1742288E7,1.32046997E8,2.76,6.4,47.94,1499172859,0.5426358169,636991.254112,4.4356293E7
SJCX,61,0.955778,3.6743E-4,1421060.0,4.8910165E7,5.1173144E7,5.0E8,0.37,38.91,14.72,1499172845,0.8419333709,1251794.70128,4.3084378E7
NMR,62,39.6516,0.0152434,1479930.0,4.8511798E7,1223451.0,2223451.0,1.61,-8.08,-6.54,1499172861,34.9286186208,1303652.57784,4.2733461E7
RDD,63,0.00169096,6.5E-7,695372.0,4.8281934E7,2.855297223E10,2.855297223E10,0.03,5.98,14.3,1499172843,0.0014895464,612544.850336,4.2530976E7
XVG,64,0.0034594,1.33E-6,2263780.0,4.6388728E7,1.340947228E10,1.340947228E10,2.02,16.15,31.52,1499172846,0.0030473439,1994136.63664,4.0863274E7
RLC,65,0.576673,2.2169E-4,243608.0,4.5597992E7,7.9070793E7,8.6999785E7,-1.18,5.52,-0.67,1499172860,0.5079843256,214591.363904,4.0166724E7
DICE,66,6.46959,0.00248712,318945.0,4.5297628E7,7001623.0,7001623.0,-5.2,-16.74,125.92,1499172860,5.6989841959,280954.82316,3.9902137E7
MLN,67,73.4534,0.0282379,452378.0,4.4027968E7,599400.0,749400.0,-0.57,6.68,19.98,1499172857,64.7042186192,398494.351664,3.8783709E7
PPY,68,11.8815,0.00456763,16210.9,4.3620016E7,3671255.0,5464353.0,-0.0,30.05,-17.31,1499172861,10.466270772,14279.9872792,3.8424349E7
LBC,69,0.608229,2.3382E-4,1573870.0,4.1678603E7,6.8524524E7,4.66424524E8,1.74,8.87,21.77,1499172855,0.5357816274,1386403.19656,3.6714181E7
NMC,70,2.75136,0.00105771,1930670.0,4.0545142E7,1.47364E7,1.47364E7,-0.55,3.64,17.71,1499172841,2.4236400077,1700704.03496,3.5715729E7
WINGS,71,0.427668,1.6441E-4,437453.0,3.8365383E7,8.9708333E7,1.0E8,0.32,9.09,7.84,1499172856,0.3767276092,385347.098264,3.3795606E7
QRL,72,0.734246,2.8227E-4,283210.0,3.8180792E7,5.2E7,6.5E7,-0.36,4.69,-7.71,1499172861,0.6467884904,249476.29048,3.3633002E7
STORJ,73,0.86932,3.342E-4,537248.0,3.7397798E7,4.3019599E7,4.24999998E8,-1.64,58.69,0.0,1499172863,0.7657735562,473255.316224,3.2943271E7
AMP,74,0.453663,1.744E-4,1346310.0,3.7316651E7,8.2256324E7,9.49291063E8,0.69,10.21,-3.48,1499172850,0.3996262927,1185948.32328,3.287179E7
BAY,75,0.0367294,1.412E-5,103982.0,3.7007998E7,1.007585152E9,1.007585152E9,-1.16,0.17,-1.59,1499172846,0.0323544877,91596.496016,3.2599901E7
MONA,76,0.688853,2.6482E-4,205108.0,3.5825109E7,5.20069E7,5.20069E7,-0.65,-4.14,4.17,1499172843,0.6068023415,180677.175904,3.1557909E7
CLOAK,77,6.97366,0.0026809,707081.0,3.5249128E7,5054609.0,5054609.0,0.05,5.49,-16.29,1499172843,6.1430134101,622859.167928,3.1050534E7
VSL,78,1.05544,4.0574E-4,204259.0,3.5241665E7,3.3390496E7,3.3390496E7,-0.15,0.75,33.18,1499172856,0.9297244307,179929.301992,3.104396E7
BLK,79,0.460548,1.7705E-4,3975750.0,3.5107973E7,7.6230866E7,7.6230866E7,8.48,18.84,4.53,1499172842,0.4056912066,3502190.466,3.0926192E7
XEL,80,0.447853,1.7217E-4,1468200.0,3.4580964E7,7.7214987E7,1.0E8,0.83,5.99,-12.51,1499172861,0.3945083335,1293319.7616,3.0461956E7
XCP,81,12.963,0.0049834,323234.0,3.3943994E7,2618529.0,2618529.0,0.32,7.97,1.49,1499172848,11.418951144,284732.951792,2.9900857E7
NLG,82,0.09708,3.732E-5,59752.8,3.3824395E7,3.48417745E8,4.504379E8,-0.04,0.3,-2.43,1499172865,0.085516607,52635.5244864,2.9795503E7
OBITS,83,2.00632,7.713E-4,119154.0,3.202934E7,1.5964223E7,1.59925E7,0.31,3.14,1.89,1499172850,1.7673432122,104961.328752,2.8214261E7
XAUR,84,0.250052,9.613E-5,330609.0,3.1784494E7,1.27111537E8,1.27111537E8,-2.76,7.32,4.06,1499172848,0.2202678062,291229.500792,2.7998579E7
VIA,85,1.37399,5.2821E-4,806788.0,3.1214502E7,2.2718144E7,2.2718144E7,0.56,10.2,15.29,1499172844,1.2103313031,710689.867744,2.7496481E7
OMNI,86,55.3024,0.02126,1137550.0,3.092675E7,559230.0,615546.0,0.25,6.48,-9.06,1499172842,48.7152205312,1002054.1444,2.7243003E7
XZC,87,12.0395,0.00462839,746462.0,2.9753997E7,2471365.0,2471365.0,0.45,1.7,-3.33,1499172855,10.605451076,657549.418256,2.6209939E7
BURST,88,0.0164657,6.33E-6,852026.0,2.9623209E7,1.799085906E9,1.799085906E9,2.34,6.85,-0.4,1499172848,0.0145044375,750539.479088,2.6094729E7
HMQ,89,0.171515,6.594E-5,285569.0,2.7932661E7,1.62858414E8,1.84190414E8,-0.29,6.7,18.73,1499172860,0.1510855053,251554.305272,2.4605546E7
MYST,90,1.42844,5.4914E-4,427393.0,2.7753195E7,1.9429024E7,3.2433366E7,1.18,5.16,-9.72,1499172861,1.2582956547,376485.364984,2.4447457E7
VTC,91,0.745294,2.8652E-4,1600290.0,2.7638443E7,3.7083947E7,3.7083947E7,1.84,13.66,6.44,1499172842,0.6565205411,1409676.25752,2.4346373E7
SLS,92,27.3143,0.0105005,1011090.0,2.7417653E7,1003784.0,1003784.0,-0.07,-20.95,165.63,1499172851,24.0608390984,890657.04792,2.4151882E7
BLOCK,93,6.60708,0.00253998,55673.6,2.6145736E7,3957230.0,1.0080654E7,1.07,8.47,15.88,1499172846,5.820097487,49042.2061568,2.3031465E7
AGRS,94,0.619042,2.3798E-4,313322.0,2.5999764E7,4.2E7,4.2E7,0.97,-10.92,117.08,1499172849,0.5453066693,276001.589936,2.290288E7
YBC,95,8.56548,0.00329285,2604020.0,2.5871402E7,3020426.0,3020426.0,-0.01,6.3,14.86,1499172842,7.5452285462,2293849.96976,2.2789808E7
EAC,96,0.00257068,9.9E-7,1733240.0,2.4026779E7,9.346468332E9,9.346468332E9,0.37,2.84,-6.34,1499172841,0.0022644812,1526790.31712,2.1164901E7
NAV,97,0.390366,1.5007E-4,173164.0,2.3989249E7,6.1453223E7,6.1453223E7,3.11,11.25,8.95,1499172844,0.343868725,152538.089632,2.1131841E7
MCO,98,2.46292,9.4683E-4,1272220.0,2.380483E7,9665287.0,3.1587682E7,1.39,0.0,0.0,1499172862,2.169556673,1120683.33136,2.0969389E7
GRC,99,0.0605978,2.33E-5,199625.0,2.3652094E7,3.90312753E8,3.90312753E8,0.36,7.5,4.01,1499172847,0.0533798748,175847.267,2.0834846E7
TKN,100,0.996945,3.8326E-4,166485.0,2.3571823E7,2.3644056E7,3.940676E7,1.1,1.16,23.16,1499172860,0.8781968872,146654.63868,2.0764136E7
CFI,101,0.183529,7.055E-5,649048.0,2.2941125E7,1.25E8,5.0E8,1.23,2.63,4.73,1499172861,0.1616684938,571738.594624,2.0208562E7
TRST,102,0.245302,9.43E-5,160386.0,2.2603966E7,9.21475E7,1.0E8,1.23,4.96,-0.6,1499172859,0.2160835882,141282.102768,1.9911562E7
UNITY,103,27.648,0.0106288,1658.88,2.2562454E7,816061.0,816061.0,0.82,10.24,-16.83,1499172846,24.354791424,1461.28748544,1.9874995E7
POT,104,0.103679,3.986E-5,308585.0,2.2526065E7,2.1726738E8,2.1726738E8,1.66,9.58,0.06,1499172842,0.091329587,271828.82348,1.984294E7
QAU,105,0.27252,1.0477E-4,107255.0,2.2332218E7,8.194708E7,2.46855127E8,0.02,3.26,7.48,1499172861,0.2400595978,94479.64244,1.9672183E7
BCAP,106,2.20891,8.4918E-4,145291.0,2.20891E7,1.0E7,1.0E7,8.26,28.06,35.47,1499172860,1.9458023121,127985.098408,1.9458023E7
DBIX,107,22.5007,0.00865,227527.0,2.1447193E7,953179.0,953179.0,1.73,1.54,163.45,1499172859,19.8205966216,200425.803976,1.8892575E7
TAAS,108,2.6102,0.00100345,203969.0,2.1262691E7,8146001.0,8146001.0,1.13,5.48,15.25,1499172858,2.2992938576,179673.844472,1.873005E7
CRW,109,1.46853,5.6455E-4,48185.1,2.0944373E7,1.4262135E7,1.4262135E7,1.43,0.37,23.3,1499172846,1.2936104546,42445.6763688,1.8449647E7
EDR,110,0.0234689,9.02E-6,354957.0,2.0798421E7,8.86211988E8,1.011211988E9,0.01,-0.94,-2.76,1499172854,0.0206734724,312677.361816,1.8321079E7
EXP,111,2.68102,0.00103067,481320.0,2.0116402E7,7503264.0,1.6503264E7,0.14,8.16,-0.55,1499172849,2.3616783458,423989.01216,1.7720297E7
SKY,112,3.48645,0.00134031,113247.0,2.0087014E7,5761452.0,1.0E8,0.0,6.64,8.36,1499172859,3.0711719676,99757.923336,1.769441E7
ENRG,113,0.163875,6.3E-5,1344020.0,1.9833395E7,1.21027582E8,1.21027582E8,-0.02,24.82,34.78,1499172844,0.144355521,1183931.08976,1.7471E7
BASH,114,0.0272297,1.047E-5,597513.0,1.8994728E7,6.9757391E8,6.9757391E8,-0.15,-5.04,7.65,1499172855,0.023986316,526342.031544,1.6732228E7
SHIFT,115,1.72981,6.65E-4,262952.0,1.8913981E7,1.0934138E7,1.0934138E7,-1.54,19.22,5.84,1499172849,1.5237688713,231631.261376,1.6661099E7
SWT,116,2.56158,9.8476E-4,52775.4,1.8863516E7,7364016.0,7364016.0,-0.88,11.08,27.66,1499172858,2.256465083,46489.2165552,1.6616645E7
NEOS,117,5.48279,0.00210777,404501.0,1.8595612E7,3391633.0,3391633.0,0.8,5.48,20.01,1499172848,4.8297239175,356320.076888,1.6380652E7
WDC,118,0.16151,6.209E-5,1392970.0,1.8567365E7,1.14961086E8,1.14961086E8,0.03,6.26,20.86,1499172840,0.1422722209,1227050.55736,1.6355769E7
GUP,119,0.237594,9.134E-5,405040.0,1.781955E7,7.5E7,9.885515E7,-1.0,1.34,-8.07,1499172859,0.2092937035,356794.87552,1.5697028E7
NXC,120,0.267555,1.0286E-4,219679.0,1.7798183E7,6.6521586E7,6.6521586E7,-0.04,5.91,6.9,1499172858,0.2356859888,193512.594952,1.5678206E7
MOON,121,7.99637E-5,3.0E-8,19729.0,1.775878E7,2.22085526047E11,2.22085526047E11,4.38,11.68,-2.46,1499172842,7.04391E-5,17379.039352,1.5643497E7
QRK,122,0.0708367,2.723E-5,713310.0,1.7716333E7,2.50101047E8,2.50101047E8,0.09,-2.97,40.06,1499172840,0.062399199,628346.21928,1.5606105E7
IOC,123,1.08112,4.1562E-4,48715.1,1.7671863E7,1.6345885E7,1.6345885E7,0.07,-1.54,2.94,1499172846,0.9523456346,42912.5470088,1.5566932E7
RADS,124,5.34392,0.00205438,208701.0,1.7527885E7,3279968.0,3279968.0,0.41,5.67,-1.65,1499172850,4.707395001,183842.206488,1.5440103E7
XDN,125,0.00250863,9.6E-7,643741.0,1.7267544E7,6.883256641E9,6.883256641E9,-4.21,16.43,-4.51,1499172845,0.0022098221,567063.722008,1.5210772E7
NVC,126,9.47723,0.00364336,1117560.0,1.6740288E7,1766369.0,1766369.0,0.05,-0.58,4.74,1499172840,8.3483781802,984445.19328,1.4746318E7
UNY,127,0.082774,3.182E-5,444497.0,1.6720348E7,2.02E8,1.0E10,0.1,1.67,11.72,1499172860,0.0729146233,391552.073336,1.4728754E7
DTB,128,0.716978,2.7563E-4,53545.9,1.6309678E7,2.2747809E7,2.2747809E7,-2.04,6.6,12.49,1499172859,0.6315773165,47167.9407592,1.4367E7
PTOY,129,0.221944,8.532E-5,1838510.0,1.553608E7,7.0E7,1.00002E8,-1.69,-15.45,16.72,1499172861,0.1955078063,1619521.39688,1.3685546E7
XBC,130,157.09,0.0603907,2652800.0,1.5398229E7,98022.0,98022.0,1.68,-0.48,-28.57,1499172844,138.37869592,2336819.6864,1.3564115E7
TIME,131,21.5811,0.00829647,631540.0,1.5325016E7,710113.0,710113.0,-1.43,5.28,11.12,1499172858,19.0105320168,556316.00752,1.3499622E7
VOX,132,0.0724867,2.787E-5,133663.0,1.5222207E7,2.1E8,2.1E8,-2.66,6.88,16.65,1499172851,0.0638526642,117742.132744,1.3409059E7
SIB,133,0.998557,3.8388E-4,80014.9,1.4929499E7,1.4951074E7,1.4951074E7,1.03,10.98,72.13,1499172849,0.8796168786,70484.1652312,1.3151217E7
FTC,134,0.0882356,3.392E-5,1643920.0,1.4766506E7,1.6735316E8,1.6735316E8,0.42,8.2,10.98,1499172840,0.0777256812,1448109.40096,1.3007638E7
MUE,135,0.11775,4.527E-5,130279.0,1.4744777E7,1.2522104E8,1.2522104E8,-1.47,-2.49,8.26,1499172846,0.103724562,114761.207752,1.2988498E7
FAIR,136,0.276745,1.0639E-4,21809.4,1.4716417E7,5.3176811E7,5.3176811E7,0.14,1.65,19.12,1499172843,0.2437813496,19211.6387472,1.2963515E7
VRC,137,0.471125,1.8112E-4,452176.0,1.4267733E7,3.0284389E7,3.0284389E7,1.29,3.71,25.03,1499172843,0.415008359,398316.412288,1.2568275E7
IFC,138,1.56733E-4,6.0E-8,1043630.0,1.4199426E7,9.059627491E10,9.059627491E10,-0.21,1.45,3.69,1499172840,1.380642E-4,919321.14344,1.2508104E7
NOTE,139,0.112932,4.341E-5,121973.0,1.4099816E7,1.24852265E8,1.24852265E8,3.43,8.58,-8.01,1499172843,0.0994804436,107444.552024,1.2420359E7
ECN,140,4.49625,0.00172851,83902.6,1.3938996E7,3100138.0,2.1138903E8,0.17,8.68,10.99,1499172860,3.96069267,73908.7935088,1.2278694E7
XPM,141,0.66656,2.5625E-4,1938720.0,1.3165945E7,1.9752078E7,1.9752078E7,-0.88,6.87,-12.82,1499172841,0.5871647053,1707795.18336,1.1597723E7
HEAT,142,0.479466,1.8432E-4,17607.3,1.2988661E7,2.7089848E7,2.7089848E7,-1.35,2.73,-6.13,1499172853,0.4223558458,15510.0592824,1.1441556E7
FRST,143,2.84771,0.00109475,75414.4,1.2897277E7,4528999.0,1.1E8,0.02,-0.05,11.38,1499172857,2.5085135665,66431.6399872,1.1361056E7
CLAM,144,5.1301,0.00197218,437487.0,1.2846291E7,2504101.0,1.6253227E7,0.89,7.35,17.07,1499172844,4.5190435288,385377.048456,1.1316144E7
XBY,145,0.0195941,7.53E-6,74727.8,1.2736165E7,6.5E8,6.5E8,-1.03,10.89,24.61,1499172859,0.0172602076,65826.8222864,1.1219135E7
LMC,146,0.0604182,2.323E-5,518039.0,1.2718457E7,2.10507045E8,2.95507045E8,-0.41,-1.97,-0.43,1499172856,0.0532216674,456334.338632,1.1203536E7
FLDC,147,0.0247612,9.52E-6,712288.0,1.2572053E7,5.07731988E8,1.0E9,1.51,14.81,-3.81,1499172845,0.0218118439,627445.951744,1.1074571E7
BCY,148,0.535691,2.0594E-4,143379.0,1.2470048E7,2.3278435E7,2.3278435E7,-0.21,12.1,12.37,1499172849,0.4718837736,126300.840552,1.0984716E7
MGC,149,0.123069,4.731E-5,593508.0,1.2392065E7,1.0069201E8,1.0569201E8,1.81,7.75,-9.06,1499172860,0.1084100053,522814.075104,1.0916021E7
SPR,150,1.44338,5.5488E-4,97486.5,1.2019916E7,8327617.0,8327617.0,1.7,14.19,75.91,1499172850,1.2714561214,85874.688012,1.05882E7
BITCNY,151,0.143421,5.514E-5,1777410.0,1.2013646E7,8.37649E7,8.37649E7,-0.99,2.16,2.35,1499172845,0.1263378378,1565699.14008,1.0582676E7
XCN,152,0.0353519,1.359E-5,1858400.0,1.1927479E7,3.37392882E8,3.37392882E8,0.73,-1.36,27.66,1499172844,0.0311410645,1637042.2592,1.0506773E7
GOLOS,153,0.0957542,3.681E-5,21378.8,1.1896259E7,1.24237468E8,1.24237468E8,-1.0,3.27,1.23,1499172856,0.0843487257,18832.3283744,1.0479272E7
PEPECASH,154,0.0165295,6.35E-6,8330.6,1.1601792E7,7.01884009E8,7.01884009E8,2.01,3.78,2.63,1499172857,0.0145606382,7338.3255728,1.0219879E7
FLO,155,0.0847401,3.258E-5,357585.0,1.1459771E7,1.35234331E8,1.35234331E8,3.08,15.52,12.85,1499172863,0.0746465372,314992.33548,1.0094775E7
SPHR,156,3.70052,0.0014226,218784.0,1.1408482E7,3082940.0,3082940.0,0.79,-0.39,156.22,1499172847,3.2597436618,192724.200192,1.0049595E7
RBY,157,0.457462,1.7586E-4,15901.6,1.121116E7,2.4507302E7,2.4507302E7,-1.56,2.41,-6.47,1499172843,0.4029727863,14007.5286208,9875776.0
VASH,158,0.0277717,1.068E-5,1077170.0,1.1118115E7,4.00339746E8,4.00339746E8,0.34,1.3,-2.5,1499172846,0.0244637573,948866.12696,9793814.0
PLU,159,12.9875,0.0049928,94001.5,1.1039369E7,850000.0,2.0E7,0.47,3.0,16.05,1499172855,11.4405329,82804.793332,9724447.0
ION,160,0.757323,2.9114E-4,82574.1,1.1007619E7,1.4534906E7,2.0434906E7,-1.99,-3.74,16.08,1499172852,0.6671167428,72738.5338008,9696479.0
JINN,161,184.166,0.0707996,3683.33,1.0811097E7,58703.0,1000000.0,0.87,16.13,-16.91,1499172849,162.229619408,3244.60119704,9523365.0
