sym,rank,price_usd,price_btc,h24_volume_usd,market_cap_usd,avail_sup,tot_sup,per_change_1h,per_change_24h,per_change_7d,last_updated,price_euro,vol_euro_24h,market_cap_euro
BCN,16,0.00218315,8.4E-7,906052.0,3.99719762E8,1.83093127745E11,1.83093127745E11,0.02,0.54,10.29,1499180044,0.0019231106,798130.334176,3.52108342E8
ANS,17,7.97887,0.00306922,1.66722E7,3.989435E8,5.0E7,1.0E8,-2.04,-3.78,31.47,1499180054,7.0284908366,1.46863409136E7,3.51424542E8
GNT,18,0.477965,1.8386E-4,4812430.0,3.9816014E8,8.33032E8,1.0E9,0.63,1.96,7.77,1499180054,0.4210336329,4239211.83784,3.50734489E8
SC,19,0.0137445,5.29E-6,1.06E7,3.7754458E8,2.7468775125E10,2.7468775125E10,-1.13,-0.02,-1.22,1499180048,0.0121073651,9337412.8,3.3257449E8
BCC,20,54.9052,0.0211203,2686350.0,3.75012114E8,6830175.0,6830175.0,-0.09,2.61,16.39,1499180056,48.3653318176,2366373.4788,3.30343671E8
GNO,21,327.305,0.125904,4324390.0,3.6153783E8,1104590.0,1.0E7,-2.22,-5.79,88.85,1499180058,288.31904684,3809303.25832,3.18474336E8
VERI,22,179.037,0.0688697,2208430.0,3.52218539E8,1967295.0,1.0E8,-8.33,60.13,145.87,1499180059,157.711544856,1945379.48584,3.10265085E8
ICN,23,3.94368,0.00151701,2394300.0,3.4310016E8,8.7E7,1.0E8,2.09,12.85,23.99,1499180053,3.4739403878,2109110.1384,3.02232814E8
REP,24,28.3005,0.0108863,3293160.0,3.113055E8,1.1E7,1.1E7,-0.14,1.25,26.39,1499180048,24.929570844,2900905.12608,2.74225279E8
LSK,25,2.61864,0.00100731,4490330.0,2.85817748E8,1.091474E8,1.091474E8,-1.35,2.34,12.26,1499180050,2.3067285523,3955477.81304,2.51773424E8
DOGE,26,0.00257223,9.9E-7,5625080.0,2.83142409E8,1.10076629797E11,1.10076629797E11,0.52,-0.35,7.17,1499180042,0.0022658465,4955065.47104,2.49416751E8
XLM,27,0.0267852,1.03E-5,7399560.0,2.79012856E8,1.0416679953E10,1.03038637279E11,-1.07,2.96,1.66,1499180046,0.0235947613,6518183.60928,2.45779077E8
MAID,28,0.499579,1.9217E-4,1978570.0,2.26085681E8,4.52552412E8,4.52552412E8,0.39,6.7,19.91,1499180043,0.4400731462,1742898.57016,1.99156164E8
GBYTE,29,870.89,0.335003,618150.0,2.22505357E8,255492.0,1000000.0,-2.09,0.25,23.36,1499180054,767.15655032,544520.9172,1.96002299E8
FCT,30,25.0884,0.00965069,3633630.0,2.1960426E8,8753219.0,8753219.0,-0.28,4.98,12.56,1499180048,22.1000704992,3200821.06344,1.93446757E8
USDT,31,0.997518,3.8371E-4,8.24945E7,2.1943459E8,2.19980581E8,2.4495151E8,0.0,-0.41,-2.02,1499180046,0.878701636,7.2668415116E7,1.93297297E8
GAME,32,3.45762,0.00133004,3649420.0,2.19136294E8,6.3377784E7,6.3377784E7,-0.8,11.33,6.92,1499180047,3.0457759666,3214730.28496,1.93034531E8
ARDR,33,0.200089,7.697E-5,3206640.0,1.9988881E8,9.98999495E8,9.98999495E8,-1.13,4.15,-0.68,1499180051,0.176255999,2824690.69632,1.76079654E8
SNT,34,0.05516,2.122E-5,2.03106E7,1.91431886E8,3.470483788E9,6.804870174E9,-3.71,-3.07,0.0,1499180060,0.0485897821,1.78913638128E7,1.68630051E8
DCR,35,35.0584,0.0134859,1717930.0,1.84117987E8,5251751.0,5671751.0,-2.2,10.78,14.28,1499180049,30.8825238592,1513303.92184,1.62187325E8
KMD,36,1.81862,6.9956E-4,352531.0,1.83581523E8,1.0094551E8,1.0094551E8,0.1,12.68,11.23,1499180055,1.6020005346,310540.327528,1.61714761E8
DGB,37,0.0183006,7.04E-6,8149470.0,1.59988487E8,8.742253657E9,8.742253657E9,-1.1,-6.41,-0.05,1499180042,0.0161207789,7178770.32936,1.40931939E8
DGD,38,79.393,0.0305399,244066.0,1.58786E8,2000000.0,2000000.0,0.14,1.17,3.07,1499180051,69.936340984,214994.810608,1.39872682E8
NXT,39,0.154371,5.938E-5,7421760.0,1.54216626E8,9.98999983E8,9.98999983E8,-0.26,8.94,-2.25,1499180046,0.1359835614,6537739.32288,1.35847576E8
BAT,40,0.13278,5.108E-5,2228700.0,1.3278E8,1.0E9,1.5E9,-1.96,0.83,0.54,1499180059,0.1169643086,1963235.0856,1.16964309E8
PIVX,41,2.29767,8.8384E-4,903821.0,1.23535499E8,5.3765553E7,5.3765553E7,-2.43,-4.33,36.72,1499180049,2.023989931,796165.073048,1.08820939E8
1ST,42,1.40079,5.3884E-4,8643940.0,1.1984931E8,8.5558371E7,9.3468691E7,-1.55,2.62,-3.85,1499180055,1.2339391015,7614343.01872,1.05573819E8
BNT,43,2.87692,0.00110666,2102300.0,1.16042844E8,4.0335791E7,7.9747343E7,-1.15,0.25,19.54,1499180059,2.534244305,1851890.8424,1.02220749E8
SNGLS,44,0.182864,7.034E-5,268075.0,1.097184E8,6.0E8,1.0E9,0.42,-5.99,9.19,1499180053,0.1610827032,236144.0506,9.6649622E7
MGO,45,1.51313,5.8205E-4,513109.0,1.059191E8,7.0E7,1.0E8,-0.66,-10.21,-12.03,1499180060,1.3328980594,451991.560792,9.3302864E7
MCAP,46,4.94179,0.00190095,299842.0,1.03665863E8,2.0977391E7,1.0E8,-0.31,1.54,14.19,1499180059,4.3531635095,264127.219696,9.1318015E7
BTCD,47,77.4035,0.0297746,1170840.0,9.9762444E7,1288862.0,1288862.0,-1.95,8.62,12.46,1499180046,68.183814308,1031378.90592,8.787954E7
SYS,48,0.174945,6.73E-5,1486130.0,9.2002106E7,5.25891602E8,5.25891602E8,0.8,6.89,1.57,1499180065,0.1541069512,1309114.08344,8.1043551E7
ANT,49,2.34121,9.0059E-4,430346.0,7.8676753E7,3.3605167E7,3.9609523E7,0.17,1.17,17.2,1499180058,2.0623437945,379086.627248,6.9305408E7
FUN,50,0.019859,7.64E-6,131245.0,7.6247901E7,3.839463249E9,1.7173696076E10,-20.01,-21.13,65.29,1499180060,0.0174935548,115612.14556,6.7165861E7
NXS,51,1.37308,5.2818E-4,1711060.0,6.958828E7,5.0680427E7,5.0680427E7,-3.26,48.34,74.04,1499180046,1.209529695,1507252.22128,6.1299481E7
XAS,52,0.918998,3.5351E-4,9033820.0,6.892485E7,7.5E7,1.0E8,-1.21,36.33,57.69,1499180057,0.8095343102,7957783.63216,6.0715073E7
UBQ,53,1.78298,6.8586E-4,975536.0,6.660861E7,3.7358024E7,3.7358024E7,0.25,18.69,19.32,1499180047,1.5706056862,859337.955968,5.8674725E7
PPC,54,2.68457,0.00103267,2020580.0,6.492101E7,2.418302E7,2.418302E7,3.32,5.44,17.48,1499180040,2.3648054982,1779904.67504,5.7188139E7
LKK,55,0.378575,1.4563E-4,851783.0,6.1419194E7,1.62237849E8,1.28569E9,-0.22,2.34,21.35,1499180053,0.3334821746,750325.423304,5.4103431E7
EMC,56,1.48237,5.7022E-4,1149190.0,5.9794859E7,4.0337337E7,4.0337337E7,0.35,2.0,2.77,1499180044,1.3058019446,1012307.68072,5.2672574E7
ARK,57,0.582973,2.2425E-4,274782.0,5.5967711E7,9.600395E7,1.2725395E8,-2.06,9.22,9.34,1499180056,0.51353392,242052.166416,4.9301285E7
ROUND,58,0.0641654,2.468E-5,382156.0,5.454059E7,8.5E8,1.0E9,-1.09,11.7,-8.87,1499180054,0.0565225309,336636.634528,4.8044151E7
EDG,59,0.631416,2.4289E-4,922469.0,5.1613389E7,8.1742288E7,1.32046997E8,0.02,8.58,58.65,1499180056,0.5562067774,812591.872472,4.5465615E7
LEO,60,0.597688,2.2991E-4,163228.0,5.1562653E7,8.6270182E7,9.4595351E7,0.65,-1.18,0.55,1499180047,0.5264961869,143785.586464,4.5420922E7
RDD,61,0.00166486,6.4E-7,704957.0,4.7536801E7,2.8553032352E10,2.8553032352E10,-2.93,-0.46,14.01,1499180043,0.0014665552,620988.161816,4.1874598E7
DICE,62,6.778,0.00260728,295312.0,4.7456998E7,7001623.0,7001623.0,-0.54,-10.57,133.22,1499180058,5.970658864,260136.797056,4.18043E7
NMR,63,38.7439,0.0149035,1483290.0,4.7401272E7,1223451.0,2223451.0,-0.58,-9.67,-6.17,1499180060,34.1290365832,1306612.36152,4.1755211E7
SJCX,64,0.903815,3.4767E-4,1435650.0,4.6251055E7,5.1173144E7,5.0E8,-3.96,28.07,11.49,1499180044,0.7961597877,1264646.8572,4.0741999E7
RLC,65,0.573765,2.2071E-4,243104.0,4.5368054E7,7.9070793E7,8.6999785E7,-1.78,2.94,2.55,1499180058,0.5054227033,214147.396352,3.9964174E7
XVG,66,0.00335385,1.29E-6,2000940.0,4.4973359E7,1.340947228E10,1.340947228E10,-2.57,5.3,29.97,1499180045,0.0029543662,1762604.03472,3.9616492E7
MLN,67,73.9815,0.0284583,440362.0,4.4344511E7,599400.0,749400.0,-0.26,5.99,23.01,1499180056,65.169415572,387909.601456,3.9062548E7
PPY,68,11.8206,0.00454701,20950.4,4.3397977E7,3671385.0,5464370.0,3.29,6.76,-5.7,1499180059,10.4126246928,18454.9559552,3.8228757E7
NMC,69,2.93381,0.00112854,2231940.0,4.3233798E7,1.47364E7,1.47364E7,3.88,9.8,28.22,1499180040,2.5843580233,1966089.16272,3.8084134E7
LBC,70,0.607907,2.3384E-4,1545030.0,4.1656538E7,6.8524524E7,4.66424524E8,0.38,3.23,23.87,1499180055,0.5354979814,1360998.38664,3.6694744E7
QRL,71,0.751242,2.8898E-4,285164.0,3.9064584E7,5.2E7,6.5E7,0.81,2.69,-4.46,1499180059,0.6617600629,251197.545632,3.4411523E7
WINGS,72,0.435439,1.675E-4,448855.0,3.9062507E7,8.9708333E7,1.0E8,1.32,7.34,14.64,1499180054,0.3835729898,395390.98324,3.4409694E7
AMP,73,0.453026,1.7426E-4,1084690.0,3.7264253E7,8.2256324E7,9.49291063E8,-1.86,4.26,-0.15,1499180049,0.3990651671,955490.40472,3.2825634E7
STORJ,74,0.859706,3.307E-4,570150.0,3.7074537E7,4.3124669E7,4.24999998E8,0.42,49.1,0.0,1499180060,0.7573046989,502238.2932,3.2658514E7
MONA,75,0.706034,2.7159E-4,189837.0,3.6721464E7,5.20109E7,5.20109E7,2.53,-3.02,7.3,1499180042,0.6219368782,167225.135256,3.2347497E7
CLOAK,76,7.06893,0.00271919,624082.0,3.5730788E7,5054625.0,5054625.0,1.59,3.45,-14.49,1499180043,6.2269356098,549746.344816,3.1474822E7
BAY,77,0.0349652,1.345E-5,140105.0,3.5230422E7,1.007585313E9,1.007585313E9,-1.84,-3.9,-2.72,1499180045,0.0308004251,123416.81324,3.1034056E7
VSL,78,1.04512,4.0202E-4,203945.0,3.4897075E7,3.3390496E7,3.3390496E7,-0.82,-0.2,36.25,1499180054,0.9206336666,179652.70316,3.0740415E7
BLK,79,0.457427,1.7596E-4,4341260.0,3.4870137E7,7.6231042E7,7.6231042E7,3.31,16.19,5.59,1499180042,0.4029419552,3824163.83888,3.0716685E7
XEL,80,0.441845,1.6996E-4,1439280.0,3.4117056E7,7.7214987E7,1.0E8,1.06,-0.94,-12.59,1499180060,0.3892159584,1267844.48064,3.0053305E7
XCP,81,13.0159,0.00500681,274091.0,3.4082514E7,2618529.0,2618529.0,0.6,4.09,3.78,1499180047,11.4655501192,241443.472808,3.0022877E7
NLG,82,0.097017,3.732E-5,60066.3,3.3802959E7,3.48423045E8,4.504432E8,-0.48,-1.92,-0.62,1499180064,0.0854611111,52911.6828744,2.9776621E7
OBITS,83,1.98886,7.6505E-4,79381.0,3.1750604E7,1.5964223E7,1.59925E7,-1.21,2.64,1.04,1499180049,1.7519629077,69925.770328,2.7968726E7
XAUR,84,0.24722,9.51E-5,309464.0,3.1424514E7,1.27111534E8,1.27111534E8,-2.06,6.95,5.17,1499180046,0.2177731314,272603.124032,2.7681477E7
OMNI,85,55.6542,0.0214084,791248.0,3.1123525E7,559230.0,615546.0,0.55,3.76,-7.49,1499180041,49.0251169296,697000.868224,2.741634E7
VIA,86,1.36804,5.2624E-4,632426.0,3.1079597E7,2.2718339E7,2.2718339E7,-0.72,0.78,15.51,1499180043,1.2050900195,557096.474288,2.7377644E7
XZC,87,12.1525,0.00467466,795229.0,3.0038734E7,2471815.0,2471815.0,-0.11,1.74,-0.28,1499180053,10.70499142,700507.683352,2.6460761E7
BURST,88,0.0163019,6.27E-6,183633.0,2.9328681E7,1.799095866E9,1.799095866E9,-0.44,3.64,0.87,1499180047,0.0143601481,161760.106104,2.5835283E7
HMQ,89,0.169957,6.538E-5,267529.0,2.7678927E7,1.62858414E8,1.84190414E8,-1.09,3.5,19.06,1499180058,0.1497130818,235663.085752,2.4382035E7
VTC,90,0.723985,2.7849E-4,1519260.0,2.6848221E7,3.7083947E7,3.7083947E7,-0.86,5.59,6.04,1499180041,0.6377496987,1338297.90288,2.3650276E7
MYST,91,1.36535,5.252E-4,361075.0,2.6527418E7,1.9429024E7,3.2433366E7,-4.18,-10.26,-9.66,1499180059,1.2027204308,318066.6346,2.3367684E7
SLS,92,26.2642,0.010103,844506.0,2.6363583E7,1003784.0,1003784.0,-3.87,-11.13,158.07,1499180050,23.1358186096,743915.201328,2.3223364E7
BLOCK,93,6.59777,0.00253795,52331.6,2.6108941E7,3957237.0,1.0080661E7,-0.38,5.69,20.82,1499180048,5.8118964198,46098.2784608,2.2999053E7
AGRS,94,0.620249,2.3859E-4,308613.0,2.6050458E7,4.2E7,4.2E7,-0.16,-9.84,130.05,1499180048,0.5463699011,271853.488344,2.2947536E7
YBC,95,8.62304,0.00331701,2451070.0,2.6045259E7,3020427.0,3020427.0,-0.18,6.29,18.54,1499180041,7.5959324595,2159118.15016,2.2942956E7
UNITY,96,29.7472,0.0114428,1636.1,2.4275529E7,816061.0,816061.0,-0.07,15.72,-8.74,1499180045,26.2039515136,1441.2208568,2.1384023E7
NAV,97,0.393836,1.515E-4,159774.0,2.4202597E7,6.1453491E7,6.1453491E7,0.06,9.51,11.92,1499180043,0.3469254064,140742.999312,2.1319777E7
EAC,98,0.0025816,9.9E-7,1531920.0,2.4128843E7,9.346468332E9,9.346468332E9,0.48,1.79,-4.29,1499180041,0.0022741005,1349449.94496,2.1254808E7
GRC,99,0.0611856,2.354E-5,182435.0,2.388152E7,3.90312753E8,3.90312753E8,-0.02,5.31,8.11,1499180046,0.0538976608,160704.80228,2.1036944E7
TKN,100,1.00039,3.8482E-4,165706.0,2.3653277E7,2.3644056E7,3.940676E7,0.3,-0.63,27.2,1499180058,0.8812315463,145968.426928,2.0835888E7
CFI,101,0.183429,7.056E-5,631727.0,2.2928625E7,1.25E8,5.0E8,-0.94,0.16,7.37,1499180059,0.161580405,556480.733576,2.0197551E7
TRST,102,0.24757,9.523E-5,179498.0,2.2812957E7,9.21475E7,1.0E8,0.43,4.01,3.55,1499180058,0.2180814422,158117.634224,2.009566E7
POT,103,0.103944,3.998E-5,305953.0,2.2583644E7,2.17267414E8,2.17267414E8,-0.09,8.33,3.05,1499180042,0.0915630223,269510.326264,1.9893661E7
QAU,104,0.272629,1.0487E-4,100026.0,2.2341151E7,8.194708E7,2.46855127E8,-0.17,2.38,8.07,1499180059,0.2401556146,88111.703088,1.9680051E7
MCO,105,2.27585,8.7545E-4,1314220.0,2.1996744E7,9665287.0,3.1587682E7,-6.86,0.0,0.0,1499180060,2.0047689548,1157680.62736,1.9376668E7
TAAS,106,2.6993,0.00103834,217101.0,2.19885E7,8146001.0,8146001.0,3.65,3.85,22.95,1499180057,2.3777809784,191241.665688,1.9369406E7
BCAP,107,2.19124,8.429E-4,151263.0,2.19124E7,1.0E7,1.0E7,-1.4,24.36,34.67,1499180058,1.9302370211,133245.761544,1.930237E7
DBIX,108,22.8769,0.0088,246699.0,2.1812878E7,953489.0,953489.0,0.84,0.81,171.86,1499180058,20.1519866872,217314.188712,1.9214703E7
CRW,109,1.4402,5.54E-4,47406.3,2.0541843E7,1.4263188E7,1.4263188E7,-1.28,-3.9,23.65,1499180045,1.2686548976,41759.6407944,1.8095063E7
SKY,110,3.54774,0.0013647,116275.0,2.0440134E7,5761452.0,1.0E8,1.14,5.08,11.92,1499180058,3.1251615931,102425.2522,1.8005469E7
ENRG,111,0.168168,6.469E-5,1361350.0,2.0353008E7,1.21027827E8,1.21027827E8,7.23,24.45,38.97,1499180043,0.1481371732,1199196.8788,1.792872E7
EXP,112,2.7118,0.00104314,467256.0,2.03493E7,7503983.0,1.6503983E7,-0.19,6.36,2.05,1499180048,2.3887920784,411600.203328,1.7925454E7
NEOS,113,5.57658,0.00214513,441304.0,1.8914355E7,3391748.0,3391748.0,-0.64,4.37,27.1,1499180044,4.912342403,388739.397952,1.6661428E7
BASH,114,0.0269574,1.037E-5,511946.0,1.8804779E7,6.9757391E8,6.9757391E8,-0.56,-7.98,9.45,1499180054,0.0237464502,450967.088048,1.6564904E7
RADS,115,5.69317,0.00218998,206421.0,1.8673914E7,3280056.0,3280056.0,4.21,10.68,4.68,1499180049,5.015045135,181833.781848,1.6449627E7
SHIFT,116,1.68508,6.482E-4,201926.0,1.8425391E7,1.0934431E7,1.0934431E7,-3.98,3.93,5.64,1499180063,1.484366751,177874.190288,1.6230706E7
EDR,117,0.020685,7.96E-6,323666.0,1.8331295E7,8.86211988E8,1.011211988E9,-11.09,-13.2,-12.94,1499180052,0.0182211683,285113.495408,1.6147818E7
SWT,118,2.48341,9.5529E-4,51078.8,1.8287871E7,7364016.0,7364016.0,-1.65,5.76,26.79,1499180057,2.1876060681,44994.7019744,1.6109566E7
WDC,119,0.159031,6.117E-5,1312070.0,1.8282379E7,1.14961102E8,1.14961102E8,0.1,2.21,22.14,1499180040,0.1400884995,1155786.71816,1.6104728E7
NXC,120,0.270078,1.0389E-4,174997.0,1.7966017E7,6.6521586E7,6.6521586E7,-1.04,4.03,11.43,1499180054,0.2379084693,154152.757336,1.5826049E7
QRK,121,0.0716441,2.756E-5,629682.0,1.7918264E7,2.50101047E8,2.50101047E8,-0.07,-2.72,43.82,1499180040,0.063110428,554679.317616,1.5783984E7
IOC,122,1.09097,4.1966E-4,51841.5,1.7832894E7,1.6345907E7,1.6345907E7,-2.74,-4.66,7.64,1499180045,0.9610223814,45666.555252,1.5708783E7
GUP,123,0.237709,9.144E-5,381198.0,1.7828175E7,7.5E7,9.885515E7,-0.89,1.36,-6.02,1499180057,0.2093950056,335792.743824,1.5704625E7
MOON,124,7.87238E-5,3.0E-8,15957.1,1.7483452E7,2.22085973697E11,2.22085973697E11,-1.3,2.01,2.9,1499180041,6.93469E-5,14056.4179048,1.5400963E7
NVC,125,9.85703,0.00379168,1266020.0,1.741147E7,1766401.0,1766401.0,1.04,1.76,10.25,1499180040,8.6829394426,1115221.82576,1.5337555E7
UNY,126,0.0849585,3.268E-5,456489.0,1.7161617E7,2.02E8,1.0E10,-0.37,2.96,16.55,1499180058,0.0748389231,402115.682232,1.5117462E7
DTB,127,0.753637,2.899E-4,55486.0,1.714359E7,2.2747809E7,2.2747809E7,3.22,6.52,21.7,1499180057,0.6638697897,48876.951568,1.5101583E7
XDN,128,0.00239275,9.2E-7,685461.0,1.6469913E7,6.883256941E9,6.883256941E9,-3.7,4.98,-7.06,1499180044,0.0021077448,603814.369368,1.4508149E7
PTOY,129,0.223018,8.579E-5,1777120.0,1.561126E7,7.0E7,1.00002E8,-3.76,-15.03,23.48,1499180059,0.19645388,1565443.68256,1.3751772E7
TIME,130,21.4287,0.00824294,612669.0,1.5216794E7,710113.0,710113.0,-0.46,1.98,12.19,1499180056,18.8762846856,539692.770072,1.3404292E7
XBC,131,151.434,0.0582516,2309310.0,1.4843819E7,98022.0,98022.0,-0.81,-1.05,-27.22,1499180043,133.396393392,2034243.46728,1.3075742E7
VOX,132,0.0701658,2.699E-5,95036.9,1.4734818E7,2.1E8,2.1E8,-2.1,-4.0,18.61,1499180050,0.0618082112,83716.8647672,1.2979724E7
FTC,133,0.0876978,3.373E-5,1621730.0,1.4677297E7,1.673622E8,1.673622E8,-0.94,7.72,12.49,1499180041,0.0772519396,1428562.49624,1.2929055E7
FAIR,134,0.274939,1.0576E-4,24374.2,1.4620391E7,5.3176854E7,5.3176854E7,2.86,-0.76,15.48,1499180043,0.2421904658,21470.9402896,1.2878927E7
MUE,135,0.116415,4.478E-5,107390.0,1.4577771E7,1.25222444E8,1.25222444E8,0.97,-1.7,8.45,1499180049,0.1025485765,94598.56232,1.2841383E7
VRC,136,0.47443,1.825E-4,432371.0,1.4367865E7,3.0284477E7,3.0284477E7,-0.1,4.87,29.29,1499180043,0.4179196938,380870.425448,1.265648E7
SIB,137,0.959156,3.6896E-4,80023.0,1.4340716E7,1.495139E7,1.495139E7,-1.91,2.43,64.21,1499180064,0.8449090105,70491.300424,1.2632564E7
IFC,138,1.58264E-4,6.0E-8,982296.0,1.4338129E7,9.059627491E10,9.059627491E10,0.32,0.54,5.73,1499180040,1.394129E-4,865292.758848,1.2630286E7
ECN,139,4.53242,0.00174347,84096.0,1.4055748E7,3101157.0,2.11390049E8,-0.16,8.82,15.33,1499180057,3.992554389,74079.157248,1.238154E7
NOTE,140,0.110715,4.259E-5,118294.0,1.3823355E7,1.24855308E8,1.24855308E8,-0.42,4.43,-8.51,1499180042,0.0975275149,104203.765072,1.2176828E7
XPM,141,0.657261,2.5283E-4,1845100.0,1.2983014E7,1.9753209E7,1.9753209E7,-1.07,4.01,-12.19,1499180040,0.5789733278,1625326.4488,1.1436581E7
LMC,142,0.0614941,2.365E-5,417208.0,1.2944963E7,2.10507399E8,2.95507399E8,1.54,-3.44,4.58,1499180052,0.0541694148,367513.520704,1.1403063E7
CLAM,143,5.13127,0.00197383,377499.0,1.2849919E7,2504237.0,1.6253363E7,-0.13,4.5,18.92,1499180043,4.5200741678,332534.339112,1.1319339E7
HEAT,144,0.470577,1.8102E-4,16130.1,1.2748853E7,2.709196E7,2.709196E7,-0.18,-5.03,-6.03,1499180051,0.4145256324,14208.8115288,1.1230312E7
XBY,145,0.0195837,7.53E-6,82696.4,1.2729405E7,6.5E8,6.5E8,2.11,7.02,29.27,1499180058,0.0172510463,72846.2664032,1.121318E7
MGC,146,0.125862,4.842E-5,614214.0,1.2673298E7,1.0069201E8,1.0569201E8,0.71,7.76,-5.74,1499180058,0.1108703255,541053.742032,1.1163756E7
SPR,147,1.51045,5.8102E-4,127072.0,1.2579219E7,8328126.0,8328126.0,1.14,19.52,86.79,1499180045,1.3305372796,111936.199936,1.1080883E7
FLDC,148,0.0246653,9.49E-6,694675.0,1.2523362E7,5.07731988E8,1.0E9,0.24,12.44,-7.26,1499180044,0.0217273668,611930.8714,1.1031679E7
BCY,149,0.537756,2.0686E-4,134206.0,1.2518118E7,2.3278435E7,2.3278435E7,-0.17,6.66,15.49,1499180048,0.4737028073,118220.454928,1.102706E7
FRST,150,2.72013,0.00104635,72668.6,1.2319467E7,4528999.0,1.1E8,-4.72,-5.22,6.89,1499180055,2.3961298754,64012.8977168,1.0852071E7
GOLOS,151,0.09909,3.812E-5,27389.7,1.2311046E7,1.24241057E8,1.24241057E8,1.71,2.77,7.22,1499180056,0.0872871919,24127.2580536,1.0844653E7
BITCNY,152,0.143973,5.538E-5,1457990.0,1.2102903E7,8.40637E7,8.40637E7,0.52,1.9,2.78,1499180044,0.126824088,1284325.89512,1.0661302E7
WCT,153,2.41376,9.2849E-4,15247.3,1.20688E7,5000000.0,1.0E7,8.93,24.4,9.53,1499180055,2.1262522189,13431.1636024,1.0631261E7
XCN,154,0.035763,1.376E-5,1619050.0,1.2066949E7,3.37414334E8,3.37414334E8,1.26,0.62,32.99,1499180043,0.0315031975,1426201.7164,1.062963E7
ION,155,0.809582,3.1142E-4,81460.4,1.1768974E7,1.4537099E7,2.0437099E7,-0.29,-3.4,18.67,1499180051,0.7131510688,71757.4888352,1.0367148E7
RBY,156,0.464842,1.7881E-4,15932.4,1.1392159E7,2.4507594E7,2.4507594E7,0.96,2.48,-3.02,1499180043,0.4094737397,14034.6599712,1.0035216E7
SPHR,157,3.67008,0.00141176,218892.0,1.1314637E7,3082940.0,3082940.0,-2.18,-3.11,162.05,1499180046,3.232929431,192819.336096,9966928.0
FLO,158,0.0832961,3.204E-5,328731.0,1.1264813E7,1.35238183E8,1.35238183E8,-0.59,9.1,14.48,1499180062,0.0733745349,289575.193128,9923039.0
VASH,159,0.0280756,1.08E-5,1018150.0,1.1239779E7,4.00339746E8,4.00339746E8,0.48,1.86,-0.07,1499180045,0.0247314591,896876.1172,9900986.0
PEPECASH,160,0.0158771,6.11E-6,8283.43,1.1143883E7,7.01884009E8,7.01884009E8,-3.6,-5.31,5.79,1499180053,0.0139859469,7296.77408584,9816512.0
PLU,161,13.0637,0.00502518,94839.6,1.1104138E7,850000.0,2.0E7,0.18,1.94,18.5,1499180052,11.5076565656,83543.0655648,9781502.0
