sym,name,rank,price_usd,price_btc,percent_change1h,percent_change1d,vol,last_up
ROUND,53,0.0679861,2.701E-5,378414.0,5.7788185E7,8.5E8,1.0E9,0.43,-11.84,-15.84,1498745050,0.0596050455,331764.635736,5.0664289E7
NMR,54,44.7784,0.01779,4003370.0,5.4784188E7,1223451.0,2223451.0,-0.6,-13.87,0.0,1498745055,39.2582979616,3509850.55988,4.8030613E7
LEO,55,0.592948,2.3557E-4,177494.0,5.0867272E7,8.578707E7,9.4038425E7,-1.21,-4.38,11.34,1498745046,0.5198517424,155613.249656,4.4596558E7
RDD,56,0.00171108,6.8E-7,940025.0,4.8849453E7,2.8548900481E10,2.8548900481E10,3.05,0.4,-0.44,1498745042,0.0015001449,824142.4781,4.2827488E7
NXS,57,0.965621,3.8363E-4,200683.0,4.8814402E7,5.0552341E7,5.0552341E7,0.77,8.72,3.44,1498745044,0.8465831056,175943.602492,4.2796758E7
XAS,58,0.643192,2.5553E-4,1098820.0,4.82394E7,7.5E7,1.0E8,2.73,1.32,-17.72,1498745053,0.563901863,963361.86568,4.229264E7
CLOAK,59,9.45984,0.00375831,876061.0,4.777978E7,5050802.0,5050802.0,-2.7,-8.35,77.01,1498745043,8.2936687642,768063.704164,4.1889679E7
AMP,60,0.57534,2.2858E-4,1817830.0,4.7325353E7,8.2256324E7,9.49291063E8,6.65,-0.35,-11.22,1498745047,0.5044143862,1593735.18892,4.1491273E7
OBITS,61,2.84688,0.00113104,452319.0,4.6804699E7,1.64407E7,1.64437E7,1.86,19.49,40.32,1498745046,2.4959280211,396558.922956,4.1034803E7
MLN,62,78.0691,0.0310161,430962.0,4.6794619E7,599400.0,749400.0,0.9,1.48,-9.04,1498745052,68.4450536284,377834.728488,4.1025965E7
RLC,63,0.590198,2.3448E-4,308424.0,4.6667424E7,7.9070793E7,8.6999785E7,-1.55,-8.86,-14.5,1498745053,0.5174407514,270402.722976,4.0914451E7
EDG,64,0.566029,2.2488E-4,1317980.0,4.6268506E7,8.1742288E7,1.32046997E8,4.51,10.92,42.68,1498745053,0.496251209,1155504.69752,4.0564709E7
SJCX,65,0.896184,3.5605E-4,197767.0,4.5860553E7,5.1173144E7,5.0E8,-0.24,-3.41,-13.82,1498745043,0.7857060212,173387.075308,4.0207047E7
QRL,66,0.848779,3.3721E-4,675258.0,4.4136508E7,5.2E7,6.5E7,4.87,-10.73,-22.08,1498745055,0.74414492,592014.894792,3.8695536E7
LBC,67,0.635502,2.5248E-4,4753450.0,4.3547472E7,6.8524524E7,4.66424524E8,1.71,-8.87,-27.31,1498745050,0.5571598554,4167463.6978,3.8179114E7
WINGS,68,0.466074,1.8517E-4,438009.0,4.1810722E7,8.9708333E7,1.0E8,-0.3,-11.12,-15.94,1498745053,0.4086182616,384013.002516,3.6656463E7
XVG,69,0.00294779,1.17E-6,789016.0,3.9528308E7,1.340947228E10,1.340947228E10,1.93,-2.23,-0.73,1498745044,0.0025843982,691749.263584,3.4655417E7
MONA,70,0.745653,2.9624E-4,217997.0,3.861036E7,5.17806E7,5.17806E7,2.49,7.51,16.98,1498745042,0.6537318808,191123.201828,3.3850629E7
NMC,71,2.61079,0.00103724,2337570.0,3.8473646E7,1.47364E7,1.47364E7,1.94,-2.44,13.67,1498745040,2.288942252,2049403.72068,3.3730769E7
XCP,72,14.2362,0.00565592,415134.0,3.7278628E7,2618580.0,2618580.0,1.3,-4.33,-19.47,1498745045,12.4812182088,363957.941016,3.2683068E7
BAY,73,0.0365727,1.453E-5,351024.0,3.684976E7,1.007575609E9,1.007575609E9,-3.51,-13.98,7.92,1498745043,0.0320641638,307751.165376,3.2307069E7
OMNI,74,65.5068,0.0260252,777875.0,3.6630933E7,559193.0,615509.0,1.76,-10.29,9.24,1498745041,57.4313837232,681981.6815,3.2115218E7
PPY,75,9.65984,0.00383776,20858.5,3.5340103E7,3658456.0,5463339.0,0.74,-23.79,-42.75,1498745055,8.4690135642,18287.147554,3.0983516E7
BLK,76,0.46355,1.8416E-4,2277440.0,3.5332374E7,7.6221278E7,7.6221278E7,1.22,-2.85,-5.66,1498745042,0.4064054102,1996686.30656,3.097674E7
MYST,77,1.80934,7.1884E-4,561008.0,3.5153711E7,1.9429024E7,3.2433366E7,0.62,-0.05,-13.03,1498745055,1.5862918022,491849.177792,3.0820102E7
NLG,78,0.10084,4.006E-5,121978.0,3.510497E7,3.48125445E8,4.501456E8,-1.56,-2.15,-0.61,1498745057,0.0884088482,106941.040072,3.077737E7
XAUR,79,0.265796,1.056E-4,136316.0,3.3785769E7,1.27111653E8,1.27111653E8,3.85,1.83,0.83,1498745045,0.2330297323,119511.508784,2.9620795E7
XZC,80,13.7543,0.00546447,2145620.0,3.3485878E7,2434575.0,2434575.0,0.93,1.2,-28.7,1498745058,12.0587249132,1881116.54888,2.9357873E7
XEL,81,0.485787,1.93E-4,69591.7,3.3148891E7,6.8237502E7,1.0E8,2.35,-1.3,0.0,1498745055,0.4259011218,61012.7135908,2.9062429E7
VSL,82,0.940209,3.7354E-4,256586.0,3.1394045E7,3.3390496E7,3.3390496E7,0.89,8.06,10.85,1498745052,0.8243037953,224955.104264,2.7523913E7
BURST,83,0.0174644,6.94E-6,1533320.0,3.1372784E7,1.796384866E9,1.796384866E9,0.9,-3.32,11.68,1498745043,0.0153114586,1344298.44368,2.7505273E7
DICE,84,4.37414,0.0017378,131015.0,3.0626078E7,7001623.0,7001623.0,0.44,-1.03,33.55,1498745055,3.8349135174,114863.99486,2.6850617E7
VTC,85,0.824708,3.2765E-4,3019660.0,3.0583428E7,3.7083947E7,3.7083947E7,1.09,1.59,-8.47,1498745041,0.7230412966,2647408.39384,2.6813225E7
VIA,86,1.32184,5.2516E-4,837945.0,3.0015156E7,2.2707102E7,2.2707102E7,0.3,-11.28,-17.66,1498745044,1.1588888522,734646.49218,2.6315007E7
EAC,87,0.00289864,1.15E-6,4599170.0,2.7092047E7,9.346468332E9,9.346468332E9,0.52,-4.87,12.25,1498745041,0.0025413073,4032202.71908,2.3752248E7
HMQ,88,0.17692,7.029E-5,570840.0,2.7037414E7,1.52822822E8,1.84190414E8,0.63,-5.22,-5.49,1498745054,0.1551100101,500469.12816,2.3704349E7
NAV,89,0.423562,1.6828E-4,591279.0,2.6021294E7,6.1434438E7,6.1434438E7,0.83,1.56,-3.58,1498745042,0.3713469709,518388.489996,2.2813493E7
BLOCK,90,6.3933,0.00254,61260.6,2.5296406E7,3956706.0,1.008013E7,-2.41,-0.03,3.77,1498745044,5.6051595492,53708.6382744,2.2177966E7
TRST,91,0.273478,1.0865E-4,263150.0,2.5200314E7,9.21475E7,1.0E8,-0.2,-3.02,-12.45,1498745053,0.2397647261,230709.9206,2.209372E7
UNITY,92,30.4781,0.0121087,9896.23,2.4871988E7,816061.0,816061.0,0.0,-21.42,4.55,1498745046,26.7208817444,8676.26235052,2.1805869E7
YBC,93,8.22606,0.00326814,1324380.0,2.4846185E7,3020424.0,3020424.0,0.28,-1.33,-16.92,1498745041,7.2119842274,1161115.73112,2.1783247E7
BASH,94,0.0345063,1.371E-5,4046230.0,2.4070695E7,6.9757391E8,6.9757391E8,4.51,7.62,44.74,1498745050,0.0302525014,3547426.95052,2.1103356E7
CFI,95,0.191016,7.589E-5,890709.0,2.3877E7,1.25E8,5.0E8,3.47,-7.69,-11.78,1498745055,0.1674683116,780905.957316,2.0933539E7
POT,96,0.108954,4.329E-5,711663.0,2.3669317E7,2.17241374E8,2.17241374E8,1.58,-3.88,-9.4,1498745041,0.0955225867,623932.032012,2.0751458E7
GRC,97,0.0604809,2.403E-5,339193.0,2.3606467E7,3.90312753E8,3.90312753E8,0.47,-7.06,-21.7,1498745044,0.0530250566,297378.643732,2.0696356E7
TKN,98,0.988342,3.9266E-4,246735.0,2.3368414E7,2.3644056E7,3.940676E7,1.17,5.36,-21.49,1498745054,0.8665031516,216318.49614,2.0487649E7
QAU,99,0.27648,1.0984E-4,210937.0,2.2796888E7,8.2454023E7,2.4736207E8,1.59,4.6,4.93,1498745055,0.2423966515,184933.530388,1.9986579E7
EXP,100,2.98617,0.00118638,366074.0,2.2287562E7,7463594.0,1.6463594E7,0.54,-5.67,-8.35,1498745046,2.6180469071,320945.861576,1.954004E7
EDR,101,0.02475,9.83E-6,390759.0,2.1933747E7,8.86211988E8,1.011211988E9,0.2,-1.1,-13.18,1498745058,0.021698919,342587.793516,1.9229842E7
GUP,102,0.290821,1.1554E-4,252967.0,2.1811575E7,7.5E7,9.885515E7,0.49,-1.13,-8.44,1498745053,0.2549697504,221782.240108,1.9122731E7
SKY,103,3.73847,0.00148526,122837.0,2.1486677E7,5747452.0,1.0E8,6.8,12.48,-3.69,1498745053,3.2776063723,107694.145988,1.8837885E7
CRW,104,1.46728,5.8294E-4,75335.0,2.0837035E7,1.4201131E7,1.4201131E7,0.75,8.84,2.62,1498745046,1.2863995907,66048.00254,1.8268329E7
SHIFT,105,1.89759,7.5389E-4,347341.0,2.0681585E7,1.0898869E7,1.0898869E7,-2.71,-1.94,-23.83,1498745046,1.6636626952,304522.190884,1.8132042E7
MOON,106,9.12629E-5,4.0E-8,37273.6,2.0266046E7,2.22062266153E11,2.22062266153E11,2.99,-0.21,-1.16,1498745041,8.00124E-5,32678.6596864,1.7767729E7
TAAS,107,2.4421,9.7022E-4,195458.0,1.9893349E7,8146001.0,8146001.0,0.88,-6.99,-6.87,1498745053,2.1410476804,171362.719592,1.7440976E7
WDC,108,0.171576,6.817E-5,3463860.0,1.9714909E7,1.14904819E8,1.14904819E8,0.88,7.15,-12.28,1498745041,0.150424797,3036849.19464,1.7284534E7
IOC,109,1.18253,4.6981E-4,30252.3,1.9327994E7,1.6344612E7,1.6344612E7,0.59,3.27,-24.03,1498745044,1.0367524317,26522.9174652,1.6945316E7
XDN,110,0.00271897,1.08E-6,991485.0,1.8714633E7,6.88298622E9,6.88298622E9,2.95,-3.36,-23.57,1498745044,0.0023837863,869258.69514,1.6407568E7
RADS,111,5.62668,0.00223543,800341.0,1.8426395E7,3274826.0,3274826.0,-1.07,-11.13,-22.92,1498745047,4.9330453963,701678.162884,1.6154863E7
ION,112,1.25852,5.0E-4,1715300.0,1.8131666E7,1.4407134E7,2.0307134E7,3.8,-46.46,153.88,1498745049,1.1033746885,1503844.6772,1.5896467E7
BCAP,113,1.79632,7.1366E-4,129769.0,1.79632E7,1.0E7,1.0E7,1.33,0.49,-3.32,1498745055,1.5748768557,113771.596756,1.5748769E7
NEOS,114,5.26107,0.00209017,756277.0,1.7807476E7,3384763.0,3384763.0,-1.31,-8.94,-0.67,1498745043,4.6125063347,663046.196548,1.5612242E7
NXC,115,0.264045,1.049E-4,179644.0,1.7564692E7,6.6521586E7,6.6521586E7,0.69,-5.21,-23.28,1498745050,0.2314945886,157498.206256,1.5399387E7
NVC,116,9.76754,0.00388055,1495630.0,1.7212342E7,1762198.0,1762198.0,0.66,-3.52,50.32,1498745040,8.563436739,1311254.71612,1.5090473E7
XBC,117,173.634,0.0689832,2929100.0,1.7000108E7,97908.0,97908.0,-3.1,-6.89,88.5,1498745042,152.229095016,2568012.2684,1.4904402E7
SWT,118,2.26721,9.0074E-4,76504.4,1.6656457E7,7346676.0,7346676.0,2.94,-1.71,-2.45,1498745053,1.98771742,67073.2435856,1.4603116E7
ENRG,119,0.135189,5.371E-5,42134.2,1.6359818E7,1.21014414E8,1.21014414E8,-1.69,-8.45,72.77,1498745043,0.1185234408,36940.0643608,1.4343045E7
DTB,120,0.714943,2.8404E-4,178526.0,1.6263386E7,2.2747809E7,2.2747809E7,7.03,2.77,-15.74,1498745053,0.6268076867,156518.028824,1.4258501E7
UNY,121,0.0793037,3.151E-5,244998.0,1.6019347E7,2.02E8,1.0E10,1.08,1.42,1.92,1498745054,0.0695274571,214795.626552,1.4044546E7
AGRS,122,0.377557,1.5E-4,416819.0,1.5857394E7,4.2E7,4.2E7,10.22,28.41,41.77,1498745046,0.3310132833,365435.220956,1.3902558E7
QRK,123,0.0633385,2.516E-5,1602310.0,1.5841025E7,2.50101047E8,2.50101047E8,4.24,17.48,-4.87,1498745040,0.0555303831,1404783.63244,1.3888207E7
NOTE,124,0.126432,5.023E-5,273495.0,1.5766162E7,1.24700724E8,1.24700724E8,0.64,-8.84,-14.09,1498745042,0.1108459688,239779.63038,1.3822573E7
SLS,125,15.5542,0.00617955,28882.0,1.5611714E7,1003698.0,1003698.0,14.63,34.18,56.4,1498745057,13.6367404408,25321.542568,1.3687164E7
EMC2,126,0.0705301,2.802E-5,405158.0,1.4972576E7,2.12286335E8,2.12286335E8,0.58,-1.65,-1.7,1498745042,0.0618354314,355211.742392,1.3126817E7
XPM,127,0.760006,3.0194E-4,1911800.0,1.4961839E7,1.9686474E7,1.9686474E7,-0.85,-5.11,5.24,1498745040,0.6663155003,1676120.9432,1.3117403E7
TIME,128,21.0449,0.00836092,702762.0,1.4944253E7,710113.0,710113.0,-0.72,-0.25,-3.79,1498745052,18.4505689076,616128.311688,1.3101985E7
SPHR,129,4.78277,0.00190015,3779080.0,1.4744994E7,3082940.0,3082940.0,-7.86,84.57,244.21,1498745045,4.1931692455,3313210.13392,1.292729E7
IFC,130,1.62051E-4,6.0E-8,1571310.0,1.4681217E7,9.059627491E10,9.059627491E10,1.11,-0.8,-16.24,1498745040,1.42074E-4,1377605.18844,1.2871375E7
VOX,131,0.0687421,2.731E-5,157920.0,1.4435841E7,2.1E8,2.1E8,0.45,-0.49,-14.88,1498745049,0.0602678489,138452.25408,1.2656248E7
HEAT,132,0.529011,2.1017E-4,85714.2,1.4272107E7,2.6978848E7,2.6978848E7,8.16,-9.33,24.66,1498745048,0.46379664,75147.6962808,1.2512699E7
FTC,133,0.0853652,3.391E-5,1136480.0,1.4239499E7,1.6680684E8,1.6680684E8,1.02,-1.78,14.24,1498745040,0.0748417196,996379.29152,1.2484111E7
LMC,134,0.0676717,2.689E-5,1202290.0,1.4224021E7,2.10191571E8,2.95191571E8,1.32,-4.93,-23.35,1498745049,0.0593294035,1054076.49796,1.2470541E7
BCY,135,0.599296,2.3809E-4,694728.0,1.3950673E7,2.3278435E7,2.3278435E7,3.21,8.85,-11.07,1498745046,0.5254171863,609084.711072,1.223089E7
MGC,136,0.137159,5.449E-5,892729.0,1.3782707E7,1.0048708E8,1.0548708E8,0.67,-7.38,-7.48,1498745054,0.1202505871,782676.939796,1.208363E7
MUE,137,0.106674,4.238E-5,244860.0,1.3347318E7,1.25122508E8,1.25122508E8,1.78,-3.97,5.91,1498745043,0.093523656,214674.63864,1.1701914E7
RBY,138,0.543732,2.1602E-4,81487.1,1.3315826E7,2.4489686E7,2.4489686E7,-0.67,4.16,24.49,1498745042,0.476702894,71441.6962604,1.1674304E7
FLDC,139,0.0266431,1.059E-5,900222.0,1.3312233E7,4.99650321E8,1.0E9,1.68,-3.48,-18.7,1498745045,0.0233586452,789246.232728,1.1671155E7
PTOY,140,0.183747,7.3E-5,489212.0,1.286229E7,7.0E7,1.00002E8,0.96,-10.4,-33.44,1498745055,0.1610954048,428903.901488,1.1276678E7
SIB,141,0.855755,3.3998E-4,234604.0,1.2759558E7,1.4910293E7,1.4910293E7,0.58,-12.24,71.03,1498745046,0.7502609466,205682.957296,1.118661E7
ECN,142,4.00863,0.00159259,72178.2,1.226361E7,3059302.0,2.11348194E8,0.38,-7.93,-19.11,1498745053,3.5144621281,63280.3602168,1.0751801E7
FRST,143,2.72579,0.00108293,82239.4,1.2245172E7,4492339.0,1.1E8,-0.64,-3.21,3.67,1498745051,2.389765512,72101.2557256,1.0735637E7
VASH,144,0.0304851,1.211E-5,1196920.0,1.2204397E7,4.00339746E8,4.00339746E8,-0.32,-9.7,-7.31,1498745044,0.0267270188,1049368.49008,1.0699888E7
FAIR,145,0.227217,9.027E-5,71004.4,1.2080555E7,5.316748E7,5.316748E7,3.22,-1.54,60.0,1498745042,0.1992065971,62251.2615856,1.0591313E7
VRC,146,0.399164,1.5858E-4,220333.0,1.2079413E7,3.0261781E7,3.0261781E7,0.01,-9.61,-23.69,1498745042,0.3499566587,193171.229092,1.0590312E7
GOLOS,147,0.0969891,3.853E-5,47896.9,1.2032417E7,1.24059472E8,1.24059472E8,-3.14,-6.58,-5.61,1498745051,0.0850326717,41992.3617556,1.0549108E7
CLAM,148,4.78484,0.00190097,674358.0,1.1946597E7,2496760.0,1.6246171E7,-0.6,-6.41,-17.61,1498745044,4.1949840642,591225.843192,1.0473868E7
BITCNY,149,0.1425,5.661E-5,1989220.0,1.1936028E7,8.37616E7,8.37616E7,-0.59,1.4,3.68,1498745043,0.12493317,1743996.91528,1.0464602E7
PEPECASH,150,0.0169679,6.74E-6,9838.13,1.1909498E7,7.01884009E8,7.01884009E8,3.93,-5.57,-5.87,1498745049,0.0148761652,8625.32468612,1.0441342E7
PLU,151,13.9683,0.00554947,134798.0,1.1873048E7,850000.0,2.0E7,0.73,-2.5,-0.69,1498745049,12.2463438492,118180.641752,1.0409386E7
ESP,152,5.66734E-4,2.3E-7,85074.6,1.1460799E7,2.0222536996E10,2.0222536996E10,5.87,-3.71,-12.31,1498745048,4.968693E-4,74586.9436104,1.0047958E7
FLO,153,0.0830285,3.299E-5,362601.0,1.1212658E7,1.35045891E8,1.35045891E8,-2.19,-2.72,-17.64,1498745055,0.0727930786,317900.999124,9830406.0
DBIX,154,12.0818,0.00479998,285468.0,1.1193764E7,926498.0,926498.0,0.92,28.47,56.63,1498745053,10.5924040232,250276.646832,9813841.0
WCT,155,2.20216,8.749E-4,7190.55,1.10108E7,5000000.0,1.0E7,1.94,6.7,-0.19,1498745052,1.9306865238,6304.1277582,9653433.0
XCN,156,0.0322353,1.281E-5,5119930.0,1.083156E7,3.360155E8,3.360155E8,3.38,8.35,-29.79,1498745044,0.0282614612,4488765.50932,9496289.0
CRB,157,0.881946,3.5039E-4,1150500.0,1.0472771E7,1.1874617E7,1.1874617E7,-6.7,59.77,7.4,1498745046,0.7732232249,1008670.962,9181729.0
XBY,158,0.0159613,6.34E-6,18845.8,1.0374845E7,6.5E8,6.5E8,0.33,-0.98,-28.67,1498745053,0.0139936548,16522.5651592,9095876.0
MEC,159,0.303189,1.2045E-4,1372340.0,9970810.0,3.288645E7,3.288645E7,2.73,-9.17,35.38,1498745040,0.2658130728,1203163.41416,8741648.0
ECC,160,4.27898E-4,1.7E-7,33544.7,9681880.0,2.2626608326E10,2.2626608326E10,1.86,25.11,-7.2,1498745042,3.751484E-4,29409.4435628,8488337.0
ZEN,161,6.34294,0.00251999,177227.0,9595837.0,1512838.0,1512838.0,4.06,4.93,-2.92,1498745055,5.5610077286,155379.164348,8412901.0
