sym,rank,price_usd,price_btc,h24_volume_usd,market_cap_usd,avail_sup,tot_sup,per_change_1h,per_change_24h,per_change_7d,last_updated,price_euro,vol_euro_24h,market_cap_euro
ANT,50,2.38023,9.1338E-4,487518.0,7.9988027E7,3.3605167E7,3.9609523E7,1.73,3.35,10.93,1499158165,2.0930481098,428697.490746,7.0337231E7
NXS,51,1.36904,5.2535E-4,1238360.0,6.9374346E7,5.0673717E7,5.0673717E7,-13.1,52.06,71.31,1499158155,1.2038612169,1088948.15092,6.1004123E7
UBQ,52,1.75896,6.7498E-4,870716.0,6.5707962E7,3.7356143E7,3.7356143E7,-2.93,22.97,9.05,1499158146,1.5467361991,765661.502452,5.7780099E7
PPC,53,2.5806,9.9027E-4,2016320.0,6.2406255E7,2.4182847E7,2.4182847E7,-0.13,7.99,6.21,1499158141,2.2692428682,1773044.94304,5.4876753E7
LKK,54,0.367672,1.4109E-4,494041.0,5.9650315E7,1.62237849E8,1.28569E9,0.08,1.04,10.93,1499158157,0.3233112702,434433.471227,5.2453325E7
EMC,55,1.46895,5.6369E-4,1037670.0,5.9253188E7,4.0337104E7,4.0337104E7,-1.07,15.7,-2.25,1499158146,1.2917167756,912472.00149,5.2104113E7
ARK,56,0.565989,2.1719E-4,253883.0,5.4334132E7,9.5998566E7,1.27248566E8,0.11,10.37,2.49,1499158162,0.4977007292,223251.254401,4.7778556E7
DICE,57,7.6016,0.00291702,331387.0,5.3223535E7,7001623.0,7001623.0,1.96,-1.25,177.55,1499158165,6.6844441552,291404.164289,4.6801956E7
XAS,58,0.69136,2.653E-4,1240420.0,5.1852E7,7.5E7,1.0E8,-1.28,8.98,25.4,1499158164,0.6079453419,1090759.60574,4.5595901E7
LEO,59,0.579531,2.2239E-4,112331.0,4.9993696E7,8.6265783E7,9.4590952E7,-0.93,-4.56,-0.26,1499158150,0.5096088463,98777.927857,4.3961806E7
NMR,60,40.5876,0.015575,1446580.0,4.9656949E7,1223451.0,2223451.0,1.14,-8.19,-20.1,1499158166,35.6905842972,1272045.78326,4.3665689E7
RDD,61,0.00171964,6.6E-7,677400.0,4.9100542E7,2.8552802882E10,2.8552802882E10,-0.59,10.86,11.87,1499158145,0.0015121603,595669.6578,4.3176414E7
EDG,62,0.590469,2.2659E-4,805639.0,4.8266287E7,8.1742288E7,1.32046997E8,-0.74,4.21,34.92,1499158163,0.5192271437,708436.237733,4.2442815E7
SJCX,63,0.936391,3.5933E-4,1479730.0,4.7918071E7,5.1173144E7,5.0E8,2.24,38.54,6.2,1499158149,0.8234126167,1301196.13631,4.2136612E7
RLC,64,0.594058,2.2796E-4,185192.0,4.6972637E7,7.9070793E7,8.6999785E7,0.17,12.68,-1.19,1499158164,0.5223831201,162848.029624,4.1305248E7
ROUND,65,0.055004,2.111E-5,296447.0,4.67534E7,8.5E8,1.0E9,-0.2,-2.4,-22.19,1499158161,0.0483676024,260679.780109,4.1112462E7
XVG,66,0.00330962,1.27E-6,2166660.0,4.4380258E7,1.340947228E10,1.340947228E10,-0.79,13.85,18.22,1499158147,0.0029103044,1905245.97102,3.9025646E7
MLN,67,72.3533,0.0277647,429960.0,4.3368568E7,599400.0,749400.0,-0.95,7.15,14.52,1499158162,63.6236572951,378084.03612,3.813602E7
LBC,68,0.620027,2.3793E-4,1655090.0,4.2487055E7,6.8524524E7,4.66424524E8,-0.52,10.06,18.88,1499158154,0.5452188824,1455398.42623,3.7360864E7
PPY,69,11.4163,0.00438087,24335.8,4.1911901E7,3671233.0,5464318.0,-0.5,24.76,-19.86,1499158165,10.0388891561,21399.6127226,3.6855105E7
NMC,70,2.76817,0.00106225,2175100.0,4.079286E7,1.47364E7,1.47364E7,-0.44,10.23,13.92,1499158141,2.434181985,1912667.6597,3.5871079E7
QRL,71,0.756083,2.9014E-4,289835.0,3.9316316E7,5.2E7,6.5E7,0.15,6.01,-6.42,1499158166,0.6648593178,254865.537745,3.4572685E7
WINGS,72,0.42947,1.648E-4,429717.0,3.8527038E7,8.9708333E7,1.0E8,-2.8,12.04,0.17,1499158171,0.3776531561,377870.354799,3.3878635E7
BAY,73,0.0377601,1.449E-5,121140.0,3.8046504E7,1.007584833E9,1.007584833E9,0.0,1.12,-2.92,1499158147,0.0332042307,106524.09558,3.3456079E7
STORJ,74,0.884486,3.3941E-4,558933.0,3.797033E7,4.292926E7,4.24999998E8,2.27,57.42,0.0,1499158167,0.7777701106,491496.056751,3.3389096E7
AMP,75,0.456424,1.7515E-4,1688320.0,3.754376E7,8.2256324E7,9.49291063E8,0.17,17.58,-6.58,1499158151,0.4013550751,1484619.12704,3.3013993E7
VSL,76,1.09469,4.2008E-4,199509.0,3.6552242E7,3.3390496E7,3.3390496E7,3.67,5.93,27.3,1499158158,0.9626123674,175437.640623,3.2142104E7
CLOAK,77,7.13203,0.00273683,1031340.0,3.6049185E7,5054548.0,5054548.0,4.09,4.61,-19.05,1499158145,6.2715291844,906905.73498,3.1699743E7
MONA,78,0.690532,2.6498E-4,190885.0,3.590725E7,5.19994E7,5.19994E7,-0.51,-3.36,10.16,1499158144,0.6072172426,167854.152095,3.1574932E7
XEL,79,0.460771,1.7682E-4,1525060.0,3.5578427E7,7.7214987E7,1.0E8,-3.41,14.32,-12.34,1499158166,0.4051775965,1341056.93582,3.1285783E7
NLG,80,0.0989961,3.799E-5,69318.7,3.4491018E7,3.48407845E8,4.504279E8,-0.87,4.24,-0.99,1499158170,0.0870519235,60955.1908889,3.0329573E7
XCP,81,12.5623,0.00482063,325276.0,3.2894761E7,2618530.0,2618530.0,-1.0,7.33,-5.66,1499158149,11.0466208181,286030.474772,2.892591E7
XAUR,82,0.252397,9.685E-5,316844.0,3.2082574E7,1.27111549E8,1.27111549E8,-3.8,8.93,4.04,1499158149,0.2219445448,278615.820868,2.8211715E7
OBITS,83,1.99378,7.6509E-4,135930.0,3.1829148E7,1.5964223E7,1.59925E7,-2.35,3.88,0.54,1499158151,1.7532244617,119529.63771,2.7988866E7
VIA,84,1.35015,5.181E-4,902217.0,3.0672399E7,2.2717771E7,2.2717771E7,-0.75,7.46,11.39,1499158145,1.187250352,793361.812299,2.6971682E7
BLK,85,0.401632,1.5412E-4,2708450.0,3.0616631E7,7.6230556E7,7.6230556E7,-0.19,5.65,-11.19,1499158143,0.3531738943,2381667.38215,2.6922642E7
OMNI,86,53.8729,0.0206731,1257580.0,3.012727E7,559229.0,615545.0,-5.46,16.47,-12.72,1499158142,47.3729729963,1105849.20026,2.6492325E7
XZC,87,11.7788,0.00451998,754162.0,2.9094979E7,2470114.0,2470114.0,-1.2,0.93,-9.45,1499158157,10.3576524436,663170.092214,2.5584582E7
