sym,rank,price_usd,price_btc,h24_volume_usd,market_cap_usd,avail_sup,tot_sup,per_change_1h,per_change_24h,per_change_7d,last_updated,price_euro,vol_euro_24h,market_cap_euro
BTS,12,0.211362,8.534E-5,5.57702E7,5.48807774E8,2.59653E9,2.59653E9,-0.08,-1.73,-25.09,1499069945,0.1851924253,4.88650684572E7,4.80857688E8
ZEC,13,285.511,0.115276,1.76908E7,4.43239768E8,1552444.0,1552444.0,-0.34,0.2,-6.16,1499069951,250.160741046,1.55004312888E7,3.88360479E8
ANS,14,7.90829,0.00319299,3.95093E7,3.954145E8,5.0E7,1.0E8,-0.23,6.87,41.19,1499069950,6.9291329819,3.46174955298E7,3.46456649E8
BCN,15,0.00212734,8.6E-7,1052340.0,3.89492029E8,1.83088753715E11,1.83088753715E11,-1.09,-6.85,-16.34,1499069946,0.0018639455,922045.57524,3.41267463E8
GNT,16,0.453834,1.8324E-4,4585870.0,3.78058245E8,8.33032E8,1.0E9,0.42,1.16,-13.74,1499069952,0.3976429971,4018075.09182,3.31249341E8
STEEM,17,1.59163,6.4262E-4,1497770.0,3.75479245E8,2.35908625E8,2.52882719E8,-0.85,1.46,-14.07,1499069951,1.3945639232,1312325.10522,3.28989658E8
GNO,18,330.998,0.133641,7516060.0,3.65617081E8,1104590.0,1.0E7,-1.23,16.0,63.36,1499069956,290.015813628,6585466.54716,3.20348568E8
WAVES,19,3.60815,0.0014568,2495400.0,3.60815E8,1.0E8,1.0E8,2.52,-1.1,-12.95,1499069950,3.1614105159,2186434.5444,3.16141052E8
BCC,20,51.9016,0.0209554,2216270.0,3.54127774E8,6823061.0,6823061.0,-0.23,2.53,2.05,1499069953,45.4754552976,1941864.74622,3.10281798E8
SC,21,0.0126751,5.12E-6,1.60133E7,3.47734924E8,2.7434491539E10,2.7434491539E10,1.1,1.49,-16.52,1499069946,0.0111057452,1.40306292738E7,3.04680472E8
REP,22,25.9124,0.0104622,1923570.0,2.850364E8,1.1E7,1.1E7,-0.64,5.27,-2.1,1499069947,22.7040821064,1685405.10402,2.49744903E8
ICN,23,3.16985,0.00127983,2154550.0,2.7577695E8,8.7E7,1.0E8,-3.27,-3.79,-14.64,1499069952,2.7773781921,1887786.5463,2.41631903E8
DOGE,24,0.00243402,9.8E-7,5735110.0,2.67895056E8,1.10062799905E11,1.10062799905E11,-0.42,2.56,-16.09,1499069941,0.0021326542,5025023.09046,2.34725898E8
LSK,25,2.43049,9.8132E-4,4612540.0,2.65154416E8,1.09095045E8,1.09095045E8,-1.39,-1.7,-16.43,1499069949,2.1295613111,4041442.97244,2.32324587E8
XLM,26,0.0248438,1.003E-5,8097340.0,2.57721367E8,1.037366935E10,1.03038637279E11,-0.45,1.85,-22.81,1499069946,0.0217677897,7094775.94524,2.25811853E8
USDT,27,1.0163,4.1034E-4,7.52677E7,2.23566275E8,2.19980591E8,2.4495151E8,0.4,-0.3,-0.99,1499069945,0.8904678318,6.59485049922E7,1.9588564E8
GBYTE,28,846.977,0.341969,656892.0,2.16395779E8,255492.0,1000000.0,2.3,4.95,9.44,1499069953,742.109389722,575559.573912,1.89602952E8
FCT,29,22.953,0.00926733,3096360.0,2.00912636E8,8753219.0,8753219.0,0.01,2.19,-16.72,1499069947,20.111097258,2712987.28296,1.76036839E8
MAID,30,0.439534,1.7746E-4,2043010.0,1.98912172E8,4.52552412E8,4.52552412E8,-1.99,0.71,-7.16,1499069942,0.3851135373,1790056.75986,1.7428406E8
SNT,31,0.055966,2.26E-5,1.96203E7,1.94229096E8,3.470483788E9,6.804870174E9,-12.07,31.63,0.0,1499069957,0.0490366257,1.71910321758E7,1.70180814E8
GAME,32,2.97235,0.00120009,2168790.0,1.88339831E8,6.3363948E7,6.3363948E7,-1.79,-3.64,-23.75,1499069943,2.6043314571,1900263.43494,1.65020723E8
ARDR,33,0.185192,7.477E-5,3277200.0,1.85006714E8,9.98999495E8,9.98999495E8,0.06,-0.72,-25.05,1499069951,0.1622626377,2871436.7592,1.62100293E8
DGB,34,0.0194833,7.87E-6,1.31737E7,1.70292484E8,8.740433315E9,8.740433315E9,1.98,27.77,-10.62,1499069941,0.0170709947,1.15426115082E7,1.49207891E8
VERI,35,86.0636,0.0347484,504802.0,1.69312463E8,1967295.0,1.0E8,-3.77,2.77,6.53,1499069957,75.4077214296,442300.445172,1.4834921E8
KMD,36,1.56403,6.3148E-4,467016.0,1.57881806E8,1.0094551E8,1.0094551E8,-0.4,0.67,-19.1,1499069953,1.3703811896,409192.880976,1.38333828E8
DGD,37,77.6444,0.0313492,451738.0,1.552888E8,2000000.0,2000000.0,2.69,0.24,-9.26,1499069949,68.0309362584,395806.511268,1.36061873E8
DCR,38,29.4414,0.0118871,1052600.0,1.54332893E8,5242036.0,5662036.0,-0.08,1.24,-20.43,1499069948,25.7961425004,922273.3836,1.3522432E8
NXT,39,0.133695,5.398E-5,6173110.0,1.33561303E8,9.98999983E8,9.98999983E8,-1.58,-0.0,-27.56,1499069941,0.1171416873,5408792.55846,1.17024544E8
PIVX,40,2.42125,9.7759E-4,1474180.0,1.30160174E8,5.3757429E7,5.3757429E7,-3.72,13.66,38.22,1499069948,2.1214653525,1291655.87748,1.14044522E8
BAT,41,0.12713,5.133E-5,3157560.0,1.2713E8,1.0E9,1.5E9,0.83,-2.12,-21.9,1499069956,0.1113895262,2766609.86616,1.11389526E8
1ST,42,1.31876,5.3245E-4,1.66847E7,1.12830957E8,8.5558371E7,9.3468691E7,1.89,-1.64,-23.34,1499069951,1.1554790494,1.46189005542E7,9.8860905E7
BNT,43,2.77367,0.00111988,2828010.0,1.11374411E8,4.0154168E7,7.9565719E7,-2.0,2.11,3.11,1499069957,2.4302508226,2477862.76986,9.75847E7
MGO,44,1.4839,5.9913E-4,550800.0,1.03873E8,7.0E7,1.0E8,4.07,10.7,-25.3,1499069956,1.3001724054,482603.2488,9.1012068E7
SNGLS,45,0.168133,6.788E-5,382679.0,1.008798E8,6.0E8,1.0E9,-0.79,-6.23,-7.91,1499069952,0.1473157807,335297.982294,8.8389468E7
MCAP,46,4.70837,0.00190102,285398.0,9.7566966E7,2.0722026E7,1.0E8,-0.53,2.1,0.21,1499069956,4.1254078768,250061.732028,8.5486809E7
FUN,47,0.0228777,9.24E-6,94786.8,8.7838088E7,3.839463249E9,1.7173696075E10,-4.83,-8.46,0.0,1499069957,0.0200451205,83050.8671448,7.6962503E7
BTCD,48,66.198,0.0267276,1413180.0,8.5320099E7,1288862.0,1288862.0,-1.23,7.54,-24.18,1499069943,58.001760828,1238208.53148,7.4756276E7
SYS,49,0.159845,6.454E-5,1968040.0,8.4056592E7,5.25863133E8,5.25863133E8,-1.1,8.77,-22.06,1499069945,0.1400539512,1724369.09544,7.364921E7
ANT,50,2.3077,9.3174E-4,409410.0,7.7550644E7,3.3605167E7,3.9609523E7,-0.91,4.36,1.11,1499069956,2.0219744322,358719.31026,6.7948788E7
LKK,51,0.364116,1.4701E-4,550167.0,5.9073397E7,1.62237849E8,1.28569E9,-0.77,3.46,0.43,1499069953,0.3190333416,482048.623062,5.1759283E7
PPC,52,2.39826,9.6831E-4,1614510.0,5.7993573E7,2.418152E7,2.418152E7,-0.21,6.79,-14.9,1499069940,2.1013218364,1414611.05886,5.0813156E7
NMR,53,44.5099,0.017971,2180950.0,5.4455691E7,1223451.0,2223451.0,0.13,-6.92,-39.59,1499069957,38.9989512414,1910917.8567,4.7713314E7
UBQ,54,1.45024,5.8554E-4,217116.0,5.4163596E7,3.7348023E7,3.7348023E7,1.35,2.4,-21.51,1499069945,1.2706799846,190233.999576,4.7457385E7
EMC,55,1.32057,5.3319E-4,1100870.0,5.3264575E7,4.0334533E7,4.0334533E7,-1.43,0.37,-20.66,1499069944,1.157064946,964566.88182,4.6669675E7
LEO,56,0.606523,2.4489E-4,576211.0,5.2310806E7,8.6247028E7,9.456759E7,0.59,2.48,14.69,1499069947,0.5314269613,504868.011246,4.5833996E7
DICE,57,7.36818,0.00297492,311407.0,5.1589216E7,7001623.0,7001623.0,1.81,75.56,113.07,1499069956,6.4558961615,272850.453702,4.5201749E7
ARK,58,0.513285,2.0724E-4,260002.0,4.9263433E7,9.5976764E7,1.27226764E8,0.67,1.32,-22.3,1499069954,0.449733131,227810.112372,4.3163931E7
ROUND,59,0.0565009,2.281E-5,298444.0,4.8025765E7,8.5E8,1.0E9,-0.43,-2.64,-16.26,1499069952,0.0495052976,261492.454584,4.2079503E7
XAS,60,0.6349,2.5634E-4,541868.0,4.76175E7,7.5E7,1.0E8,-1.22,5.6,-4.98,1499069955,0.5562904914,474777.155448,4.1721787E7
EDG,61,0.56433,2.2785E-4,524800.0,4.6129625E7,8.1742288E7,1.32046997E8,0.17,10.85,7.78,1499069955,0.4944580454,459822.4128,4.0418132E7
NXS,62,0.896321,3.6189E-4,129701.0,4.5397322E7,5.0648508E7,5.0648508E7,0.04,-3.13,0.24,1499069945,0.7853439117,113642.200386,3.9776498E7
RDD,63,0.00153692,6.2E-7,475558.0,4.3882112E7,2.8551981664E10,2.8551981664E10,-2.69,4.28,-14.12,1499069941,0.0013466278,416677.261788,3.8448892E7
RLC,64,0.528849,2.1352E-4,242588.0,4.181651E7,7.9070793E7,8.6999785E7,-1.11,0.21,-18.05,1499069956,0.4633700899,212552.209368,3.6639041E7
MLN,65,67.5966,0.0272923,339023.0,4.0517402E7,599400.0,749400.0,-0.43,-0.78,-11.24,1499069954,59.2271945676,297047.206278,3.550078E7
XVG,66,0.00292329,1.18E-6,544138.0,3.9199776E7,1.340947228E10,1.340947228E10,0.48,4.93,-9.38,1499069944,0.0025613458,476766.097668,3.4346295E7
LBC,67,0.565711,2.2841E-4,3117900.0,3.8765077E7,6.8524524E7,4.66424524E8,-0.88,14.33,-9.32,1499069951,0.4956680582,2731860.3294,3.3965418E7
BAY,68,0.0370029,1.494E-5,328732.0,3.7283488E7,1.007582871E9,1.007582871E9,0.29,20.13,-16.94,1499069944,0.0324214229,288030.376152,3.266727E7
QRL,69,0.71411,2.8832E-4,524227.0,3.713372E7,5.2E7,6.5E7,-0.42,10.06,-22.4,1499069957,0.6256931845,459320.358222,3.2536046E7
MONA,70,0.712326,2.876E-4,667272.0,3.7007401E7,5.19529E7,5.19529E7,-0.24,-5.79,12.08,1499069943,0.6241300686,584654.384592,3.2425367E7
NMC,71,2.49569,0.00100764,1232600.0,3.6777486E7,1.47364E7,1.47364E7,-1.86,4.75,-13.0,1499069940,2.1866886383,1079986.8636,3.2223918E7
CLOAK,72,6.94574,0.00280436,477750.0,3.5105661E7,5054272.0,5054272.0,-3.57,-11.66,-25.4,1499069943,6.0857601476,418597.8615,3.0759089E7
WINGS,73,0.388566,1.5688E-4,303016.0,3.4857608E7,8.9708333E7,1.0E8,-3.21,0.19,-22.87,1499069953,0.3404560893,265498.376976,3.0541748E7
VSL,74,1.03168,4.1654E-4,226194.0,3.4448307E7,3.3390496E7,3.3390496E7,-0.81,1.32,29.35,1499069953,0.9039435725,198188.016084,3.0183124E7
SJCX,75,0.651213,2.6293E-4,544555.0,3.3324617E7,5.1173144E7,5.0E8,1.27,-1.64,-34.97,1499069956,0.5705837136,477131.46723,2.9198563E7
NLG,76,0.0952474,3.846E-5,69957.6,3.3179274E7,3.48348345E8,4.503685E8,-0.32,2.05,-11.21,1499069943,0.0834544384,61295.8697136,2.9071216E7
AMP,77,0.384505,1.5525E-4,1961940.0,3.1627968E7,8.2256324E7,9.49291063E8,-3.18,-8.94,-35.11,1499069948,0.3368978979,1719024.36084,2.7711983E7
PPY,78,8.6057,0.00347457,10968.0,3.1581726E7,3669861.0,5464111.0,-0.53,22.87,-33.49,1499069957,7.5401938602,9610.008048,2.7671466E7
OBITS,79,1.93321,7.8054E-4,1022050.0,3.0862195E7,1.5964223E7,1.59925E7,-5.86,-21.91,6.93,1499069948,1.6938515371,895505.9013,2.7041024E7
XCP,80,11.6808,0.00471614,330493.0,3.0586732E7,2618548.0,2618548.0,-0.81,-1.2,-23.05,1499069941,10.2345534288,289573.339698,2.6799666E7
XAUR,81,0.238234,9.619E-5,214322.0,3.02823E7,1.27111579E8,1.27111579E8,3.28,-4.38,-8.82,1499069945,0.2087372955,187785.935892,2.6532927E7
XZC,82,11.9349,0.00481873,931933.0,2.9404726E7,2463760.0,2463760.0,-1.57,0.95,-17.61,1499069951,10.4571922914,816546.647538,2.5764009E7
AGRS,83,0.68807,2.7781E-4,625265.0,2.889894E7,4.2E7,4.2E7,1.59,28.91,121.4,1499069946,0.602877301,547848.43929,2.5320847E7
BLK,84,0.378665,1.5289E-4,2782010.0,2.8865098E7,7.6228588E7,7.6228588E7,-1.93,-0.36,-31.17,1499069942,0.3317809717,2437558.21386,2.5291195E7
XEL,85,0.373292,1.5072E-4,2552130.0,2.8538239E7,7.6450177E7,1.0E8,-15.97,-18.11,-38.86,1499069957,0.3270732243,2236140.57618,2.5004806E7
VIA,86,1.25401,5.0631E-4,908179.0,2.848546E7,2.2715497E7,2.2715497E7,-2.31,-0.7,-14.39,1499069945,1.0987460059,795733.725294,2.4958561E7
BURST,87,0.0149168,6.02E-6,629089.0,2.6827108E7,1.798449254E9,1.798449254E9,-0.31,0.8,-12.03,1499069943,0.0130698913,551198.974554,2.3505536E7
MYST,88,1.32961,5.3683E-4,467451.0,2.5833025E7,1.9429024E7,3.2433366E7,2.05,-5.25,-26.65,1499069957,1.1649856675,409574.021886,2.2634535E7
OMNI,89,46.1855,0.0186475,435416.0,2.5827906E7,559221.0,615537.0,-1.79,-3.95,-41.7,1499069941,40.467088503,381505.403376,2.2630049E7
HMQ,90,0.158463,6.398E-5,299643.0,2.5807033E7,1.62858414E8,1.84190414E8,-1.02,-0.41,-3.06,1499069956,0.1388430621,262543.001598,2.2611761E7
VTC,91,0.665508,2.687E-4,1079650.0,2.4679663E7,3.7083947E7,3.7083947E7,0.16,-0.08,-28.67,1499069954,0.5831087925,945974.2149,2.1623976E7
YBC,92,8.02192,0.00323887,1075780.0,2.4229614E7,3020426.0,3020426.0,0.45,1.87,-11.31,1499069941,7.0286939971,942583.37508,2.1229648E7
BLOCK,93,5.98431,0.00241618,62366.6,2.3680563E7,3957108.0,1.0080532E7,-0.54,-3.22,-7.28,1499069957,5.2433686417,54644.7417876,2.0748578E7
EAC,94,0.00249378,1.01E-6,1733930.0,2.3308036E7,9.346468332E9,9.346468332E9,-1.38,2.17,-33.68,1499069941,0.0021850151,1519245.19098,2.0422175E7
STORJ,95,0.540605,2.1827E-4,211141.0,2.3131396E7,4.278798E7,4.24999998E8,14.19,6.45,0.0,1499069958,0.4736705325,184998.788226,2.0267405E7
TKN,96,0.960232,3.877E-4,219886.0,2.2703779E7,2.3644056E7,3.940676E7,-5.11,-1.26,5.96,1499069957,0.8413418352,192661.034796,1.9892733E7
CFI,97,0.176273,7.117E-5,593709.0,2.2034125E7,1.25E8,5.0E8,-2.63,11.47,-21.16,1499069957,0.1544479348,520199.513874,1.9305992E7
QAU,98,0.262504,1.0599E-4,106201.0,2.1644511E7,8.2454023E7,2.4736207E8,-0.72,-7.95,0.88,1499069957,0.2300023297,93051.829386,1.8964617E7
GRC,99,0.0549277,2.218E-5,246735.0,2.1438982E7,3.90312753E8,3.90312753E8,-1.95,1.64,-26.05,1499069946,0.0481268818,216185.75271,1.8784536E7
NAV,100,0.348611,1.4075E-4,263904.0,2.1421748E7,6.1448859E7,6.1448859E7,-2.83,6.65,-20.03,1499069944,0.3054480776,231228.990144,1.8769436E7
TRST,101,0.229208,9.254E-5,172074.0,2.1120944E7,9.21475E7,1.0E8,0.94,1.63,-19.12,1499069955,0.2008288407,150768.829764,1.8505876E7
DBIX,102,21.6716,0.00874998,219823.0,2.0539293E7,947752.0,947752.0,2.28,4.06,130.44,1499069957,18.9883525176,192605.835078,1.7996241E7
BASH,103,0.0291217,1.176E-5,736322.0,2.0314538E7,6.9757391E8,6.9757391E8,-0.47,3.58,-14.66,1499069952,0.0255160258,645155.027892,1.7799314E7
POT,104,0.0927023,3.743E-5,239421.0,2.014089E7,2.17264188E8,2.17264188E8,0.33,3.48,-26.2,1499069941,0.0812244574,209777.328306,1.7647166E7
UNITY,105,24.4663,0.00987833,6459.1,1.9965993E7,816061.0,816061.0,-1.41,6.05,-23.16,1499069945,21.4370295318,5659.3729926,1.7493923E7
CRW,106,1.38229,5.581E-4,45649.5,1.96943E7,1.4247589E7,1.4247589E7,0.94,10.74,-2.26,1499069944,1.2111431459,39997.452807,1.725587E7
EDR,107,0.0221542,8.94E-6,379223.0,1.9633318E7,8.86211988E8,1.011211988E9,-3.93,-0.32,-11.83,1499069950,0.0194111999,332269.883478,1.7202438E7
SKY,108,3.40045,0.00137294,122313.0,1.9560925E7,5752452.0,1.0E8,-0.47,-4.3,0.72,1499069955,2.9794266837,107168.938218,1.7139009E7
TAAS,109,2.36118,9.5333E-4,150825.0,1.9234174E7,8146001.0,8146001.0,0.03,2.94,-6.48,1499069955,2.0688328595,132150.75345,1.6852714E7
EXP,110,2.53865,0.00102499,427171.0,1.902376E7,7493652.0,1.6493652E7,-0.38,3.77,-22.31,1499069956,2.2243295889,374281.249806,1.6668353E7
QRK,111,0.0742802,2.999E-5,1732040.0,1.8577556E7,2.50101047E8,2.50101047E8,-0.52,-0.12,25.71,1499069944,0.0650832713,1517589.19944,1.6277394E7
NEOS,112,5.3802,0.00217227,445719.0,1.8238857E7,3389996.0,3389996.0,0.16,-0.74,3.84,1499069943,4.7140559172,390532.747734,1.5980632E7
SLS,113,18.0799,0.00729979,1193380.0,1.814807E7,1003770.0,1003770.0,18.3,64.32,33.19,1499069947,15.8413552614,1045622.84868,1.5901085E7
PTOY,114,0.255804,1.0328E-4,3951660.0,1.790628E7,7.0E7,1.00002E8,-6.21,31.68,17.1,1499069957,0.2241318835,3462389.16876,1.5689232E7
WDC,115,0.1533,6.19E-5,761083.0,1.7623495E7,1.1496083E8,1.1496083E8,-0.54,0.56,-21.31,1499069940,0.1343193138,666850.269438,1.544146E7
IOC,116,1.07577,4.3435E-4,22802.8,1.7584054E7,1.6345552E7,1.6345552E7,0.17,9.22,-18.02,1499069943,0.9425746132,19979.4941208,1.5406902E7
BCAP,117,1.6968,6.8509E-4,97898.3,1.6968E7,1.0E7,1.0E7,-0.9,-2.73,-4.49,1499069956,1.4867124048,85777.1198838,1.4867124E7
SWT,118,2.30323,9.2993E-4,53570.8,1.6961023E7,7364016.0,7364016.0,0.67,3.32,2.29,1499069954,2.0180578808,46937.9849688,1.4861011E7
SHIFT,119,1.5312,6.1823E-4,183956.0,1.6735993E7,1.0929985E7,1.0929985E7,1.55,-5.91,-21.66,1499069947,1.3416160032,161179.671816,1.4663843E7
RADS,120,4.93706,0.00199335,250914.0,1.618735E7,3278743.0,3278743.0,-1.19,1.73,-22.66,1499069947,4.3257828532,219847.334004,1.418313E7
NVC,121,9.06519,0.0036601,417756.0,1.60041E7,1765446.0,1765446.0,-0.02,5.88,-8.2,1499069940,7.9427925653,366031.958616,1.4022569E7
UNY,122,0.0790385,3.191E-5,254274.0,1.5965777E7,2.02E8,1.0E10,-0.66,2.88,2.21,1499069956,0.0692524272,222791.318964,1.398899E7
ENRG,123,0.12842,5.185E-5,13513.9,1.5541963E7,1.21024472E8,1.21024472E8,-0.55,2.9,-4.77,1499069943,0.1125198061,11840.6899854,1.361765E7
GUP,124,0.205119,8.282E-5,575874.0,1.5383925E7,7.5E7,9.885515E7,0.02,-11.97,-36.53,1499069955,0.1797223961,504572.736564,1.347918E7
MUE,125,0.121702,4.914E-5,148525.0,1.5237574E7,1.25203976E8,1.25203976E8,-1.09,0.94,6.37,1499069946,0.1066335886,130135.52565,1.3350949E7
NXC,126,0.227793,9.197E-5,257102.0,1.5153152E7,6.6521586E7,6.6521586E7,-0.46,3.9,-24.5,1499069952,0.1995890375,225269.172972,1.3276979E7
XDN,127,0.00216756,8.8E-7,523444.0,1.4919732E7,6.883192291E9,6.883192291E9,-0.82,-3.1,-29.95,1499069942,0.0018991857,458634.304584,1.3072461E7
TIME,128,20.8795,0.00843015,516053.0,1.48268E7,710113.0,710113.0,0.74,2.28,-2.51,1499069954,18.294325587,452158.413858,1.2991035E7
DTB,129,0.649705,2.6232E-4,70666.1,1.4779365E7,2.2747809E7,2.2747809E7,-2.52,-2.68,-13.82,1499069955,0.5692624251,61916.6474946,1.2949473E7
MOON,130,6.60237E-5,3.0E-8,48633.3,1.4662538E7,2.22079921469E11,2.22079921469E11,-17.65,-9.66,-20.17,1499069941,5.7849E-5,42611.8165938,1.2847111E7
XBC,131,148.54,0.0599732,2111250.0,1.4560144E7,98022.0,98022.0,-1.59,34.11,8.69,1499069943,130.14866844,1849847.6925,1.2757394E7
FAIR,132,0.263775,1.065E-4,59220.3,1.4026032E7,5.3174229E7,5.3174229E7,-1.46,-0.51,63.03,1499069942,0.2311159621,51887.9977758,1.2289413E7
IFC,133,1.54343E-4,6.0E-8,1036980.0,1.3982901E7,9.059627491E10,9.059627491E10,0.4,-0.32,-13.72,1499069940,1.352332E-4,908587.35828,1.2251622E7
VOX,134,0.066099,2.669E-5,99851.1,1.388079E7,2.1E8,2.1E8,-1.67,1.44,-13.38,1499069948,0.0579150184,87488.1359046,1.2162154E7
SIB,135,0.926912,3.7424E-4,66875.6,1.3850036E7,1.4942126E7,1.4942126E7,0.5,10.86,76.54,1499069948,0.8121473176,58595.4644616,1.2135208E7
HEAT,136,0.509747,2.0581E-4,11389.1,1.3795091E7,2.7062624E7,2.7062624E7,-0.59,-4.17,0.69,1499069949,0.4466331849,9978.9699726,1.2087066E7
FTC,137,0.0813022,3.283E-5,1180360.0,1.3595591E7,1.6722292E8,1.6722292E8,0.19,-0.2,-8.72,1499069940,0.0712358494,1034214.90696,1.1912267E7
VRC,138,0.447511,1.8068E-4,424852.0,1.3551813E7,3.0282638E7,3.0282638E7,1.27,0.13,-7.02,1499069942,0.392102873,372249.374472,1.1873909E7
LMC,139,0.0621254,2.508E-5,851054.0,1.3076114E7,2.1047936E8,2.9547936E8,0.78,12.64,-21.07,1499069951,0.0544334057,745681.600044,1.1457108E7
ECN,140,4.10566,0.00165767,63681.3,1.2657963E7,3083052.0,2.11371944E8,-0.42,-2.99,-7.62,1499069955,3.5973218128,55796.6635218,1.109073E7
NOTE,141,0.10127,4.089E-5,90977.1,1.2640196E7,1.24816791E8,1.24816791E8,-5.49,-1.28,-32.14,1499069942,0.0887313562,79712.8613406,1.1075163E7
FRST,142,2.78442,0.00112422,75968.3,1.2610636E7,4528999.0,1.1E8,-0.66,2.23,7.56,1499069953,2.4396698221,66562.3609038,1.1049263E7
XCN,143,0.0365181,1.474E-5,4146610.0,1.2306539E7,3.36998338E8,3.36998338E8,-1.45,2.75,5.32,1499069943,0.031996648,3633201.62946,1.0782817E7
XPM,144,0.610787,2.4661E-4,1002440.0,1.2054814E7,1.9736527E7,1.9736527E7,-1.22,-1.12,-26.5,1499069940,0.5351630184,878323.89384,1.0562259E7
CLAM,145,4.70558,0.00189989,276821.0,1.1775244E7,2502400.0,1.6251544E7,-1.88,6.62,-6.77,1499069945,4.1229633179,242546.684706,1.0317304E7
BITCNY,146,0.142559,5.756E-5,962328.0,1.1522032E7,8.08229E7,8.08229E7,-0.99,-2.17,5.95,1499069943,0.1249082,843178.321008,1.0095443E7
MGC,147,0.11303,4.564E-5,809569.0,1.1377274E7,1.0065712E8,1.0565712E8,-1.97,3.41,-31.76,1499069955,0.0990353036,709333.023834,9968608.0
GOLOS,148,0.0913041,3.686E-5,15454.3,1.1339379E7,1.24193532E8,1.24193532E8,-2.9,1.02,-14.75,1499069953,0.0799993742,13540.8412998,9935405.0
BCY,149,0.476808,1.9251E-4,186100.0,1.1099344E7,2.3278435E7,2.3278435E7,-0.96,-0.72,-15.6,1499069956,0.4177724943,163058.2146,9725090.0
VASH,150,0.0271795,1.097E-5,985606.0,1.0881034E7,4.00339746E8,4.00339746E8,-2.26,1.94,-21.01,1499069944,0.0238142974,863574.178716,9533810.0
FLDC,151,0.0213719,8.63E-6,372966.0,1.0851197E7,5.07731988E8,1.0E9,-0.36,3.32,-14.95,1499069945,0.0187257596,326787.587676,9507667.0
RBY,152,0.438851,1.7719E-4,164706.0,1.0753197E7,2.450307E7,2.450307E7,-0.52,-11.97,-3.26,1499069942,0.3845151023,144313.091316,9421801.0
EMC2,153,0.0505463,2.041E-5,116598.0,1.0730289E7,2.12286335E8,2.12286335E8,-1.29,-18.87,-31.3,1499069942,0.0442879604,102161.535228,9401729.0
SPHR,154,3.46851,0.00140042,437969.0,1.0693209E7,3082940.0,3082940.0,-0.94,14.06,110.89,1499069946,3.0390599029,383742.306234,9369240.0
PEPECASH,155,0.0151039,6.1E-6,5145.47,1.0601186E7,7.01884009E8,7.01884009E8,-0.34,-4.07,-20.16,1499069951,0.0132338257,4508.38877742,9288611.0
PLU,156,12.3504,0.00498649,107070.0,1.0497834E7,850000.0,2.0E7,-0.33,10.99,14.0,1499069952,10.8212475744,93813.23502,9198055.0
XBY,157,0.016054,6.48E-6,16063.4,1.04351E7,6.5E8,6.5E8,-1.89,9.3,-5.27,1499069956,0.01406629,14074.5261924,9143089.0
WCT,158,2.08156,8.4044E-4,68137.7,1.04078E7,5000000.0,1.0E7,1.41,15.27,-5.73,1499069954,1.8238337302,59701.2988122,9119169.0
GAM,159,8.39811,0.00339076,25482.3,9966289.0,1186730.0,1186730.0,2.33,23.7,0.05,1499069946,7.3583064085,22327.2345078,8732323.0
ION,160,0.686831,2.7731E-4,41459.8,9961902.0,1.4504153E7,2.0404153E7,-2.85,3.09,8.76,1499069951,0.6017917066,36326.4963228,8728479.0
